collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
ONEMAIN FINANCIAL GROUP LLC,75,38,37,1.9%,1.8%,2.0%,636,636,0,0.2%,0.6%,0.0%,6.7%,7.9%,5.4%,0.0%,0.0%,0.0%,49.3%,28.9%,70.3%
HERITAGE ACCEPTANCE CORPORATION,69,36,33,1.7%,1.7%,1.8%,24706,424,24282,8.2%,0.4%,12.2%,2.9%,2.8%,3.0%,0.0%,0.0%,0.0%,46.4%,38.9%,54.5%
BANK OF AMERICA NA,65,31,34,1.6%,1.4%,1.8%,3638,0,3638,1.2%,0.0%,1.8%,21.5%,12.9%,29.4%,0.0%,0.0%,0.0%,63.1%,41.9%,82.4%
MIDLAND FUNDING LLC,65,7,58,1.6%,0.3%,3.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,64.6%,28.6%,69.0%
PORTER HOSPITAL LLC DBA PORTER HOSPITAL,61,32,29,1.5%,1.5%,1.5%,0,0,0,0.0%,0.0%,0.0%,13.1%,18.8%,6.9%,0.0%,0.0%,0.0%,47.5%,18.8%,79.3%
UNIFUND CCR LLC,60,13,47,1.5%,0.6%,2.5%,0,0,0,0.0%,0.0%,0.0%,3.3%,0.0%,4.3%,0.0%,0.0%,0.0%,53.3%,7.7%,66.0%
CITY OF HOBART,54,18,36,1.3%,0.8%,1.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.4%,22.2%,75.0%
SYNCHRONY BANK,51,46,5,1.3%,2.1%,0.3%,0,0,0,0.0%,0.0%,0.0%,5.9%,4.3%,20.0%,0.0%,0.0%,0.0%,41.2%,37.0%,80.0%
SECOND ROUND SUB LLC,51,10,41,1.3%,0.5%,2.2%,0,0,0,0.0%,0.0%,0.0%,3.9%,10.0%,2.4%,0.0%,0.0%,0.0%,66.7%,20.0%,78.0%
CREDIT ACCEPTANCE CORP.,49,24,25,1.2%,1.1%,1.3%,6983,6983,0,2.3%,6.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,53.1%,16.7%,88.0%
TD BANK USA NA,40,36,4,1.0%,1.7%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,35.0%,27.8%,100.0%
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,31,11,20,0.8%,0.5%,1.1%,0,0,0,0.0%,0.0%,0.0%,6.5%,0.0%,10.0%,0.0%,0.0%,0.0%,67.7%,45.5%,80.0%
COMMUNITYWIDE FEDERAL CREDIT UNION,31,14,17,0.8%,0.6%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.8%,14.3%,35.3%
CREDIT CORP SOLUTIONS INC,29,11,18,0.7%,0.5%,1.0%,0,0,0,0.0%,0.0%,0.0%,10.3%,18.2%,5.6%,0.0%,0.0%,0.0%,55.2%,45.5%,61.1%
MIDLAND CREDIT MANAGEMENTINC,25,1,24,0.6%,0.0%,1.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,64.0%,100.0%,62.5%
CAVALRY SPV ILLC,25,1,24,0.6%,0.0%,1.3%,0,0,0,0.0%,0.0%,0.0%,4.0%,0.0%,4.2%,0.0%,0.0%,0.0%,76.0%,100.0%,75.0%
AMERICAN EXPRESS NATIONAL BANK,25,19,6,0.6%,0.9%,0.3%,0,0,0,0.0%,0.0%,0.0%,12.0%,10.5%,16.7%,0.0%,0.0%,0.0%,36.0%,31.6%,50.0%
DNF ASSOCIATES LLC,23,17,6,0.6%,0.8%,0.3%,6393,0,6393,2.1%,0.0%,3.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,39.1%,23.5%,83.3%
FORD MOTOR CREDIT COMPANY LLC,21,16,5,0.5%,0.7%,0.3%,28378,7366,21012,9.4%,7.2%,10.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,38.1%,25.0%,80.0%
GATEWAY FINANCIAL SOLUTIONS,19,13,6,0.5%,0.6%,0.3%,0,0,0,0.0%,0.0%,0.0%,5.3%,7.7%,0.0%,0.0%,0.0%,0.0%,52.6%,46.2%,66.7%
VELOCITY INVESTMENTS LLC,19,19,0,0.5%,0.9%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,52.6%,52.6%,0.0%
TEACHERS CREDIT UNION,18,11,7,0.4%,0.5%,0.4%,10270,0,10270,3.4%,0.0%,5.2%,11.1%,18.2%,0.0%,0.0%,0.0%,0.0%,55.6%,45.5%,71.4%
CVI SGP-CO ACQUISITION TRUST,17,0,17,0.4%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,23.5%,0.0%,23.5%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,17,9,8,0.4%,0.4%,0.4%,0,0,0,0.0%,0.0%,0.0%,5.9%,11.1%,0.0%,0.0%,0.0%,0.0%,52.9%,55.6%,50.0%
BARCLAYS BANK DELAWARE,15,0,15,0.4%,0.0%,0.8%,9236,0,9236,3.1%,0.0%,4.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,86.7%,0.0%,86.7%
CREDIT ACCEPTANCE CORPORATION,14,12,2,0.3%,0.6%,0.1%,5805,5805,0,1.9%,5.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,41.7%,50.0%
WELLS FARGO BANK NA,13,9,4,0.3%,0.4%,0.2%,0,0,0,0.0%,0.0%,0.0%,23.1%,22.2%,25.0%,0.0%,0.0%,0.0%,38.5%,22.2%,75.0%
GOLDMAN SACHS BANK USA,13,13,0,0.3%,0.6%,0.0%,314,314,0,0.1%,0.3%,0.0%,15.4%,15.4%,0.0%,0.0%,0.0%,0.0%,7.7%,7.7%,0.0%
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,12,8,4,0.3%,0.4%,0.2%,0,0,0,0.0%,0.0%,0.0%,8.3%,0.0%,25.0%,0.0%,0.0%,0.0%,41.7%,12.5%,100.0%
PORTFOLIO RECOVERY ASSOCIATESLLC,12,0,12,0.3%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%
SECOND ROUND LP,11,3,8,0.3%,0.1%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,63.6%,0.0%,87.5%
PORTER HOSPITAL LLC DBA NORTHWEST HEALTH PORTER,10,10,0,0.2%,0.5%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,30.0%,30.0%,0.0%
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,9,0,9,0.2%,0.0%,0.5%,1553,0,1553,0.5%,0.0%,0.8%,11.1%,0.0%,11.1%,0.0%,0.0%,0.0%,77.8%,0.0%,77.8%
REGIONAL FEDERAL CREDIT UNION,9,2,7,0.2%,0.1%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,44.4%,0.0%,57.1%
JH MET SUBSIDIARY B LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO,9,9,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,0.0%
CAPITAL ONE NA,9,9,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,0.0%
NCB MANAGEMENT SERVICES INC,8,7,1,0.2%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,12.5%,14.3%,0.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF PROSPER FUNDING LLC ASSIGNEE OF WEBBANK,8,2,6,0.2%,0.1%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,50.0%,83.3%
PORTER HOSPITAL LLC,7,0,7,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,0.0%,57.1%
HORIZON BANK,7,2,5,0.2%,0.1%,0.3%,0,0,0,0.0%,0.0%,0.0%,14.3%,0.0%,20.0%,0.0%,0.0%,0.0%,57.1%,50.0%,60.0%
RELIABLE AUTO FINANCE,7,5,2,0.2%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,40.0%,100.0%
AMERICAN EXPRESS NATIONAL BANK FKA AECB,7,5,2,0.2%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,60.0%,100.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,7,5,2,0.2%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,14.3%,0.0%,50.0%,0.0%,0.0%,0.0%,14.3%,20.0%,0.0%
FRANCISCAN HEALTH MICHIGAN CITY,6,2,4,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
DEPARTMENT STORES NATIONAL BANK,6,3,3,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,16.7%,0.0%,33.3%,0.0%,0.0%,0.0%,83.3%,66.7%,100.0%
REGIONAL ACCEPTANCE CORP,6,3,3,0.1%,0.1%,0.2%,36375,19026,17350,12.1%,18.6%,8.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,100.0%,66.7%
ABSOLUTE RESOLUTIONS,6,2,4,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,100.0%,75.0%
PORTER REGIONAL HOSPITAL,6,0,6,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,16.7%,0.0%,16.7%,0.0%,0.0%,0.0%,16.7%,0.0%,16.7%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBANK,6,5,1,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,20.0%,0.0%
PYOD LLC,6,5,1,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,20.0%,0.0%
SNAP-ON CREDIT LLC,6,2,4,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
UHG I LLC,6,6,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,16.7%,0.0%
FIRST NATIONAL BANK OF OMAHA,6,6,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,16.7%,16.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%
WESTLAKE SERVICES LLC DBA WESTLAKE FINANCIAL SERVICES,5,3,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,33.3%,50.0%
NORTHWEST EMERGENCY ASSOCIATES LLC,5,2,3,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,50.0%,66.7%
ST. MARY MEDICAL CENTER INC DBA ST. MARY MEDICAL CENTER,5,2,3,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,20.0%,0.0%,33.3%,0.0%,0.0%,0.0%,20.0%,0.0%,33.3%
FIRST PORTFOLIO VENTURES I LLC,5,1,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
PRESTIGE FINANCIAL SERVICES,5,4,1,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,40.0%,50.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,100.0%
NORTHWEST HEALTH PORTER,5,4,1,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NORTHWEST HEALTH PORTER LLC,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,20.0%,0.0%
JHPDE FINANCE 1 LLC,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,20.0%,20.0%,0.0%,0.0%,0.0%,0.0%,60.0%,60.0%,0.0%
MARINER FINANCE,5,5,0,0.1%,0.2%,0.0%,8871,8871,0,2.9%,8.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,60.0%,0.0%
CREDITONE LLC,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,20.0%,20.0%,0.0%,0.0%,0.0%,0.0%,60.0%,60.0%,0.0%
CREDIT ACCEPTANCE CORPORATION.,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,40.0%,0.0%
UNITED AUTO CREDIT CORPORATION,4,2,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
MIDWEST CARPENTERS & MILLWRIGHTS FCU,4,1,3,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
ALLEGIUS FEDERAL CREDIT UNION,4,2,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%
TECH CREDIT UNION,4,1,3,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,50.0%,100.0%,33.3%,0.0%,0.0%,0.0%,25.0%,0.0%,33.3%
PARKDALE CENTER LLC,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,75.0%
CVI SGP ACQUISITION TRUST,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDITMAX INC,4,2,2,0.1%,0.1%,0.1%,11361,0,11361,3.8%,0.0%,5.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,50.0%
PCA ACQUISITIONS V LLC,4,3,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%
WESTERN FUNDING INCORPORATED,4,3,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%
ALLY FINANCIAL INC,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,25.0%,25.0%,0.0%,0.0%,0.0%,0.0%,25.0%,25.0%,0.0%
ST MARY MEDICAL CENTER DBA ST MARY MEDICAL CENTER,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JH CX LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO DEBT EQUITIES LLC,4,4,0,0.1%,0.2%,0.0%,4331,4331,0,1.4%,4.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,75.0%,0.0%
ORBIT LEASING INC,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
PORTER HOSPITAL LLC D/B/A PORTER HOSPITAL,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,50.0%
INVESTED,3,0,3,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
US #1364 FEDERAL CREDIT UNION,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
LYCOMING AUTO TRUST,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
AUTOVEST LLC,3,0,3,0.1%,0.0%,0.2%,22116,0,22116,7.3%,0.0%,11.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBAN,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
PURDUE FEDERAL CREDIT UNION,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
ACCELERATED INVENTORY MANAGEMENT LLC,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%
LCS CAPITAL LLC,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,0.0%
U.S. BANK NATIONAL ASSOCIATION,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
ALLY BANK,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,0.0%
AUTOVEST L.L.C OF INDIANA,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GALAXY INTERNATIONAL PURCHASING LLC,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%
OMNI 41 HEALTH & FITNESS CONNECTION - PORTER COUNTY,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TD AUTO FINANCE LLC,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NEUROLOGICAL & SPINAL SURGERY PC,2,0,2,0.0%,0.0%,0.1%,10867,0,10867,3.6%,0.0%,5.5%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
MIDWEST FAMILY FEDERAL CREDIT UNION,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PURDUE UNIVERSITY,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
OMNI 41 HEALTH & FITNESS CONNECTION,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DISCOVER PRODUCTS INC,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,2,0,2,0.0%,0.0%,0.1%,2984,0,2984,1.0%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ENERBANK USA,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
GATEWAY FINANCIAL SOLUTIONS ASSIGNEE OF NORTHWEST INDIANA AUTO FINANCE INC,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
SECURITY CREDIT SERVICES LLC,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
GESB SHEET METAL WORKERS FEDERAL CREDIT UNION,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
WAKEFIELD & ASSOCIATES INC ASSIGNEE OF SUPERIOR AMBULANCE INDIANA,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
WALSH & KELLY INC,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
SUN HOME SERVICES INC & SUN POOL 8 LLC,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2006-3,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SNOW & SAUERTEIG LLP,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WEX COLLECTIONS GROUP OF WEX INC AS SUCCESSOR BY MERGER TO FLEET ONE HOLDINGS LL,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
NO PLAINTIFF FOUND,2,1,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WESTLAKE SERVICES LLC,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
SAC FINANCE INC,2,2,0,0.0%,0.1%,0.0%,22161,22161,0,7.4%,21.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK FKA FSB,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JHPDE FINANCE I LLC,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
HEIGHTS FINANCE CORPORATION,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
OLIPHANT FINANCIAL LLC,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
