collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
GFS II LLC DOING BUSINESS AS GATEWAY FINANCIAL SOLUTIONS,16,16,0,0.3%,0.6%,0.0%,6849,6849,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,6.3%,6.3%,0.0%
OLIPHANT FINANCIAL LLC,15,13,2,0.3%,0.5%,0.1%,21274,0,21274,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,6.7%,0.0%,50.0%
NO PLAINTIFF FOUND,14,8,6,0.3%,0.3%,0.3%,18233,0,18233,0.2%,0.0%,0.2%,35.7%,37.5%,33.3%,0.0%,0.0%,0.0%,28.6%,12.5%,50.0%
RELIABLE AUTO FINANCE INC,14,2,12,0.3%,0.1%,0.5%,95025,9537,85488,0.9%,0.3%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,78.6%,50.0%,83.3%
TEACHERS CREDIT UNION,13,1,12,0.3%,0.0%,0.5%,65605,0,65605,0.6%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,76.9%,0.0%,83.3%
GOLDMAN SACHS BANK USA,13,13,0,0.3%,0.5%,0.0%,16470,16470,0,0.1%,0.5%,0.0%,15.4%,15.4%,0.0%,0.0%,0.0%,0.0%,7.7%,7.7%,0.0%
PUBLIC SERVICE CREDIT UNION,12,1,11,0.3%,0.0%,0.5%,116406,0,116406,1.0%,0.0%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,0.0%,90.9%
BARCLAYS BANK DELAWARE,12,0,12,0.3%,0.0%,0.5%,21372,0,21372,0.2%,0.0%,0.3%,25.0%,0.0%,25.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
CROWN ASSET MANAGEMENT LLC,12,7,5,0.3%,0.3%,0.2%,66111,19032,47079,0.6%,0.6%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.7%,14.3%,80.0%
H Z CNAC INC,12,8,4,0.3%,0.3%,0.2%,47409,47409,0,0.4%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.7%,62.5%,0.0%
U S BANK NATIONAL ASSOCIATION,12,9,3,0.3%,0.4%,0.1%,14259,14259,0,0.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,22.2%,0.0%
FORT WAYNE NEUROSURGERY,12,12,0,0.3%,0.5%,0.0%,9338,9338,0,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,8.3%,8.3%,0.0%
LUTHERAN MUSCULOSKELETAL CENTER LLC,11,3,8,0.2%,0.1%,0.3%,50994,0,50994,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,36.4%,0.0%,50.0%
FORUM CREDIT UNION,11,6,5,0.2%,0.2%,0.2%,43664,2652,41012,0.4%,0.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,33.3%,80.0%
MIDLAND CREDIT MANAGMENT INC,11,2,9,0.2%,0.1%,0.4%,15272,2470,12802,0.1%,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,50.0%,55.6%
HORIZON BANK,11,5,6,0.2%,0.2%,0.3%,70181,9279,60903,0.6%,0.3%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,45.5%,40.0%,50.0%
COMMUNITY WIDE FEDERAL CREDIT UNION,11,2,9,0.2%,0.1%,0.4%,21520,0,21520,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,9.1%,0.0%,11.1%
INTERRA CREDIT UNION,10,5,5,0.2%,0.2%,0.2%,11026,11026,0,0.1%,0.4%,0.0%,10.0%,0.0%,20.0%,0.0%,0.0%,0.0%,20.0%,40.0%,0.0%
BANK OF AMERICA NA,10,6,4,0.2%,0.2%,0.2%,24895,14823,10072,0.2%,0.5%,0.1%,40.0%,33.3%,50.0%,0.0%,0.0%,0.0%,60.0%,66.7%,50.0%
UHG I LLC,10,9,1,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PROFESSIONAL FINANCIAL SERVICES,9,1,8,0.2%,0.0%,0.3%,50342,0,50342,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,75.0%
FORD MOTOR CREDIT COMPANY LLC,9,7,2,0.2%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,22.2%,14.3%,50.0%
GALAXY INTERNATIONAL PURCHASING LLC,9,7,2,0.2%,0.3%,0.1%,1511,0,1511,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,22.2%,14.3%,50.0%
VELOCITY INVESTMENTS LLC,9,8,1,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,11.1%,12.5%,0.0%,0.0%,0.0%,0.0%,77.8%,75.0%,100.0%
COMMUNITYWIDE FCU,9,9,0,0.2%,0.4%,0.0%,19282,19282,0,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%
C & F FINANCE COMPANY,8,1,7,0.2%,0.0%,0.3%,23518,0,23518,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,28.6%
C&F FINANCE COMPANY,8,1,7,0.2%,0.0%,0.3%,29464,0,29464,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,0.0%,42.9%
ROCK CREEK CAPITAL LLC,8,4,4,0.2%,0.2%,0.2%,21255,12239,9016,0.2%,0.4%,0.1%,37.5%,75.0%,0.0%,0.0%,0.0%,0.0%,75.0%,75.0%,75.0%
AMERICAN EXPRESS NATIONAL BANK FORMERLY KNOWN AS AECB,8,4,4,0.2%,0.2%,0.2%,6472,6472,0,0.1%,0.2%,0.0%,25.0%,50.0%,0.0%,0.0%,0.0%,0.0%,37.5%,50.0%,25.0%
NAVY FEDERAL CREDIT UNION,8,4,4,0.2%,0.2%,0.2%,5778,5778,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,25.0%,25.0%
CREDIT ACCEPTANCE CORP.,8,8,0,0.2%,0.3%,0.0%,14340,14340,0,0.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,37.5%,0.0%
KITCH ACCEPTANCE CORP,7,1,6,0.1%,0.0%,0.3%,42560,0,42560,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,0.0%,83.3%
UNITED AUTO CREDIT CORPORATION,7,2,5,0.1%,0.1%,0.2%,26183,4194,21990,0.2%,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,50.0%,40.0%
ST. JOSEPH HEALTH SYSTEM LLC,7,1,6,0.1%,0.0%,0.3%,20848,0,20848,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,28.6%,0.0%,33.3%
CITY OF FORT WAYNE RISK MANAGEMENT,7,3,4,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SECOND ROUND SUB LLC,7,5,2,0.1%,0.2%,0.1%,10797,9567,1230,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,20.0%,100.0%
CREDITONE LLC,7,7,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,14.3%,14.3%,0.0%,0.0%,0.0%,0.0%,85.7%,85.7%,0.0%
ADLP INVESTMENTS LLC SERIES 1,7,7,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
EAGLE FINANCE COMPANY,7,7,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,14.3%,14.3%,0.0%,0.0%,0.0%,0.0%,14.3%,14.3%,0.0%
ALLY FINANCIAL INC,6,4,2,0.1%,0.2%,0.1%,45172,0,45172,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
EVANSVILLE TEACHERS FEDERAL CREDIT UNION,6,2,4,0.1%,0.1%,0.2%,16347,9595,6752,0.1%,0.3%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,50.0%
TD BANK USA N A,6,5,1,0.1%,0.2%,0.0%,2030,0,2030,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,100.0%
HEIGHTS FINANCE CORPORATION,6,5,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,20.0%,0.0%
FIRST PORTFOLIO VENTURES I LLC,6,5,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,80.0%,0.0%
CREDIT CORP SOLUTIONS INC,6,6,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JHPDE FINANCE 1 LLC,6,6,0,0.1%,0.2%,0.0%,9596,9596,0,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,83.3%,0.0%
LAKE CITY BANK,5,4,1,0.1%,0.2%,0.0%,20378,19517,861,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,50.0%,100.0%
CONSUMER PORTFOLIO SERVICES INC,5,3,2,0.1%,0.1%,0.1%,14368,0,14368,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,50.0%
MONEY MATTERS PROFESSIONAL COLLECTIONS LLC,5,3,2,0.1%,0.1%,0.1%,9539,0,9539,0.1%,0.0%,0.1%,20.0%,0.0%,50.0%,0.0%,0.0%,0.0%,40.0%,0.0%,100.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,5,4,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,100.0%
PRO FED FEDERAL CREDIT UNION,5,4,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SECOND ROUND L P,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JKJ FINANCIAL SERVICES LLC,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,20.0%,20.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WORLD FINANCE COMPANY OF INDIANA LLC,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
REGIONAL ACCEPTANCE CORP,4,2,2,0.1%,0.1%,0.1%,9593,0,9593,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
U S BANK NATIONAL ASSOCIATION DOING BUSINESS AS ELAN FINANCIAL SERVICES,4,2,2,0.1%,0.1%,0.1%,4646,0,4646,0.0%,0.0%,0.1%,25.0%,0.0%,50.0%,0.0%,0.0%,0.0%,25.0%,0.0%,50.0%
NICHOLAS FINANCIAL INC,4,3,1,0.1%,0.1%,0.0%,8715,0,8715,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
GLEN OAKS COMMUNITY COLLEGE,4,3,1,0.1%,0.1%,0.0%,15578,12276,3302,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,66.7%,100.0%
ORBIT LEASING INC,4,1,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,33.3%
CHRZAN LAW LLC,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PERFORMANCE EQUITY PARTNERS INC,4,2,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%
IOM HEALTH SYSTEM LP,4,0,4,0.1%,0.0%,0.2%,13743,0,13743,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%
1ST FINANCIAL BANK USA,4,1,3,0.1%,0.0%,0.1%,17384,0,17384,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,66.7%
J H MET SUBSIDIARY B LIQUIDATING TRUST,4,3,1,0.1%,0.1%,0.0%,1405,1405,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%
WESTLAKE SERVICES LLC DOING BUSINESS AS WESTLAKE FINANCIAL SERVICES,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,25.0%,0.0%
WESTERN FUNDING INCORPORATED,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AUTOVEST L.L.C OF INDIANA,4,4,0,0.1%,0.2%,0.0%,11233,11233,0,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,25.0%,0.0%
ACCELERATED INVENTORY MANAGEMENT LLC,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
HZ CNAC INC,4,4,0,0.1%,0.2%,0.0%,22486,22486,0,0.2%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
AUTOMOTIVE CREDIT CORPORATION,3,0,3,0.1%,0.0%,0.1%,8803,0,8803,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%
DAVID M ALLEN DDS & ASSOC P C,3,0,3,0.1%,0.0%,0.1%,15122,0,15122,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
AMERICAN BUILDERS & CONTRACTORS SUPPLY CO. INC,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DNF ASSOCIATES LLC,3,0,3,0.1%,0.0%,0.1%,1433,0,1433,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%
CAMERON MEMORIAL COMMUNITY HOSPITAL,3,0,3,0.1%,0.0%,0.1%,12851,0,12851,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
QUESTA EDUCATION FOUNDATION,3,0,3,0.1%,0.0%,0.1%,11985,0,11985,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
LYCOMING AUTO TRUST,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
HZ CNAC INC DOING BUSINESS AS J D BYRIDER FORT WAYNE,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PLAZA SERVICES LLC,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
THE LAW OFFICE OF TRACEY L ROSSWURM LLC,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CAPITAL ONE BANK N A,3,1,2,0.1%,0.0%,0.1%,25355,6413,18942,0.2%,0.2%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
TANDRA S JOHNSON LLC,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
