collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
creditmax inc,6,0,6,1.1%,0.0%,2.2%,26836,0,26836,2.2%,0.0%,3.2%,33.3%,0%,33.3%,0.0%,0%,0.0%,83.3%,0%,83.3%
bank of america na,5,1,4,0.9%,0.3%,1.5%,11215,0,11215,0.9%,0.0%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
td bank usa na,5,4,1,0.9%,1.4%,0.4%,5003,0,5003,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,100.0%
midland funding llc,5,2,3,0.9%,0.7%,1.1%,2241,0,2241,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,0.0%,100.0%
rent to own rentals llc,4,3,1,0.7%,1.0%,0.4%,22459,22459,0,1.8%,5.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,66.7%,100.0%
mariner finance llc,4,1,3,0.7%,0.3%,1.1%,15700,0,15700,1.3%,0.0%,1.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,100.0%
credit corp solutions inc,4,1,3,0.7%,0.3%,1.1%,2498,1441,1058,0.2%,0.4%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,33.3%
american express national bank,4,4,0,0.7%,1.4%,0.0%,5659,5659,0,0.5%,1.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,75.0%,75.0%,0%
credit acceptance corporation,4,4,0,0.7%,1.4%,0.0%,7022,7022,0,0.6%,1.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,25.0%,25.0%,0%
prestige financial services,3,1,2,0.5%,0.3%,0.7%,32688,0,32688,2.7%,0.0%,4.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
cavalry spv illc,3,0,3,0.5%,0.0%,1.1%,9752,0,9752,0.8%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
new world collections inc,3,1,2,0.5%,0.3%,0.7%,784,0,784,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
wakefield & associates inc,3,3,0,0.5%,1.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
cavalry spv i llc as assignee of comenity bank,2,0,2,0.4%,0.0%,0.7%,12481,0,12481,1.0%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
majestic care of north vernon,2,0,2,0.4%,0.0%,0.7%,0,0,0,0.0%,0.0%,0.0%,50.0%,0%,50.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
premier ag co-op inc,2,1,1,0.4%,0.3%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
absolute resolutions investments llc,2,0,2,0.4%,0.0%,0.7%,4892,0,4892,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
in receivables inc a/s/o u own leasing,2,0,2,0.4%,0.0%,0.7%,963,0,963,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
three rivers federal credit union,2,1,1,0.4%,0.3%,0.4%,9250,9250,0,0.8%,2.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
second round sub llc,2,1,1,0.4%,0.3%,0.4%,1169,0,1169,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
no plaintiff found,2,1,1,0.4%,0.3%,0.4%,14876,14876,0,1.2%,3.7%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
midland credit managementinc,2,1,1,0.4%,0.3%,0.4%,19080,4680,14400,1.6%,1.2%,1.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
navy federal credit union,2,0,2,0.4%,0.0%,0.7%,0,0,0,0.0%,0.0%,0.0%,50.0%,0%,50.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
first portfolio ventures i llc,2,2,0,0.4%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
jhpde finance i llc,2,2,0,0.4%,0.7%,0.0%,5339,5339,0,0.4%,1.3%,0.0%,50.0%,50.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
evansville teachers federal credit union,2,2,0,0.4%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ncb management services inc,2,2,0,0.4%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
goldman sachs bank usa,2,2,0,0.4%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
polley building supply inc,1,0,1,0.2%,0.0%,0.4%,36861,0,36861,3.0%,0.0%,4.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
barclays bank delaware,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the estate of glenn t. whitaker,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
autovest llc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
nationwide cassel llc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
absolute resolutions,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
consumer portfolio services inc successor in interest to ray skillman gmc,1,0,1,0.2%,0.0%,0.4%,16827,0,16827,1.4%,0.0%,2.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sessamen norma,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
moore sharon l.,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
eastern alliance insurance group a/s/o lisa huddleston,1,0,1,0.2%,0.0%,0.4%,16093,0,16093,1.3%,0.0%,1.9%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
premier acceptance,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
foursight capital llc,1,0,1,0.2%,0.0%,0.4%,14885,0,14885,1.2%,0.0%,1.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
south eastern indiana anesthesia assoc pc,1,0,1,0.2%,0.0%,0.4%,1040,0,1040,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
snap-on credit llc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bender lumber company inc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfoliore recovery associates llc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
manistee acquisitions llc,1,0,1,0.2%,0.0%,0.4%,2036,0,2036,0.2%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
consolidated electrical distributors inc d/b/a all-phase electric supply,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
haulers insurance co. inc aso grandos martinez,1,0,1,0.2%,0.0%,0.4%,10797,0,10797,0.9%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first portfolio ventuers i llc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
indiana receivables inc a/s/o u own leasing,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
yeager joshua,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc as assignee of avant llc assignee of webbank,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
professional financial services,1,0,1,0.2%,0.0%,0.4%,12196,0,12196,1.0%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
american express national bank fka fsb,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cvi sgp-co acquisition trust,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
wakefield & associates inc assignee of jackson county memorial,1,0,1,0.2%,0.0%,0.4%,2497,0,2497,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
teachers credit union,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first financial bank n.a,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
harley-davidson credit corp. as assignee of eaglemark savings bank,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
portfolio recovery associatesllc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
wakefield & associates inc assignee of jackson county schenk memorial,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
summit city nursing and rehabilitation,1,0,1,0.2%,0.0%,0.4%,34446,0,34446,2.8%,0.0%,4.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
westlake services llc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
caroline trust federal credit union,1,0,1,0.2%,0.0%,0.4%,12335,0,12335,1.0%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
avid acceptance llc,1,0,1,0.2%,0.0%,0.4%,11421,0,11421,0.9%,0.0%,1.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
board of trustees of the indiana laborers welfare fund,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
cavalry spv i llc as assignee of citibank n. a,1,1,0,0.2%,0.3%,0.0%,5394,5394,0,0.4%,1.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
national collegiate student loan trust 2006-1,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
personal finance company,1,1,0,0.2%,0.3%,0.0%,8439,8439,0,0.7%,2.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
nutrien ag solutions inc f/k/a crop production services inc.,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
wells fargo bank na,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
suntrust bank,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
pca acquisitions v llc,1,1,0,0.2%,0.3%,0.0%,3615,3615,0,0.3%,0.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ally bank,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
regional acceptance corp.,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
kitch acceptance corp,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
service financial company,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
toyota motor credit corporation,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
us bank national association,1,1,0,0.2%,0.3%,0.0%,5806,5806,0,0.5%,1.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
regional acceptance corp,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
plymate inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
genesis recovery services inc as assignee of uown,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
financial center first credit union,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
the waters of clifty falls llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
oliphant financial llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ambulance management services,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corporation.,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
asher roy l.,1,1,0,0.2%,0.3%,0.0%,5352,5352,0,0.4%,1.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
professional financial services of kentucky llc,1,1,0,0.2%,0.3%,0.0%,6877,6877,0,0.6%,1.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
1st financial bank usa,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
wood finance inc dba premier acceptance,1,1,0,0.2%,0.3%,0.0%,10720,10720,0,0.9%,2.7%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
pas,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
atlas collections inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
professional financial services of indiana inc,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
first financial bank,1,1,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
creditone llc,1,1,0,0.2%,0.3%,0.0%,3508,3508,0,0.3%,0.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
jh met subsidiary b liquidating trust assignee of jh portfolio,1,1,0,0.2%,0.3%,0.0%,1463,1463,0,0.1%,0.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
transcend anesthesia p.c.,1,1,0,0.2%,0.3%,0.0%,1597,1597,0,0.1%,0.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ford motor credit company llc,1,1,0,0.2%,0.3%,0.0%,7729,7729,0,0.6%,1.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
cinfed credit union,1,1,0,0.2%,0.3%,0.0%,6051,6051,0,0.5%,1.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
