collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
AUTOVEST LLC,9,0,9,1.8%,0.0%,3.9%,28536,0,28536,2.5%,0.0%,3.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
CROWN ASSET MANAGEMENT LLC,8,2,6,1.6%,0.8%,2.6%,8609,0,8609,0.8%,0.0%,1.1%,25.0%,100.0%,0.0%,0.0%,0.0%,0.0%,62.5%,0.0%,83.3%
FIRST FINANCIAL BANK NA,7,2,5,1.4%,0.8%,2.2%,50355,32176,18180,4.4%,9.1%,2.3%,28.6%,0.0%,40.0%,0.0%,0.0%,0.0%,57.1%,50.0%,60.0%
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,7,5,2,1.4%,1.9%,0.9%,25787,18593,7194,2.3%,5.3%,0.9%,57.1%,80.0%,0.0%,0.0%,0.0%,0.0%,85.7%,100.0%,50.0%
BANK OF AMERICA NA,7,3,4,1.4%,1.1%,1.7%,4500,0,4500,0.4%,0.0%,0.6%,71.4%,66.7%,75.0%,0.0%,0.0%,0.0%,57.1%,33.3%,75.0%
CITIBANK NA,7,3,4,1.4%,1.1%,1.7%,8641,4401,4240,0.8%,1.2%,0.5%,57.1%,100.0%,25.0%,0.0%,0.0%,0.0%,57.1%,33.3%,75.0%
AUTOVEST LLC OF INDIANA,7,6,1,1.4%,2.3%,0.4%,30150,23818,6332,2.7%,6.7%,0.8%,85.7%,100.0%,0.0%,0.0%,0.0%,0.0%,57.1%,50.0%,100.0%
CREDIT CORP SOLUTIONS INC,6,4,2,1.2%,1.5%,0.9%,2487,0,2487,0.2%,0.0%,0.3%,50.0%,75.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,50.0%
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,5,3,2,1.0%,1.1%,0.9%,13493,0,13493,1.2%,0.0%,1.7%,60.0%,100.0%,0.0%,0.0%,0.0%,0.0%,60.0%,33.3%,100.0%
SECOND ROUND SUB LLC,5,4,1,1.0%,1.5%,0.4%,0,0,0,0.0%,0.0%,0.0%,80.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MIDLAND FUNDING LLC,4,1,3,0.8%,0.4%,1.3%,994,0,994,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,33.3%
CRANE CREDIT UNION,4,2,2,0.8%,0.8%,0.9%,39156,18715,20442,3.5%,5.3%,2.6%,25.0%,50.0%,0.0%,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%
THREE RIVERS FEDERAL CREDIT UNION,4,2,2,0.8%,0.8%,0.9%,18172,0,18172,1.6%,0.0%,2.3%,75.0%,100.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
AUTOVEST L.L.C OF INDIANA,4,4,0,0.8%,1.5%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BARCLAYS BANK DELAWARE,3,0,3,0.6%,0.0%,1.3%,5304,0,5304,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
RAY SKILLMAN HOOSIER FORD,3,0,3,0.6%,0.0%,1.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDITMAX INC,3,1,2,0.6%,0.4%,0.9%,7304,0,7304,0.6%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
CREDIT ACCEPTANCE CORP.,2,1,1,0.4%,0.4%,0.4%,4937,4937,0,0.4%,1.4%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
DR. REBECCA BOLON DDS MSD,2,1,1,0.4%,0.4%,0.4%,0,0,0,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CAVALRY SPV ILLC,2,0,2,0.4%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
MIDWEST CARPENTERS & MILLWRIGHTS FCU,2,0,2,0.4%,0.0%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
FORUM CREDIT UNION,2,0,2,0.4%,0.0%,0.9%,13212,0,13212,1.2%,0.0%,1.7%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
TEACHERS CREDIT UNION,2,1,1,0.4%,0.4%,0.4%,25505,10103,15403,2.2%,2.9%,2.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
RENT TO OWN RENTALS LLC,2,1,1,0.4%,0.4%,0.4%,15112,0,15112,1.3%,0.0%,1.9%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,2,1,1,0.4%,0.4%,0.4%,0,0,0,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
FORD MOTOR CREDIT COMPANY LLC,2,1,1,0.4%,0.4%,0.4%,12901,0,12901,1.1%,0.0%,1.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
GMG MOTORS INC,2,1,1,0.4%,0.4%,0.4%,8746,0,8746,0.8%,0.0%,1.1%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
OLIPHANT FINANCIAL LLC,2,1,1,0.4%,0.4%,0.4%,13217,0,13217,1.2%,0.0%,1.7%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
TD BANK USA NA,2,2,0,0.4%,0.8%,0.0%,2490,2490,0,0.2%,0.7%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,2,2,0,0.4%,0.8%,0.0%,1524,1524,0,0.1%,0.4%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
GOLDMAN SACHS BANK USA,2,2,0,0.4%,0.8%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MARINER FINANCE LLC,2,2,0,0.4%,0.8%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDIT ACCEPTANCE CORPORATION,2,2,0,0.4%,0.8%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK,2,2,0,0.4%,0.8%,0.0%,4551,4551,0,0.4%,1.3%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
DNF ASSOCIATES LLC,2,2,0,0.4%,0.8%,0.0%,1941,1941,0,0.2%,0.5%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
WATTS PAUL J.,1,0,1,0.2%,0.0%,0.4%,8011,0,8011,0.7%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FRANCISCAN HEALTH INDIANAPOLIS,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
LINK FEDERAL CREDIT UNION,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAPITAL ONE  BANK,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
COMMUNITYWIDE FEDERAL CREDIT UNION,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SAC FINANCE,1,0,1,0.2%,0.0%,0.4%,6418,0,6418,0.6%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BAXTER CREDIT UNION .,1,0,1,0.2%,0.0%,0.4%,6968,0,6968,0.6%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CVI SGP ACQUISITION TRUST,1,0,1,0.2%,0.0%,0.4%,1150,0,1150,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HARBIN LLC AS ASSIGNEE OF WHYNOT LEASING LLC,1,0,1,0.2%,0.0%,0.4%,1674,0,1674,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CVI SGP-CO ACQUISITION TRUST,1,0,1,0.2%,0.0%,0.4%,1234,0,1234,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DALLAS BARR D/B/A BARR'S DIESEL,1,0,1,0.2%,0.0%,0.4%,127662,0,127662,11.3%,0.0%,16.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HERITAGE ACCEPTANCE CORPORATION,1,0,1,0.2%,0.0%,0.4%,11752,0,11752,1.0%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CITY OF SOUTH BEND,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICA'S CAR-MART INC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CERES SOLUTIONS COOPERATIVE INC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
STEWART ANDY,1,0,1,0.2%,0.0%,0.4%,14224,0,14224,1.3%,0.0%,1.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BOARD OF TRUSTEES OF THE INDIANA LABORERS WELFARE FUND,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
C&F FINANCE COMPANY,1,0,1,0.2%,0.0%,0.4%,6660,0,6660,0.6%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
EVANSVILLE TEACHERS FEDERAL CREDIT UNION,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
OLD NATIONAL BANK,1,0,1,0.2%,0.0%,0.4%,14940,0,14940,1.3%,0.0%,1.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DIRECT CAPITAL A DIVISION OF CIT BANK NA,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NICHOLAS FINANCIAL INC,1,0,1,0.2%,0.0%,0.4%,5846,0,5846,0.5%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FOURSIGHT CAPITAL LLC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JH CX LIQUIDATING TRUST,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NEWREZ LLC DBA SHELLPOINT MORTGAGE SERVICES,1,0,1,0.2%,0.0%,0.4%,49306,0,49306,4.3%,0.0%,6.3%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ACCELERATED INVENTORY MANAGEMENT LLC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FORT WAYNE PRINTING CO INC,1,0,1,0.2%,0.0%,0.4%,61469,0,61469,5.4%,0.0%,7.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
U.S. BANK NATIONAL ASSOCIATION D/B/A ELAN FINANCIAL SERVICES,1,0,1,0.2%,0.0%,0.4%,8387,0,8387,0.7%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CITIZENS STATE BANK AS ASSIGNEE OF MODERN TRAILER SALES INC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
UHG I LLC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SNAP-ON CREDIT LLC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
INTEG HEALTH SYSTEM PC,1,0,1,0.2%,0.0%,0.4%,2996,0,2996,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
VEDDER'S TRANSMISSION,1,1,0,0.2%,0.4%,0.0%,5316,5316,0,0.5%,1.5%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK FKA FSB,1,1,0,0.2%,0.4%,0.0%,20815,20815,0,1.8%,5.9%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
MIDLAND CREDIT MANAGEMENTINC,1,1,0,0.2%,0.4%,0.0%,3344,3344,0,0.3%,0.9%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION,1,1,0,0.2%,0.4%,0.0%,3807,3807,0,0.3%,1.1%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
WSFS FSB AS TRUSTEE FOR CVI SGP ACQUIS. TRUST,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2007-2,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
NATIONAL COLLEGIATE STUDENT LOAN TRUST 2007-4,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
UNITED AUTO CREDIT CORPORATION,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WORLD FINANCE COMPANY OF INDIANA LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BUREAUS INVESTMENT GROUP PORTFOLIO NO. 15 LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ROSE PROMOTIONS,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBANK,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PCA ACQUISITIONS V LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WALLACE JR. MICHAEL D.,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CKS PRIME INVESTMENTS LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SYCNHRONY BANK,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
VELOCITY INVESTMENTS LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
INTEG HEALTH SYSTEMS PC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ONE ADVANTAGE LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BLOOMINGTON EMERGENCY CARE LLC,1,1,0,0.2%,0.4%,0.0%,3409,3409,0,0.3%,1.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
FIRST NATIONAL BANK OF OMAHA,1,1,0,0.2%,0.4%,0.0%,26727,26727,0,2.4%,7.6%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
WESTLAKE SERVICES LLC DBA WESTLAKE FINANCIAL SERVICES,1,1,0,0.2%,0.4%,0.0%,7659,7659,0,0.7%,2.2%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
OWEN COUNTY EMS,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MISHAWAKA UTILITIES,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PROFESSIONAL & BUSINESS COLLECTIONS LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
EAGLE FINANCE COMPANY,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
U.S. BANK NATIONAL ASSOCIATION,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NO PLAINTIFF FOUND,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
QHG ENTERPRISE INC DBA MEDICAL CENTER ENTERPRISE,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
