collector,count,percent_total,dollar_amount,count21,percent_total21,dollar_amount21,count20,percent_total20,dollar_amount20
velocity investments llc,3,0.5%,0,0,0.0%,0,3,0.5%,0
cvi sgp-co acquisition trust,2,0.3%,0,1,0.9%,0,1,0.2%,0
capital one bank,2,0.3%,0,0,0.0%,0,2,0.4%,0
james m. willis p.c.,2,0.3%,0,0,0.0%,0,2,0.4%,0
gregg a. ginsburg m.d. p.c.,2,0.3%,0,0,0.0%,0,2,0.4%,0
cdl training service of missouri llc,2,0.3%,0,0,0.0%,0,2,0.4%,0
cbs a/a/o cape county radiology d/b/a cape radiology group,2,0.3%,0,0,0.0%,0,2,0.4%,0
american multispecialty group inc,2,0.3%,0,0,0.0%,0,2,0.4%,0
jhpde finance i llc,2,0.3%,0,1,0.9%,0,1,0.2%,0
sound health services p.c.,2,0.3%,0,0,0.0%,0,2,0.4%,0
st. luke's hospital,2,0.3%,0,1,0.9%,0,1,0.2%,0
little hills healthcare llc,2,0.3%,0,0,0.0%,0,2,0.4%,0
moberly hospital company llc d/b/a moberly regional med,1,0.2%,0,0,0.0%,0,1,0.2%,0
st louis urological surgeons inc,1,0.2%,0,0,0.0%,0,1,0.2%,0
ste. genevieve county memorial hosp.,1,0.2%,0,0,0.0%,0,1,0.2%,0
poplar bluff regional medical center llc d/b/a poplar bluff,1,0.2%,0,0,0.0%,0,1,0.2%,0
capital city motors llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
river oaks hospital llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
roberts & roberts llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
onemain financial group llc petitioner,1,0.2%,0,0,0.0%,0,1,0.2%,0
synchrony bank,1,0.2%,0,0,0.0%,0,1,0.2%,0
trane us inc a corporation d/b/a trane residential,1,0.2%,0,0,0.0%,0,1,0.2%,0
cavalry spv i llc assignee of hsbc bank nevada n. a.,1,0.2%,0,0,0.0%,0,1,0.2%,0
saint louis university d/b/a slucare,1,0.2%,0,0,0.0%,0,1,0.2%,0
credit corp solutions inc,1,0.2%,0,0,0.0%,0,1,0.2%,0
fairway capital llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
st louis university,1,0.2%,0,0,0.0%,0,1,0.2%,0
account resolution corporation,1,0.2%,0,0,0.0%,0,1,0.2%,0
wcp laboratories inc,1,0.2%,0,0,0.0%,0,1,0.2%,0
arch johnston company inc,1,0.2%,0,0,0.0%,0,1,0.2%,0
cbs inc aaopcmh,1,0.2%,0,0,0.0%,0,1,0.2%,0
pwsd no. 4 of washington county,1,0.2%,0,0,0.0%,0,1,0.2%,0
together credit union,1,0.2%,0,0,0.0%,0,1,0.2%,0
amg  inc d/b/a esse health,1,0.2%,0,0,0.0%,0,1,0.2%,0
evergy f/k/a kcp&l company,1,0.2%,0,0,0.0%,0,1,0.2%,0
southeast hospital,1,0.2%,0,0,0.0%,0,1,0.2%,0
portfolio recovery associates llc - treena st san diego ca,1,0.2%,0,0,0.0%,0,1,0.2%,0
madison medical center -faberbrand,1,0.2%,0,0,0.0%,0,1,0.2%,0
harris & harris,1,0.2%,0,0,0.0%,0,1,0.2%,0
credit bureau services llc aao butler county ems llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
credit bureau services llc aao mog,1,0.2%,0,0,0.0%,0,1,0.2%,0
midwest ent centre p.c.,1,0.2%,0,0,0.0%,0,1,0.2%,0
america's car-mart inc a corporation,1,0.2%,0,0,0.0%,0,1,0.2%,0
southeast economic development fund inc,1,0.2%,0,0,0.0%,0,1,0.2%,0
cash link usa llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
barclays bank delaware,1,0.2%,0,0,0.0%,0,1,0.2%,0
second round sub llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
washington university physicians network,1,0.2%,0,0,0.0%,0,1,0.2%,0
michael k parsons dds pc,1,0.2%,0,0,0.0%,0,1,0.2%,0
american multispecialty group,1,0.2%,0,0,0.0%,0,1,0.2%,0
cach llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
tbf financial llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
the lamar company llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
poplar bluff regional medical center llc,1,0.2%,0,0,0.0%,0,1,0.2%,0
southeast missouri hospital association,1,0.2%,0,1,0.9%,0,0,0.0%,0
provider plus inc,1,0.2%,0,1,0.9%,0,0,0.0%,0
mcclain bobby ray,1,0.2%,0,1,0.9%,0,0,0.0%,0
mm finance llc dba ez money check cashing,1,0.2%,0,1,0.9%,0,0,0.0%,0
signature medical group of kc p.c.,1,0.2%,0,1,0.9%,0,0,0.0%,0
commerce bank,1,0.2%,0,1,0.9%,0,0,0.0%,0
precision plumbing solutions llc,1,0.2%,0,1,0.9%,0,0,0.0%,0
