collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
VELOCITY INVESTMENTS LLC,12,10,2,0.4%,0.6%,0.1%,38616,8621,29995,0.6%,0.4%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.7%,30.0%,100.0%
AMERICAN EXPRESS NATIONAL BANK,12,7,5,0.4%,0.5%,0.3%,6324,6324,0,0.1%,0.3%,0.0%,33.3%,28.6%,40.0%,0.0%,0.0%,0.0%,8.3%,14.3%,0.0%
CITY OF HOBART,11,3,8,0.4%,0.2%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,63.6%,33.3%,75.0%
CREDIT ACCEPTANCE CORPORATION,10,9,1,0.3%,0.6%,0.1%,78357,78357,0,1.3%,3.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,66.7%,0.0%
RELIABLE AUTO FINANCE,10,5,5,0.3%,0.3%,0.3%,28905,17491,11414,0.5%,0.8%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,40.0%,40.0%
FORD MOTOR CREDIT COMPANY LLC,9,3,6,0.3%,0.2%,0.4%,21321,0,21321,0.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,55.6%,0.0%,83.3%
PURDUE FEDERAL CREDIT UNION,8,6,2,0.3%,0.4%,0.1%,32127,18892,13235,0.5%,0.8%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,66.7%,100.0%
PORTER HOSPITAL LLC DBA PORTER HOSPITAL,8,0,8,0.3%,0.0%,0.5%,103917,0,103917,1.7%,0.0%,2.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
FIRST PORTFOLIO VENTURES I LLC,8,4,4,0.3%,0.3%,0.3%,11911,1309,10603,0.2%,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,62.5%,25.0%,100.0%
PORTER HOSPITAL LLC D/B/A PORTER HOSPITAL,7,5,2,0.2%,0.3%,0.1%,58479,19208,39270,1.0%,0.8%,1.0%,42.9%,60.0%,0.0%,0.0%,0.0%,0.0%,42.9%,20.0%,100.0%
BARCLAYS BANK DELAWARE,7,0,7,0.2%,0.0%,0.5%,13636,0,13636,0.2%,0.0%,0.4%,14.3%,0.0%,14.3%,0.0%,0.0%,0.0%,57.1%,0.0%,57.1%
LAPORTE HOSPITAL LLC DBA LAPORTE HOSPITAL,7,0,7,0.2%,0.0%,0.5%,22635,0,22635,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,0.0%,57.1%
PORTFOLIO RECOVERY ASSOCIATESLLC,7,0,7,0.2%,0.0%,0.5%,2823,0,2823,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,0.0%,57.1%
HARBIN LLC AS ASSIGNEE OF WHYNOT LEASING LLC,7,0,7,0.2%,0.0%,0.5%,11788,0,11788,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
UHG I LLC,7,5,2,0.2%,0.3%,0.1%,20539,0,20539,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,40.0%,100.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,7,4,3,0.2%,0.3%,0.2%,29327,0,29327,0.5%,0.0%,0.8%,14.3%,0.0%,33.3%,0.0%,0.0%,0.0%,42.9%,25.0%,66.7%
CREDITONE LLC,7,6,1,0.2%,0.4%,0.1%,9728,6767,2960,0.2%,0.3%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,33.3%,100.0%
CAPITAL ONE NA,7,7,0,0.2%,0.5%,0.0%,27910,27910,0,0.5%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,85.7%,85.7%,0.0%
MARINER FINANCE SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY,6,0,6,0.2%,0.0%,0.4%,41114,0,41114,0.7%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CREDITMAX INC,6,4,2,0.2%,0.3%,0.1%,11516,12,11504,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,25.0%,50.0%
CVI SGP-CO ACQUISITION TRUST,6,0,6,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,16.7%,0.0%,16.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PRESTIGE FINANCIAL SERVICES,5,1,4,0.2%,0.1%,0.3%,16871,0,16871,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
LAPORTE HOSPITAL COMPANY LLC DBA LAPORTE HOSPITAL,5,0,5,0.2%,0.0%,0.3%,21088,0,21088,0.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,80.0%
HEIGHTS FINANCE CORPORATION,5,0,5,0.2%,0.0%,0.3%,20407,0,20407,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF PROSPER FUNDING LLC ASSIGNEE OF WEBBANK,5,4,1,0.2%,0.3%,0.1%,12580,7349,5231,0.2%,0.3%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,25.0%,100.0%
OLIPHANT FINANCIAL LLC,5,4,1,0.2%,0.3%,0.1%,28599,5183,23416,0.5%,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,50.0%,100.0%
WELLS FARGO BANK NA,5,4,1,0.2%,0.3%,0.1%,6448,6448,0,0.1%,0.3%,0.0%,20.0%,25.0%,0.0%,0.0%,0.0%,0.0%,20.0%,25.0%,0.0%
FIRST NATIONAL BANK OF OMAHA,5,5,0,0.2%,0.3%,0.0%,19253,19253,0,0.3%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,20.0%,0.0%
PROFESSIONAL FINANCIAL SERVICES OF INDIANA INC,5,5,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
HARBIN LLC AS ASSIGNEE OF AARON'S INC,5,5,0,0.2%,0.3%,0.0%,25,25,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,20.0%,0.0%
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,4,3,1,0.1%,0.2%,0.1%,1231,1231,0,0.0%,0.1%,0.0%,25.0%,33.3%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,4,0,4,0.1%,0.0%,0.3%,13879,0,13879,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NO PLAINTIFF FOUND,4,1,3,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,66.7%
NCB MANAGEMENT SERVICES INC,4,3,1,0.1%,0.2%,0.1%,3791,0,3791,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
PLAZA SERVICES LLC,4,0,4,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,75.0%
WESTLAKE SERVICES LLC DBA WESTLAKE FINANCIAL SERVICES,4,0,4,0.1%,0.0%,0.3%,23958,0,23958,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,75.0%
SECOND ROUND LP,4,0,4,0.1%,0.0%,0.3%,4525,0,4525,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
GOLDMAN SACHS BANK USA,4,4,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BUREAUS INVESTMENT GROUP PORTFOLIO NO 15 LLC,4,4,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
RELIABLE AUTO FINANCE INC,3,0,3,0.1%,0.0%,0.2%,3886,0,3886,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%
DEPARTMENT STORES NATIONAL BANK,3,1,2,0.1%,0.1%,0.1%,5996,2187,3809,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
ABSOLUTE RESOLUTIONS,3,2,1,0.1%,0.1%,0.1%,3907,2315,1592,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
FIFTH THIRD BANK NATIONAL ASSOCIATION,3,0,3,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%
LAPORTE HOSPITAL LLC,3,0,3,0.1%,0.0%,0.2%,10005,0,10005,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%
AUTOVEST LLC,3,0,3,0.1%,0.0%,0.2%,37538,0,37538,0.6%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MARINER FINANCE,3,1,2,0.1%,0.1%,0.1%,30477,14557,15920,0.5%,0.6%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
PYOD LLC,3,2,1,0.1%,0.1%,0.1%,3425,3425,0,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
FARM BUREAU BANK,3,2,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST PORTFOLIO VENTUERS I LLC,3,0,3,0.1%,0.0%,0.2%,5267,0,5267,0.1%,0.0%,0.1%,33.3%,0.0%,33.3%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
NATIONWIDE CAC LLC,3,1,2,0.1%,0.1%,0.1%,32171,8099,24072,0.5%,0.3%,0.6%,33.3%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
NATIONWIDE CASSEL LLC,3,1,2,0.1%,0.1%,0.1%,13268,0,13268,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
INTERRA CREDIT UNION,3,1,2,0.1%,0.1%,0.1%,13995,0,13995,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
ORTHODONTIC ALLIANCES P.C.,3,2,1,0.1%,0.1%,0.1%,6488,0,6488,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
TIDEWATER FINANCE COMPANY T\A TIDEWATER MOTOR CREDIT,3,3,0,0.1%,0.2%,0.0%,16412,16412,0,0.3%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%
SECURITY CREDIT SERVICES LLC,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JKJ FINANCIAL SERVICES LLC,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PORTER HOSPITAL LLC D/B/A NORTHWEST HEALTH -PORTER,3,3,0,0.1%,0.2%,0.0%,28171,28171,0,0.5%,1.2%,0.0%,66.7%,66.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%
BYRIDER FINANCE LLC D/B/A CNAC,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO,3,3,0,0.1%,0.2%,0.0%,11739,11739,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
FRANCISCAN ALLIANCE INC,2,0,2,0.1%,0.0%,0.1%,689,0,689,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
CAVALRY SPV I LLC AS ASSIGNEE OF CAPITAL ONE BANK(USA)NA,2,0,2,0.1%,0.0%,0.1%,4634,0,4634,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
LAPORTE HOSPITAL COMPANY DBA LAPORTE HOSPITAL,2,0,2,0.1%,0.0%,0.1%,21314,0,21314,0.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MIDWEST CARPENTERS & MILLWRIGHTS FCU,2,0,2,0.1%,0.0%,0.1%,44581,0,44581,0.7%,0.0%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,2,0,2,0.1%,0.0%,0.1%,6249,0,6249,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NOTRE DAME FEDERAL CREDIT UNION,2,1,1,0.1%,0.1%,0.1%,13531,0,13531,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
GLENBROOK CREDIT ACCEPTANCE CORPORATION,2,1,1,0.1%,0.1%,0.1%,19248,0,19248,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
HELVEY & ASSOCIATES INC,2,1,1,0.1%,0.1%,0.1%,9445,0,9445,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
UNITED FEDERAL CREDIT UNION,2,1,1,0.1%,0.1%,0.1%,15324,0,15324,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBANK,2,1,1,0.1%,0.1%,0.1%,14743,0,14743,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
PCS FERGUSON INC,2,0,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
REGIONAL ACCEPTANCE CORP,2,1,1,0.1%,0.1%,0.1%,7980,0,7980,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
CONSUMER PORTFOLIO SERVICES INC,2,1,1,0.1%,0.1%,0.1%,3310,0,3310,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
MAROVICH MICHAEL J.,2,0,2,0.1%,0.0%,0.1%,8593,0,8593,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
AUTOVEST LLC OF INDIANA,2,1,1,0.1%,0.1%,0.1%,2192,0,2192,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
CVI SGP ACQUISITION TRUST,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PCA ACQUISITIONS V LLC,2,1,1,0.1%,0.1%,0.1%,4658,4658,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
DISCOVER,2,2,0,0.1%,0.1%,0.0%,5355,5355,0,0.1%,0.2%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
ALLY BANK,2,2,0,0.1%,0.1%,0.0%,44806,44806,0,0.7%,1.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
U.S. BANK NATIONAL ASSOCIATION,2,2,0,0.1%,0.1%,0.0%,19573,19573,0,0.3%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
BUREAUS INVESTMENT GROUP PORTFOLIO NO. 15 LLC,2,2,0,0.1%,0.1%,0.0%,3434,3434,0,0.1%,0.1%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
HENSONFOLEY,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF CONSUMER PORTFOLIO SERVICES INC,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
LYCOMING AUTO TRUST,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NAR. INC,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ACCELERATED INVENTORY MANAGEMENT LLC,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CKS PRIME INVESTMENTS LLC,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GM FINANCIAL,1,0,1,0.0%,0.0%,0.1%,19998,0,19998,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NIELSEN FLM II LLC,1,0,1,0.0%,0.0%,0.1%,5185,0,5185,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FRANCISCAN ST. ANTHONY,1,0,1,0.0%,0.0%,0.1%,1223,0,1223,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ONEMAIN FINANCIAL GROUP LLC SBM TO ONEMAIN FINANCIAL OF INDIANA INC,1,0,1,0.0%,0.0%,0.1%,2944,0,2944,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
