collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
GOLDMAN SACHS BANK USA,2,2,0,0.4%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CAPITAL ONE NA,2,2,0,0.4%,0.7%,0.0%,5169,5169,0,0.6%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
TRIHEALTH INC,2,2,0,0.4%,0.7%,0.0%,1912,1912,0,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
AUTOVEST LLC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ALLY FINANCIAL INC,1,0,1,0.2%,0.0%,0.4%,8938,0,8938,1.0%,0.0%,1.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FOURSIGHT CAPITAL LLC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DAILY EXPRESS INC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CRANE CREDIT UNION,1,0,1,0.2%,0.0%,0.4%,4200,0,4200,0.5%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CHIPHONE FEDERAL CREDIT UNION,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
THE H.T. HACKNEY CO,1,0,1,0.2%,0.0%,0.4%,29953,0,29953,3.4%,0.0%,5.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BARCLAYS BANK DELAWARE,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,1,0,1,0.2%,0.0%,0.4%,1180,0,1180,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MARCUM JANICE,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CATERPILLAR FINANCIAL SERVICES CORPORATION,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST PORTFOLIO VENTURES I LLC,1,0,1,0.2%,0.0%,0.4%,8251,0,8251,0.9%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PROFESSIONAL FINANCIAL SERVICES OF OHIO LLC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SECOND ROUND LP,1,0,1,0.2%,0.0%,0.4%,1092,0,1092,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ORBIT LEASING INC,1,0,1,0.2%,0.0%,0.4%,8007,0,8007,0.9%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
.SECOND ROUND SUB LLC,1,0,1,0.2%,0.0%,0.4%,2163,0,2163,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CVI SGP ACQUISITION TRUST,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NAVY FEDERAL CREDIT UNION,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CVI SGP-CO ACQUISITION TRUST,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DISCOVER PRODUCTS INC,1,0,1,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
U.S. BANK NATIONAL ASSOCIATION,1,1,0,0.2%,0.4%,0.0%,10898,10898,0,1.2%,3.3%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
AUTOVEST LLC OF INDIANA,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JHPDE FINANCE 1 LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
SUNTRUST BANK,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK FKA FSB,1,1,0,0.2%,0.4%,0.0%,8317,8317,0,0.9%,2.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JHPDE FINANCE I LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TEACHERS CREDIT UNION,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PERSONAL FINANCE COMPANY LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
EAGLE FINANCE COMPANY OF OHIO INC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JOE'S AUTO SALES INC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NCB MANAGEMENT SERVICES INC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST FINANCIAL BANK,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WEIGEL FUNERAL HOME,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
ALLY BANK,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BANKS & BROWER LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST FINANCIAL BANK NA,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
COMMUNITYWIDE FCU,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TRADE & INDUSTRIAL SUPPLY INC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ABSOLUTE RESOLUTIONS,1,1,0,0.2%,0.4%,0.0%,14159,14159,0,1.6%,4.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
CREDIT ACCEPTANCE CORP,1,1,0,0.2%,0.4%,0.0%,10407,10407,0,1.2%,3.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
SECURITY CREDIT SERVICES LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PROFESSIONAL FINANCIAL SERVICES OF INDIANA LLC,1,1,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
