collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
jefferson capital systems llc,5,4,1,1.0%,1.6%,0.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,20.0%,0.0%,100.0%,60.0%,50.0%,100.0%
phoenix urology of st joseph. inc,4,2,2,0.8%,0.8%,0.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,100.0%,50.0%
clear recovery inc,3,2,1,0.6%,0.8%,0.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%,66.7%,50.0%,100.0%
evergy,3,1,2,0.6%,0.4%,0.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
capital one bank usa na,3,3,0,0.6%,1.2%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%,66.7%,66.7%,0%
capital one bank (usa) na,3,3,0,0.6%,1.2%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%,100.0%,100.0%,0%
absolute resolutions investments llc,3,3,0,0.6%,1.2%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%,66.7%,66.7%,0%
jp morgan chase bank na,3,3,0,0.6%,1.2%,0.0%,0,0,0,0%,0%,0%,33.3%,33.3%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
midland credit management,3,3,0,0.6%,1.2%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
orthopaedic & sports medicine consultants,2,0,2,0.4%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
genesis health clubs inc,2,0,2,0.4%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jh met subsidiary b liquidating trust,2,2,0,0.4%,0.8%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
midland credit management inc-ia,2,1,1,0.4%,0.4%,0.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
mercury surgery center llc,2,2,0,0.4%,0.8%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%,100.0%,100.0%,0%
crown asset management llc,2,2,0,0.4%,0.8%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
capital one bank na,2,1,1,0.4%,0.4%,0.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
midwestern health management inc petitioner,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
cvi sgp-co acquisition trust,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
cardinal loans llc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
novus services inc,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
mercury surgery center llc petitioner,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
osborn wayne v,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
midland credit mgt,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
ray county memorial hospital,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
onemain financial group llc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
easy cash asap llc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
uhg i llc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
velocity investments,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
village of cosby,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
cvi spg acquisition trust,1,0,1,0.2%,0.0%,0.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jh met subsidiary b,1,1,0,0.2%,0.4%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
bright side loans llc,1,1,0,0.2%,0.4%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
