collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
BARCLAYS BANK DELAWARE,2,0,2,0.2%,0.0%,0.4%,6110,0,6110,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
COMMUNITY HOSPITAL OF ANDERSON & MADISON CTY IN,2,0,2,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CITIZENS STATE BANK,2,0,2,0.2%,0.0%,0.4%,12823,0,12823,0.5%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
LAMPCO FEDERAL CREDIT UNION,2,0,2,0.2%,0.0%,0.4%,31221,0,31221,1.2%,0.0%,2.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MILLER'S HEALTH SYSTEMS INC,2,0,2,0.2%,0.0%,0.4%,34167,0,34167,1.3%,0.0%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MIDWEST CARPENTERS & MILLWRIGHTS FCU,2,0,2,0.2%,0.0%,0.4%,654,0,654,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
FIRST FINANCIAL BANK,2,1,1,0.2%,0.2%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST PORTFOLIO VENTURES I LLC,2,1,1,0.2%,0.2%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
EAGLE FINANCE COMPANY,2,1,1,0.2%,0.2%,0.2%,3194,0,3194,0.1%,0.0%,0.2%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
RENT TO OWN RENTALS LLC,2,0,2,0.2%,0.0%,0.4%,7796,0,7796,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AUTOVEST LLC OF INDIANA,2,2,0,0.2%,0.3%,0.0%,7745,7745,0,0.3%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
ALLY BANK,2,2,0,0.2%,0.3%,0.0%,37468,37468,0,1.4%,3.5%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
U.S. BANK NATIONAL ASSOCIATION,2,2,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDIT CORP SOLUTIONS INC,2,2,0,0.2%,0.3%,0.0%,5528,5528,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
RESURGENT RECEIVABLES LLC,2,2,0,0.2%,0.3%,0.0%,1215,1215,0,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
CAPITAL ONE NA,2,2,0,0.2%,0.3%,0.0%,2065,2065,0,0.1%,0.2%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
FIRST MERCHANTS BANK,2,2,0,0.2%,0.3%,0.0%,5296,5296,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
MERCHANTS ACCEPTANCE CORP.,2,2,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SELECTIVE INSURANCE COMPANY OF AMERICA,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ONEMAIN FINANCIAL GROUP LLC S/B/M TO SPRINGLEAF FINANCIAL SERVICES OF INDIANA,1,0,1,0.1%,0.0%,0.2%,1641,0,1641,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
M.L. TAYLOR CONSTRUCTION INC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MIDMICHIGAN MEDICAL CENTER-ALPENA,1,0,1,0.1%,0.0%,0.2%,3333,0,3333,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CRANE CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,24289,0,24289,0.9%,0.0%,1.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAVALRY SPV I LLC AS ASSIGNEE OF COMENITY BANK,1,0,1,0.1%,0.0%,0.2%,5245,0,5245,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ATLAS COLLECTIONS INC

                               
                                    (OTHER),1,0,1,0.1%,0.0%,0.2%,11639,0,11639,0.4%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SARSOTA CCM INC,1,0,1,0.1%,0.0%,0.2%,55705,0,55705,2.1%,0.0%,3.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
O'BRIEN JOEL R,1,0,1,0.1%,0.0%,0.2%,14088,0,14088,0.5%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ABSOLUTE RESOLUTIONS,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PORTFOLIO RECOVERY ASSOCIATESLLC

                               
                                    (OTHER),1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
INDEPENDENT FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,23963,0,23963,0.9%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WAYNE TWP FIRE DEPT HAMILTON COUNTY,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CRESCENT BANK AND TRUST,1,0,1,0.1%,0.0%,0.2%,6495,0,6495,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BUTLER UNIVERSITY,1,0,1,0.1%,0.0%,0.2%,9223,0,9223,0.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NORTHWEST RADIOLOGY NETWORK P.C.,1,0,1,0.1%,0.0%,0.2%,1336,0,1336,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
STONEBROOKE REHABILITATION CENTER,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CVI SGP ACQUISITION TRUST,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SOLIDARITY COMMUNITY FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,11614,0,11614,0.4%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JEWELL LAUREN,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FRIENDLY FINANCE CORPORATION AS ASSIGNEE OF US AUTO GROUP,1,0,1,0.1%,0.0%,0.2%,14858,0,14858,0.6%,0.0%,1.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ANGELA JAMES ENTERPRISES CORPORATION,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FINANCE SYSTEM OF RICHMOND INC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PRAIRIE LAKES APTS LLC,1,0,1,0.1%,0.0%,0.2%,1253,0,1253,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
RAY SKILLMAN NORTHEAST IMPORTS INC A/K/A MAZDA,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
NATIONWIDE CASSEL LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FORD MOTOR CREDIT COMPANY LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SOFI LENDING CORP.,1,0,1,0.1%,0.0%,0.2%,27703,0,27703,1.0%,0.0%,1.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SEILLER WATERMAN LLC,1,0,1,0.1%,0.0%,0.2%,59983,0,59983,2.3%,0.0%,3.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FIRST PORTFOLIO VENTUERS I LLC,1,0,1,0.1%,0.0%,0.2%,2096,0,2096,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AUTO OWNERS INSURANCE COMPANY AS SUBROGEE OF JAMES FRIEDE,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CITIZENS STATE BANK AS ASSIGNEE OF RUSS HUBLER CHRYSLER DODGE JEEP RAM,1,0,1,0.1%,0.0%,0.2%,15245,0,15245,0.6%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
LAMPCO FEDERAL CREDIT UNION AS ASSIGNEE OF ED MARTIN CHRYSLER DODGE JEEP,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BANK OF AMERICA N.A,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MIDLAND FUNDING LLC

                               
                                    (OTHER),1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CVI SGP-CO ACQUISITION TRUST,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SANTANDER CONSUMER USA INC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
GATEWAY FINANCIAL SOLUTIONS,1,0,1,0.1%,0.0%,0.2%,13436,0,13436,0.5%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JEFFERSON CAPITAL SYSTEMS,1,0,1,0.1%,0.0%,0.2%,1112,0,1112,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JH CX LIQUIDATING TRUST,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FOURSIGHT CAPITAL LLC,1,0,1,0.1%,0.0%,0.2%,13963,0,13963,0.5%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ED MARTIN NISSAN OF ANDERSON DBA ED MARTIN AUTO CREDIT,1,0,1,0.1%,0.0%,0.2%,6365,0,6365,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
OVERSEAS MILITARY SALES CORPORATION,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CONSUMER PORTFOLIO SERVICES INC SUCCESSOR IN INTEREST TO AUTOFARM IFORD LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MIDLAND CREDIT MANAGEMENTINC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
THRIVE FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,5735,0,5735,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SELECTIVE INSURANCE COMPANY AS SUBROGEE OF ITS INSURANCE CITY OF NEW CASTLE,1,0,1,0.1%,0.0%,0.2%,2858,0,2858,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CONSUMER PORTFOLIO SERVIES INC SUCCESSOR IIT PENSKE CHEVROLET,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TEACHERS CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,35169,0,35169,1.3%,0.0%,2.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FIRST FINANCIAL BANK SUCCESSOR TO MAINSOURCE BANK,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
C & F FINANCE COMPANY,1,1,0,0.1%,0.2%,0.0%,9342,9342,0,0.4%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JEFFERSON CAPITAL SYSTEMS LLC

                               
                                    (OTHER),1,1,0,0.1%,0.2%,0.0%,7812,7812,0,0.3%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK FKA AECB,1,1,0,0.1%,0.2%,0.0%,12759,12759,0,0.5%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JOE'S AUTO SALES INC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
