collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
orbit leasing inc,11,4,7,1.1%,0.8%,1.5%,62807,17930,44877,2.9%,2.7%,2.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,72.7%,50.0%,85.7%
cavalry spv i llc as assignee of citibank na,9,6,3,0.9%,1.2%,0.7%,10079,1512,8567,0.5%,0.2%,0.6%,11.1%,16.7%,0.0%,0.0%,0.0%,0.0%,44.4%,16.7%,100.0%
cavalry spv illc,9,1,8,0.9%,0.2%,1.7%,17277,872,16405,0.8%,0.1%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,88.9%,100.0%,87.5%
unifund ccr llc,7,0,7,0.7%,0.0%,1.5%,3124,0,3124,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,57.1%,0%,57.1%
second round sub llc,7,2,5,0.7%,0.4%,1.1%,2453,0,2453,0.1%,0.0%,0.2%,14.3%,0.0%,20.0%,0.0%,0.0%,0.0%,42.9%,0.0%,60.0%
woodlawn hospital,6,3,3,0.6%,0.6%,0.7%,15077,0,15077,0.7%,0.0%,1.0%,16.7%,0.0%,33.3%,0.0%,0.0%,0.0%,33.3%,0.0%,66.7%
teachers credit union,6,3,3,0.6%,0.6%,0.7%,34053,0,34053,1.5%,0.0%,2.2%,16.7%,33.3%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
velocity investments llc,6,3,3,0.6%,0.6%,0.7%,16353,0,16353,0.7%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
lake city bank,5,2,3,0.5%,0.4%,0.7%,1944,1159,785,0.1%,0.2%,0.1%,20.0%,50.0%,0.0%,0.0%,0.0%,0.0%,80.0%,100.0%,66.7%
heritage acceptance corporation,5,1,4,0.5%,0.2%,0.9%,41588,9522,32066,1.9%,1.4%,2.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
portfolio recovery associatesllc,5,0,5,0.5%,0.0%,1.1%,2822,0,2822,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,60.0%,0%,60.0%
one advantage llc,5,1,4,0.5%,0.2%,0.9%,23111,0,23111,1.0%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
community hospital of bremen inc,5,0,5,0.5%,0.0%,1.1%,22167,0,22167,1.0%,0.0%,1.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,60.0%,0%,60.0%
midland credit managementinc,5,0,5,0.5%,0.0%,1.1%,14816,0,14816,0.7%,0.0%,1.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ford motor credit company llc,5,2,3,0.5%,0.4%,0.7%,22077,3364,18713,1.0%,0.5%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
credit acceptance corporation,5,4,1,0.5%,0.8%,0.2%,21297,12182,9114,1.0%,1.8%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,50.0%,100.0%
barclays bank delaware,4,0,4,0.4%,0.0%,0.9%,13467,0,13467,0.6%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
gateway financial solutions,4,1,3,0.4%,0.2%,0.7%,34760,9595,25166,1.6%,1.5%,1.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
glenbrook credit acceptance corporation,4,2,2,0.4%,0.4%,0.4%,52552,19839,32713,2.4%,3.0%,2.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,50.0%,100.0%
credit corp solutions inc,4,2,2,0.4%,0.4%,0.4%,6504,4054,2449,0.3%,0.6%,0.2%,25.0%,0.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%
mariner finance llc successor in interest to personal finance company llc,4,3,1,0.4%,0.6%,0.2%,15137,7435,7702,0.7%,1.1%,0.5%,50.0%,66.7%,0.0%,0.0%,0.0%,0.0%,75.0%,66.7%,100.0%
community hospital of bremen,4,0,4,0.4%,0.0%,0.9%,11079,0,11079,0.5%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,25.0%,0%,25.0%
st. joseph regional medical center plymouth campus inc,4,0,4,0.4%,0.0%,0.9%,18263,0,18263,0.8%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,75.0%,0%,75.0%
american express national bank,4,4,0,0.4%,0.8%,0.0%,31102,31102,0,1.4%,4.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
goldman sachs bank usa,4,4,0,0.4%,0.8%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
creditmax inc,3,2,1,0.3%,0.4%,0.2%,2664,0,2664,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
second round lp,3,1,2,0.3%,0.2%,0.4%,1021,0,1021,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
colonial court mhp llc,3,2,1,0.3%,0.4%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
drive now auto credit company inc,3,3,0,0.3%,0.6%,0.0%,8864,8864,0,0.4%,1.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
no plaintiff found,3,3,0,0.3%,0.6%,0.0%,25,25,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
evansville teachers federal credit union,2,0,2,0.2%,0.0%,0.4%,17369,0,17369,0.8%,0.0%,1.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
u.s. bank national association d/b/a elan financial services,2,0,2,0.2%,0.0%,0.4%,18191,0,18191,0.8%,0.0%,1.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
interra credit union,2,1,1,0.2%,0.2%,0.2%,7069,0,7069,0.3%,0.0%,0.5%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
st joseph regional medical center,2,0,2,0.2%,0.0%,0.4%,7170,0,7170,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first portfolio ventures i llc,2,1,1,0.2%,0.2%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
heights finance corporation,2,0,2,0.2%,0.0%,0.4%,7063,0,7063,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
summit account & computer service inc,2,1,1,0.2%,0.2%,0.2%,22219,0,22219,1.0%,0.0%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
pca acquisitions v llc,2,1,1,0.2%,0.2%,0.2%,4677,4677,0,0.2%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
american express national bank fka aecb,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
pyod llc,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
absolute resolutions investments llc,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
jh met subsidiary b liquidating trust assignee of jh portfolio,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
security credit services llc,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corp.,2,2,0,0.2%,0.4%,0.0%,14267,14267,0,0.6%,2.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
dnf associates llc,2,2,0,0.2%,0.4%,0.0%,985,985,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
citizens bank na,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
capital one na,2,2,0,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
first national bank of omaha,2,2,0,0.2%,0.4%,0.0%,15991,15991,0,0.7%,2.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
first response disaster restoration specialists,1,0,1,0.1%,0.0%,0.2%,3408,0,3408,0.2%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
national collegiate student loan trust 2007-2,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
fritz tamra s,1,0,1,0.1%,0.0%,0.2%,19778,0,19778,0.9%,0.0%,1.3%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the ridge company inc,1,0,1,0.1%,0.0%,0.2%,4884,0,4884,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv i llc as assignee of synchrony bank,1,0,1,0.1%,0.0%,0.2%,2946,0,2946,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the south bend clinic llp,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
discover products inc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
vanherik robyn,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
capital one  bank,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc as assignee of avant inc assignee of webbank,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
absolute resolutions,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
fox river foods inc dba performance foodservice,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
masterson paul,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
chiphpone federal credit union,1,0,1,0.1%,0.0%,0.2%,6764,0,6764,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wildman business group llc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
foursight capital llc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
student loan solutions llc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
gunther salt company,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
trinity health: saint joseph health system plymouth,1,0,1,0.1%,0.0%,0.2%,5218,0,5218,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
good oil company inc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
westlake services llc dba westlake financial services,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
systems and services technologies inc,1,0,1,0.1%,0.0%,0.2%,20444,0,20444,0.9%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
porter hospital llc doing business as porter hospital,1,0,1,0.1%,0.0%,0.2%,8499,0,8499,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
holderman ricky n,1,0,1,0.1%,0.0%,0.2%,30262,0,30262,1.4%,0.0%,2.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
saint joseph regional medical center - plymouth campus inc,1,0,1,0.1%,0.0%,0.2%,3785,0,3785,0.2%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
st joseph regional medical center plymouth campus,1,0,1,0.1%,0.0%,0.2%,9037,0,9037,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
saint joseph regional medical center-plymouth campus inc,1,0,1,0.1%,0.0%,0.2%,2699,0,2699,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
warsaw health system llc d/b/a kosciusko community hospital,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midwest orthotic services llc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
via credit union,1,0,1,0.1%,0.0%,0.2%,12743,0,12743,0.6%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
autovest llc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
summit account & computer services inc,1,0,1,0.1%,0.0%,0.2%,16835,0,16835,0.8%,0.0%,1.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
helvey & associates inc,1,0,1,0.1%,0.0%,0.2%,12237,0,12237,0.6%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
breman park apartments,1,0,1,0.1%,0.0%,0.2%,2691,0,2691,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first portfolio ventuers i llc,1,0,1,0.1%,0.0%,0.2%,2994,0,2994,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
saint joseph regional medical center plymouth campus inc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
iom health system l.p.,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
marshall county indiana building commissioner,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
department stores national bank,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
c & f finance company,1,0,1,0.1%,0.0%,0.2%,12734,0,12734,0.6%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ally financial inc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
.department stores national bank,1,0,1,0.1%,0.0%,0.2%,4636,0,4636,0.2%,0.0%,0.3%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
american express national bank formerly known as aecb,1,0,1,0.1%,0.0%,0.2%,16522,0,16522,0.7%,0.0%,1.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
regional acceptance corp.,1,0,1,0.1%,0.0%,0.2%,13149,0,13149,0.6%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jody snider custom homes inc,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
nationwide cassel llc,1,0,1,0.1%,0.0%,0.2%,9052,0,9052,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc assignee of prosper funding llc assignee of webbank,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
crescent bank and trust,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
wells fargo bank na,1,0,1,0.1%,0.0%,0.2%,9823,0,9823,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
td auto finance llc successor in interest to chrysler financial,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
united holding group,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
consumer portfolio services inc,1,1,0,0.1%,0.2%,0.0%,12780,12780,0,0.6%,1.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
c&f finance company,1,1,0,0.1%,0.2%,0.0%,9606,9606,0,0.4%,1.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
uhg i llc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
byrider finance llc dba cnac,1,1,0,0.1%,0.2%,0.0%,8395,8395,0,0.4%,1.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
michael kinder & sons inc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
oliphant financial llc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td bank usa na as successor in interest to target national bank,1,1,0,0.1%,0.2%,0.0%,2241,2241,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
del pilar medical and urgent care center pc,1,1,0,0.1%,0.2%,0.0%,3700,3700,0,0.2%,0.6%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
cameron memorial community hospital,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
capital one bank,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jefferson capital systemsllc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
kitch acceptance corp,1,1,0,0.1%,0.2%,0.0%,5955,5955,0,0.3%,0.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ally bank,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ceres solutions cooperative inc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc assignee of lendingclub corp assignee of webbank also known as velocity investments llc assignee of lendingclub corporation assignee of webba,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
snow & sauerteig llp,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh met subsidiary a liquidating trust,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
notre dame federal credit union,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jhpde finance 1 llc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
consumer portfolio services inc successor iit burnworth-zollars chrysler dodge,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
velocity investments llc assignee of lendingclub corporation assignee of webban,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ncb management services inc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
automobile acceptance corp,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jkj financial services llc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
manistee acquisitions llc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
lynn law office pc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
united federal credit union,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
