collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
ONEMAIN FINANCIAL GROUP LLC,16,11,5,1.9%,2.5%,1.2%,35523,15479,20043,2.2%,2.5%,2.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,31.3%,18.2%,60.0%
UNIFUND CCR LLC,13,2,11,1.5%,0.5%,2.7%,17862,0,17862,1.1%,0.0%,1.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,53.8%,0.0%,63.6%
SYNCHRONY BANK,11,8,3,1.3%,1.8%,0.7%,1298,0,1298,0.1%,0.0%,0.1%,9.1%,0.0%,33.3%,0.0%,0.0%,0.0%,36.4%,12.5%,100.0%
BANK OF AMERICA NA,11,7,4,1.3%,1.6%,1.0%,50290,5477,44813,3.1%,0.9%,4.4%,9.1%,0.0%,25.0%,0.0%,0.0%,0.0%,36.4%,14.3%,75.0%
MIDLAND FUNDING LLC,9,1,8,1.1%,0.2%,1.9%,7023,3780,3243,0.4%,0.6%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,62.5%
ST JOSEPH REGIONAL MEDICAL CENTER PLYMOUTH CAMPUS INC,8,1,7,0.9%,0.2%,1.7%,12425,0,12425,0.8%,0.0%,1.2%,25.0%,100.0%,14.3%,0.0%,0.0%,0.0%,62.5%,0.0%,71.4%
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,8,3,5,0.9%,0.7%,1.2%,47320,1955,45365,2.9%,0.3%,4.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,60.0%
SECOND ROUND SUB LLC,8,3,5,0.9%,0.7%,1.2%,3967,1424,2543,0.2%,0.2%,0.3%,12.5%,33.3%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,60.0%
TD BANK USA NA,7,4,3,0.8%,0.9%,0.7%,6545,2826,3719,0.4%,0.5%,0.4%,14.3%,0.0%,33.3%,0.0%,0.0%,0.0%,85.7%,75.0%,100.0%
GATEWAY FINANCIAL SOLUTIONS,7,3,4,0.8%,0.7%,1.0%,48018,8951,39066,2.9%,1.4%,3.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,33.3%,100.0%
PULASKI MEMORIAL HOSPITAL,7,0,7,0.8%,0.0%,1.7%,46309,0,46309,2.8%,0.0%,4.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,85.7%,0.0%,85.7%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,7,1,6,0.8%,0.2%,1.5%,5645,5645,0,0.3%,0.9%,0.0%,14.3%,0.0%,16.7%,0.0%,0.0%,0.0%,28.6%,100.0%,16.7%
PORTER HOSPITAL LLC D/B/A PORTER HOSPITAL,6,1,5,0.7%,0.2%,1.2%,29064,12755,16309,1.8%,2.0%,1.6%,33.3%,0.0%,40.0%,0.0%,0.0%,0.0%,50.0%,100.0%,40.0%
CAVALRY SPV ILLC,6,0,6,0.7%,0.0%,1.5%,25986,0,25986,1.6%,0.0%,2.6%,16.7%,0.0%,16.7%,0.0%,0.0%,0.0%,83.3%,0.0%,83.3%
DRIVE NOW AUTO CREDIT COMPANY INC,6,4,2,0.7%,0.9%,0.5%,29111,10456,18655,1.8%,1.7%,1.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
TRUSTMARK RECOVERY SERVICES,6,2,4,0.7%,0.5%,1.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,25.0%
KNOX HOSPITAL COMPANY LLC D/B/A STARKE HOSPITAL,6,0,6,0.7%,0.0%,1.5%,25621,0,25621,1.6%,0.0%,2.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
MIDLAND CREDIT MANAGEMENTINC,6,2,4,0.7%,0.5%,1.0%,6253,1990,4263,0.4%,0.3%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,50.0%
SAC FINANCE INC,5,3,2,0.6%,0.7%,0.5%,24315,0,24315,1.5%,0.0%,2.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,100.0%
CITY OF SOUTH BEND,5,2,3,0.6%,0.5%,0.7%,245,0,245,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,33.3%
TEACHERS CREDIT UNION,5,2,3,0.6%,0.5%,0.7%,28175,0,28175,1.7%,0.0%,2.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,66.7%
KNOX HOSPITAL COMPANY LLC DBA STARKE HOSPITAL,4,3,1,0.5%,0.7%,0.2%,9744,0,9744,0.6%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
CREDIT ACCEPTANCE CORP.,4,3,1,0.5%,0.7%,0.2%,7400,0,7400,0.4%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
DNF ASSOCIATES LLC,4,3,1,0.5%,0.7%,0.2%,2356,942,1415,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
PRESTIGE FINANCIAL SERVICES,4,0,4,0.5%,0.0%,1.0%,14929,0,14929,0.9%,0.0%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
VELOCITY INVESTMENTS LLC,4,3,1,0.5%,0.7%,0.2%,2284,2284,0,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
PORTFOLIO RECOVERY ASSOCIATESLLC,3,0,3,0.4%,0.0%,0.7%,3149,0,3149,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
TECH CREDIT UNION,3,0,3,0.4%,0.0%,0.7%,32138,0,32138,2.0%,0.0%,3.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%
CULVER-UNION AMBULANCE SERVICE,3,0,3,0.4%,0.0%,0.7%,1037,0,1037,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%
CVI SGP-CO ACQUISITION TRUST,3,0,3,0.4%,0.0%,0.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
NO PLAINTIFF FOUND,3,2,1,0.4%,0.5%,0.2%,25,25,0,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AMERICAN EXPRESS NATIONAL BANK,3,3,0,0.4%,0.7%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,0.0%
CAPITAL ONE NA,3,3,0,0.4%,0.7%,0.0%,6706,6706,0,0.4%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,0.0%
LAPORTE HOSPITAL COMPANY LLC D/B/A LAPORTE HOSPITAL,2,0,2,0.2%,0.0%,0.5%,40029,0,40029,2.4%,0.0%,3.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MID ATLANTIC FINANCE CO.,2,0,2,0.2%,0.0%,0.5%,4850,0,4850,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HORIZON BANK,2,0,2,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GASBI LLC D/B/A MICHIANA CHRYSLER DODGE JEEP RAM,2,0,2,0.2%,0.0%,0.5%,508,0,508,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ORBIT LEASING INC,2,0,2,0.2%,0.0%,0.5%,16079,0,16079,1.0%,0.0%,1.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SECOND ROUND LP,2,0,2,0.2%,0.0%,0.5%,2563,0,2563,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST,2,1,1,0.2%,0.2%,0.2%,2290,0,2290,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
WELLS FARGO BANK NA,2,0,2,0.2%,0.0%,0.5%,22420,0,22420,1.4%,0.0%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JHPDE FINANCE I LLC,2,2,0,0.2%,0.5%,0.0%,0,0,0,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%
MARINER FINANCE,2,2,0,0.2%,0.5%,0.0%,34002,34002,0,2.1%,5.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
OLIPHANT FINANCIAL LLC,2,2,0,0.2%,0.5%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PYOD LLC,2,2,0,0.2%,0.5%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ONE ADVANTAGE LLC,2,2,0,0.2%,0.5%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
KKNOX HOSPITAL COMPANY DBA STARKE HOSPITAL,1,0,1,0.1%,0.0%,0.2%,9888,0,9888,0.6%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BARCLAYS BANK DELAWARE,1,0,1,0.1%,0.0%,0.2%,3059,0,3059,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CITIBANK N .A.,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
AVID ACCEPTANCE LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
STATE OF INDIANA EX REL INDIANA DEPARTMENT OF WORKFORCE DEVELOPMENT,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CAVALRY SPV I LLC AS ASSIGNEE OF SYNCHRONY BANK,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
DISCOVER PRODUCTS INC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
COMMUNITY HOSPITAL,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GLENBROOK CREDIT ACCEPTANCE CORPORATION,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
KING BIRD FIREWORKS LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HARBIN LLC,1,0,1,0.1%,0.0%,0.2%,1938,0,1938,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
TRILOGY HEALTH SERVICES D/B/A CUMBERLAND POINTE HEALTH CAMPUS,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ST MARY MEDICAL CENTER INC D/B/A ST MARY MEDICAL CENTER,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CHIPHONE FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,6471,0,6471,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PULASKI HEALTH CARE CENTER,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
HARBIN LLC AS ASSIGNEE OF WHYNOT LEASING LLC,1,0,1,0.1%,0.0%,0.2%,1967,0,1967,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PENN-HARRIS-MADISON SCHOOL CORP,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
HEIGHTS FINANCE CORPORATION,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MUNSTER MEDICAL RESEARCH FOUNDATION INC DBA COMMUNITY HOSPITAL,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ST. JOSEPH REGIONAL MEDICAL CENTER PLYMOUTH CAMPUS INC,1,0,1,0.1%,0.0%,0.2%,1646,0,1646,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JSM DEVELOPMENTS OF BREMEN LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
WEIDNER DANIEL J,1,0,1,0.1%,0.0%,0.2%,41307,0,41307,2.5%,0.0%,4.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
UNITED FEDERAL CREDIT UNION,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
UNITED AUTO CREDIT CORPORATION,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
HALEY JAMES,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
U.S. BANK NATIONAL ASSOCIATION,1,0,1,0.1%,0.0%,0.2%,14642,0,14642,0.9%,0.0%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PORTER HOSPITAL DBA PORTER HOSPITAL,1,0,1,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
H & S FINANCIAL INC,1,0,1,0.1%,0.0%,0.2%,4294,0,4294,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
THE SOUTH BEND CLINIC LLP,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JHPDE FINANCE 1 LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
GOLDMAN SACHS BANK USA,1,1,0,0.1%,0.2%,0.0%,25785,25785,0,1.6%,4.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
ALLY BANK,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
DAULT MICHAEL E,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
REGIONAL ACCEPTANCE CORP,1,1,0,0.1%,0.2%,0.0%,22059,22059,0,1.3%,3.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
PORTER HOSPITAL LLC DBA PORTER HOSPITAL CO KOMYATTE AND CASBON,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GIBBS JOHN,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TECHNICOLOR GLOBAL LOGISTICS,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TRUIST BANK SUCCESSOR IN INTEREST TO SUNTRUST BANK D/B/A LIGHTSTREAM,1,1,0,0.1%,0.2%,0.0%,43513,43513,0,2.6%,6.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
CASCADE CAPITAL LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CULVER-UNION AMBULANCE SVC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
UNION NORTH AMBULANCE SERVICE INC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
LAKE CITY BANK,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
TD BANK USA NA AS SUCCESSOR IN INTEREST TO TARGET NATIONAL BANK,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST PORTFOLIO VENTURES I LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBAN,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BW 30 LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
SNOW & SAUERTEIG LLP,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ADVANCED EQUITY INC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PURDUE FEDERAL CREDIT UNION,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
PORTER HOSPITAL LLC DBA NORTHWEST HEALTH-PORTER,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDITONE LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ADLP INVESTMENTS LLC SERIES 1 SUCCESSOR IIT CARFINANCE CAPITAL LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CONSUMER PORTFOLIO SERVICES INC SUCCESSOR IIT LOCHMANDY FORD OF KNOX,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
BYRIDER FINANCE LLC D/B/A CNAC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
STATE OF INDIANA EX REL. INDIANA UTILITY REGULATORY COMMISSION,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
FIRST BANK OF OHIO,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
GALAXY INTERNATIONAL PURCHASING LLC,1,1,0,0.1%,0.2%,0.0%,4633,4633,0,0.3%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
AQUA FINANCE INC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ABSOLUTE RESOLUTIONS,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
COMMUNITYWIDE FCU,1,1,0,0.1%,0.2%,0.0%,6285,6285,0,0.4%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
1ST SOURCE BANK,1,1,0,0.1%,0.2%,0.0%,3235,3235,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
NORTHWEST HEALTH STARKE,1,1,0,0.1%,0.2%,0.0%,212,212,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
JH MET SUBSIDIARY B LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
CREDIT ACCEPTANCE CORPORATION,1,1,0,0.1%,0.2%,0.0%,14777,14777,0,0.9%,2.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
CREDIT CORP SOLUTIONS INC,1,1,0,0.1%,0.2%,0.0%,3938,3938,0,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JKJ FINANCIAL SERVICE LLC,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
