collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
cvi sgp-co acquisition trust,3,0,3,0.4%,0.0%,0.8%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
three rivers federal credit union,3,3,0,0.4%,0.9%,0.0%,6267,6267,0,0.4%,2.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
goldman sachs bank usa,3,3,0,0.4%,0.9%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
baxter credit union,2,1,1,0.3%,0.3%,0.3%,3896,0,3896,0.3%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
ultimate auto deals inc,2,0,2,0.3%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
c&f finance company,2,0,2,0.3%,0.0%,0.5%,25082,0,25082,1.7%,0.0%,2.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
department stores national bank,2,0,2,0.3%,0.0%,0.5%,2609,0,2609,0.2%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first federal savings bank,2,1,1,0.3%,0.3%,0.3%,19183,8497,10686,1.3%,3.3%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
american express national bank,2,1,1,0.3%,0.3%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
first portfolio ventures i llc,2,1,1,0.3%,0.3%,0.3%,2851,1283,1568,0.2%,0.5%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
velocity investments llc,2,2,0,0.3%,0.6%,0.0%,10013,10013,0,0.7%,3.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
eagle finance company,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
autovest llc of indiana,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
capital one na,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
southwest allen county fire protection,2,2,0,0.3%,0.6%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
hz cnac inc assignee of hz jdb inc. dba jd byrider fort wayne,2,2,0,0.3%,0.6%,0.0%,10864,10864,0,0.8%,4.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
wabash steel supply llc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
l2tmedia,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
handlon & eastman p c,1,0,1,0.1%,0.0%,0.3%,2321,0,2321,0.2%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
barclays bank delaware,1,0,1,0.1%,0.0%,0.3%,5554,0,5554,0.4%,0.0%,0.5%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
indiana institute of technology,1,0,1,0.1%,0.0%,0.3%,3799,0,3799,0.3%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
discover products inc,1,0,1,0.1%,0.0%,0.3%,2710,0,2710,0.2%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ed blinn jr. d/b/a blinn auto sales,1,0,1,0.1%,0.0%,0.3%,6969,0,6969,0.5%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
tidewater finance company,1,0,1,0.1%,0.0%,0.3%,5449,0,5449,0.4%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
city of mishawaka mishawaka util,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
interra credit union,1,0,1,0.1%,0.0%,0.3%,9959,0,9959,0.7%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sac finance,1,0,1,0.1%,0.0%,0.3%,19577,0,19577,1.4%,0.0%,1.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mishawaka utilities,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
o'daniel motor sales inc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
iom health system l p,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
lutheran musculoskeletal center llc,1,0,1,0.1%,0.0%,0.3%,9301,0,9301,0.6%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
afena federal credit union,1,0,1,0.1%,0.0%,0.3%,12189,0,12189,0.8%,0.0%,1.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
neutra properties llc,1,0,1,0.1%,0.0%,0.3%,4302,0,4302,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jay county ems,1,0,1,0.1%,0.0%,0.3%,2475,0,2475,0.2%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mckillip seeds inc,1,0,1,0.1%,0.0%,0.3%,18030,0,18030,1.3%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mimg xcv bronco club llc,1,0,1,0.1%,0.0%,0.3%,658,0,658,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cp215 llc as assignee of plbf global llc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
central restaurant products,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
second round lp,1,0,1,0.1%,0.0%,0.3%,5483,0,5483,0.4%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
accelerated inventory management llc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
victory trucking & supply inc doing business as three rivers barricade and equipment c o inc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bank of america n.a,1,0,1,0.1%,0.0%,0.3%,6327,0,6327,0.4%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
rock creek capital llc,1,0,1,0.1%,0.0%,0.3%,8763,0,8763,0.6%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
cp215 llc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
armor exteriors llc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
steury fred,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
parkdale center llc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
professional financial services of indiana inc,1,0,1,0.1%,0.0%,0.3%,7165,0,7165,0.5%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
navy federal credit union,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
general audit corporation,1,0,1,0.1%,0.0%,0.3%,9317,0,9317,0.6%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
uhg i llc,1,0,1,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
fort financial credit union,1,0,1,0.1%,0.0%,0.3%,18305,0,18305,1.3%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
fort wayne neurosurgery,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
das companies inc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
consumer portfolio services inc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
hartburg roth garrott halverstadt garrett llp,1,1,0,0.1%,0.3%,0.0%,10650,10650,0,0.7%,4.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jhpde finance 1 llc,1,1,0,0.1%,0.3%,0.0%,4081,4081,0,0.3%,1.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
credit corp solutions inc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
warsaw health system llc dba komyatte & casbon pc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
goldman sach bank usa,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
horizon bank,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
pyod llc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
u.s. bank national association,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
dave harlow enterprises inc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
forum credit union,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
cks prime investments llc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td bank usa na as successor in interest to target national bank,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
evansville teachers federal credit union,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
communitywide fcu,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
rlw accounts llc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
american builders & contractors supply co. inc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
consumer portfolio services inc successor in interest to grote automotive inc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
sherriff-goslin co,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
bcg equities llc assoc/bcg,1,1,0,0.1%,0.3%,0.0%,4835,4835,0,0.3%,1.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
capital asset management inc,1,1,0,0.1%,0.3%,0.0%,1603,1603,0,0.1%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
adams county memorial hospital,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
lcs capital llc,1,1,0,0.1%,0.3%,0.0%,9752,9752,0,0.7%,3.8%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
dnf associates llc,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh cx liquidating trust,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
credit acceptance corporation,1,1,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
