collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
SECOND ROUND SUB LLC ASSIGNEE OF COMENITY CAPITAL BANK,89,0,89,0.5%,0.0%,0.8%,25199,0,25199,0.8%,0.0%,0.8%,0.0%,0.0%,0.0%,52.8%,0.0%,52.8%,94.4%,0.0%,94.4%
UNIFUND CORP.,83,22,61,0.5%,0.4%,0.5%,24357,0,24357,0.8%,0.0%,0.8%,0.0%,0.0%,0.0%,77.1%,72.7%,78.7%,98.8%,95.5%,100.0%
CROWN ASSET MANAGEMENT LLC ASSIGNEE OF SYNCHRONY BANK,65,4,61,0.4%,0.1%,0.5%,4324,0,4324,0.1%,0.0%,0.1%,3.1%,0.0%,3.3%,53.8%,0.0%,57.4%,92.3%,50.0%,95.1%
JH MET SUBSIDIARY B LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO DEBT EQUITIES LLC,58,54,4,0.3%,1.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,5.2%,5.6%,0.0%,17.2%,14.8%,50.0%,44.8%,40.7%,100.0%
SECOND ROUND SUB LLC ASSIGNEE OF SYNCHRONY BANK,57,0,57,0.3%,0.0%,0.5%,9243,0,9243,0.3%,0.0%,0.3%,1.8%,0.0%,1.8%,50.9%,0.0%,50.9%,96.5%,0.0%,96.5%
LAUREL WREATH ACQUISITIONS LLC,55,3,52,0.3%,0.1%,0.4%,24396,0,24396,0.8%,0.0%,0.8%,1.8%,0.0%,1.9%,72.7%,100.0%,71.2%,94.5%,100.0%,94.2%
DISCOVER BANK,44,12,32,0.3%,0.2%,0.3%,0,0,0,0.0%,0.0%,0.0%,4.5%,8.3%,3.1%,38.6%,16.7%,46.9%,84.1%,50.0%,96.9%
SECOND ROUND LP ASSIGNEE OF SYNCHRONY BANK,40,2,38,0.2%,0.0%,0.3%,6873,0,6873,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,60.0%,50.0%,60.5%,97.5%,50.0%,100.0%
CROWN ASSET MANAGEMENT LLC ASSIGNEE OF COMENITY CAPITAL BANK,35,1,34,0.2%,0.0%,0.3%,6860,0,6860,0.2%,0.0%,0.2%,2.9%,0.0%,2.9%,57.1%,0.0%,58.8%,94.3%,0.0%,97.1%
CVI SGP-CO ACQUISITION TRUST ASSIGNEE OF STERLING JEWELERS INC,34,2,32,0.2%,0.0%,0.3%,22592,0,22592,0.7%,0.0%,0.7%,0.0%,0.0%,0.0%,35.3%,0.0%,37.5%,91.2%,0.0%,96.9%
CROWN ASSET MANAGEMENT LLC ASSIGNEE OF CITIBANK NA,33,0,33,0.2%,0.0%,0.3%,7608,0,7608,0.2%,0.0%,0.2%,3.0%,0.0%,3.0%,66.7%,0.0%,66.7%,93.9%,0.0%,93.9%
FRANKLIN TRUST FCU,33,0,33,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.4%,0.0%,42.4%,100.0%,0.0%,100.0%
CACH LLC,31,14,17,0.2%,0.3%,0.1%,750,0,750,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,51.6%,21.4%,76.5%,80.6%,57.1%,100.0%
SECOND ROUND LP ASSIGNEE OF COMENITY BANK,30,0,30,0.2%,0.0%,0.3%,5021,0,5021,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,96.7%,0.0%,96.7%
CVI SGP-CO ACQUISITION TRUST,30,0,30,0.2%,0.0%,0.3%,12079,0,12079,0.4%,0.0%,0.4%,0.0%,0.0%,0.0%,26.7%,0.0%,26.7%,100.0%,0.0%,100.0%
JH CX LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO DEBT EQUITIES LLC,29,26,3,0.2%,0.5%,0.0%,1286,0,1286,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.7%,19.2%,33.3%,58.6%,57.7%,66.7%
PORTFOLIO RECOVERY ASSOCIATES,27,1,26,0.2%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,3.7%,0.0%,3.8%,63.0%,0.0%,65.4%,96.3%,100.0%,96.2%
SECOND ROUND LP ASSIGNEE OF COMENITY CAPITAL BANK,22,0,22,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,18.2%,0.0%,18.2%,100.0%,0.0%,100.0%
PCA ACQUISITIONS V LLC,19,17,2,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,5.3%,5.9%,0.0%,21.1%,11.8%,100.0%,47.4%,41.2%,100.0%
CREDIT CORP SOLUTIONS INC ASSIGNEE OF CITIBANK NA,16,2,14,0.1%,0.0%,0.1%,1533,0,1533,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,28.6%,81.3%,50.0%,85.7%
PYOD LLC,16,16,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,25.0%,0.0%,43.8%,43.8%,0.0%
BAILCO LLC,13,0,13,0.1%,0.0%,0.1%,2261,0,2261,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,76.9%,0.0%,76.9%,100.0%,0.0%,100.0%
FIRST PORTFOLIO VENTURES I LLC,13,1,12,0.1%,0.0%,0.1%,4511,0,4511,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,53.8%,100.0%,50.0%,84.6%,100.0%,83.3%
CVI SGP ACQUISITION TRUST ASSIGNEE OF STERLING JEWELERS INC,11,1,10,0.1%,0.0%,0.1%,1094,0,1094,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,9.1%,0.0%,10.0%,90.9%,0.0%,100.0%
PCA ACQUISITIONS V LLC ASSIGNEE OF SYNCHRONY BANK,11,5,6,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,36.4%,20.0%,50.0%,90.9%,80.0%,100.0%
CROWN ASSET MANAGEMENT LLC ASSIGNEE OF FIRST NATIONAL BANK OF OMAHA,10,2,8,0.1%,0.0%,0.1%,7845,0,7845,0.3%,0.0%,0.3%,0.0%,0.0%,0.0%,60.0%,50.0%,62.5%,100.0%,100.0%,100.0%
JHPDE FINANCE 1 LLC ASSIGNEE OF CITIBANK NA,10,1,9,0.1%,0.0%,0.1%,2795,0,2795,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,40.0%,0.0%,44.4%,70.0%,0.0%,77.8%
CREDIT CORP SOLUTIONS INC ASSIGNEE OF FIRST ELECTRONIC BANK,9,0,9,0.1%,0.0%,0.1%,3531,0,3531,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,22.2%,0.0%,22.2%,88.9%,0.0%,88.9%
BUREAUS INVESTMENT GROUP PORTFOLIO NO. 15 LLC,8,0,8,0.0%,0.0%,0.1%,4144,0,4144,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
CREDIT CORP SOLUTIONS INC ASSIGNEE OF WEBBANK,8,2,6,0.0%,0.0%,0.1%,4479,0,4479,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,37.5%,100.0%,16.7%,100.0%,100.0%,100.0%
JHPDE FINANCE I LLC ASSIGNEE OF CITIBANK NA,8,1,7,0.0%,0.0%,0.1%,3281,0,3281,0.1%,0.0%,0.1%,12.5%,0.0%,14.3%,0.0%,0.0%,0.0%,75.0%,0.0%,85.7%
CVI SGP-CO ACQUISITION TRUST ASSIGNEE OF ZALE DELAWARE INC,8,2,6,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,12.5%,0.0%,16.7%,75.0%,0.0%,100.0%
JHPDE FINANCE 1 LLC,8,8,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,37.5%,0.0%,50.0%,50.0%,0.0%
SECOND ROUND LP,8,8,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,37.5%,0.0%,37.5%,37.5%,0.0%
WEBCOLLEX LLC DBA CKS FINANCIAL ASSIGNEE OF WORLDS FOREMOST BANK,7,0,7,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,0.0%,57.1%,100.0%,0.0%,100.0%
MITCHELL FUEL COMPANY INC,6,1,5,0.0%,0.0%,0.0%,483,0,483,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,20.0%,100.0%,100.0%,100.0%
WATERSIDE FINANCIAL INC,6,2,4,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,100.0%,75.0%,100.0%,100.0%,100.0%
TD BANK USA NA,6,5,1,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,20.0%,100.0%,66.7%,60.0%,100.0%
BANK OF AMERICA NA,6,5,1,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,40.0%,100.0%,83.3%,80.0%,100.0%
PCA ACQUISITIONS V LLC ASSIGNEE OF CITIBANK NA,6,1,5,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,20.0%,83.3%,0.0%,100.0%
BUREAUS INVESTMENT GROUP PORTFOLIO NO 15 LLC,6,6,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,50.0%,50.0%,0.0%
CROWN ASSET MANAGEMENT LLC ASSIGNEE OF WEBBANK,5,0,5,0.0%,0.0%,0.0%,3471,0,3471,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,40.0%,0.0%,40.0%,100.0%,0.0%,100.0%
CITIBANK NA,5,1,4,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,100.0%,50.0%,100.0%,100.0%,100.0%
HARTLEY & PARKER LIMITED INC,5,0,5,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,40.0%,100.0%,0.0%,100.0%
1ST FINANCIAL BANK USA,5,0,5,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,0.0%,60.0%,100.0%,0.0%,100.0%
GALAXY INTERNATIONAL PURCHASINGLLC,5,5,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,60.0%,0.0%
JH MET SUBSIDIARY A LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO DEBT EQUITIES LLC,5,5,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,20.0%,20.0%,0.0%,20.0%,20.0%,0.0%,40.0%,40.0%,0.0%
SPARK ENERGY GAS LLC A LIMITED LIABILITY COMPANY,4,4,0,0.0%,0.1%,0.0%,12299,12299,0,0.4%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
CVI SGP ACQUISITION TRUST,4,0,4,0.0%,0.0%,0.0%,1648,0,1648,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
BARCLAYS BANK DELAWARE,4,0,4,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,75.0%,100.0%,0.0%,100.0%
PCA ACQUISITIONS V LLC ASSIGNEE OF CAPITAL ONE NA,4,2,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
CAVARLY SPV I LLC,4,0,4,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
UHG I LLC,4,1,3,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,100.0%,0.0%,100.0%,100.0%,100.0%
CREDIT CORP SOLUTIONS INC ASSIGNEE OF MID AMERICA,4,3,1,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
RESURGENT RECEIVABLES LLC,4,4,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,75.0%,0.0%,75.0%,75.0%,0.0%
WELLNESS FEDERAL CREDIT UNION FKA HARTFORD HEALTHCARE,3,0,3,0.0%,0.0%,0.0%,8374,0,8374,0.3%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JHPDE FINANCE I LLC,3,3,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,0.0%,66.7%,66.7%,0.0%
UNIFUND CORP,3,3,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
LVNV FUNDINGLLC,2,1,1,0.0%,0.0%,0.0%,1660,0,1660,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,50.0%,0.0%,100.0%
NEW ENGLAND INSTITUTE OF TECHNOLOGY,2,0,2,0.0%,0.0%,0.0%,1754,0,1754,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,50.0%
JH CX LIQUIDATING TRUST ASSIGNEE OF COMENITY BANK,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC ASSIGNEE OF BARCLAYS BANK DELAWARE,2,2,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JHPDE FINANCE I LLC ASSIGNEE OF SYNCHRONY BANK,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
SECOND ROUND SUB LLC SUCCESSOR IN INTEREST TO SYNCHRONY BANK,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
TD BANK NA,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
ICON EQUITIES LLC ASSIGNEE OF CITIBANK NA,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
TORIA TRUCK RENTAL & LEASING INC,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
SECOND ROUND SUB LLC ASSIGNEE OF SYNCHRONY BANK FKA GE CAPITAL RETAIL BANK,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
PORTFOLIO RECOVERY ASSOCIATESLLC,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
WEBCOLLEX LLC DBA CKS FINANCIAL ASSIGNEE OF STERLING JEWELERS,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CARIBBEAN CLEAR,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JHPDE FINANCE 1 LLC ASSIGNEE OF WEBBANK,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
SOPHIA NKETSIAH AMONOO,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
WELLNESS FEDERAL CREDIT UNION FKA HEALTHCARE,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
CKS PRIME INVESTMENTS LLC ASSIGNEE OF WEBBANK,2,0,2,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
FIA CARD SERVICES NA,2,2,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
ROOTY THOMAS (ATOMIC BAILL BONDS),2,2,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
JH MET SUBSIDIARY B LIQUI ASSIGNEE OF CITIBANK NA,2,2,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ALL WASTE INC,1,0,1,0.0%,0.0%,0.0%,2090,0,2090,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
SECOND ROOUND SUB LLC ASSIGNEE OF SYNCHRONY BANK,1,0,1,0.0%,0.0%,0.0%,1044,0,1044,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JHPDE FINANCE 1 LLC ASSIGNEE OF SYNCHRONY BANK,1,0,1,0.0%,0.0%,0.0%,2516,0,2516,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
SECOND ROUND LP SUCCESSOR IN INTEREST TO SYNCHRONY BANK,1,0,1,0.0%,0.0%,0.0%,3034,0,3034,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
WELLNESS FEDERAL CREDIT UNION AKA HARTFORD HEALTHCARE,1,0,1,0.0%,0.0%,0.0%,3087,0,3087,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
THOMAS L NEAL,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
GALAXY INTERNATIONAL PURCHASING LLC,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
SETH FELLMAN,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
EDCO ENGINEERING INC,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
MARK PIONTKOWSKI,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
MARLENE GRAVENER,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
LONNIE R HELAIRE,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
KIM NEWLAND,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
SYNCHRONY BANK,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
F & F DISTRIBUTORS INC,1,1,0,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%
APPLIED RUBBER & PLASTICS INC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BENDER PLUMBING SUPPLIES,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
HARTLEY AND PARKER LIMITED INC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
MICHAEL MORRIS,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MIDLAND FUNDING LLC AS SUCCESSOR IN INTEREST TO CITIBANK,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
TMG FINANCIAL SERVICES I,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC ASSIGNEE OF GENERAL ELECTRIC CAPITAL CORPORATION SYNCHRONY BANK,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGMENT LLC,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC AS SUCCESSOR IN INTEREST TO CITIBANK NA,1,0,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
