collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
bank of america na,34,18,16,1.3%,1.2%,1.3%,118452,42178,76274,2.3%,2.0%,2.5%,17.6%,11.1%,25.0%,0.0%,0.0%,0.0%,50.0%,33.3%,68.8%
unifund ccr llc,31,6,25,1.1%,0.4%,2.0%,42445,0,42445,0.8%,0.0%,1.4%,3.2%,0.0%,4.0%,0.0%,0.0%,0.0%,61.3%,0.0%,76.0%
td bank usa na,31,30,1,1.1%,2.1%,0.1%,22741,20697,2045,0.4%,1.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.9%,40.0%,100.0%
creditmax inc,29,21,8,1.1%,1.4%,0.6%,141990,71971,70020,2.7%,3.4%,2.3%,3.4%,0.0%,12.5%,0.0%,0.0%,0.0%,75.9%,66.7%,100.0%
second round sub llc,25,8,17,0.9%,0.6%,1.3%,22873,1463,21409,0.4%,0.1%,0.7%,4.0%,12.5%,0.0%,0.0%,0.0%,0.0%,68.0%,25.0%,88.2%
american express national bank,23,19,4,0.8%,1.3%,0.3%,52586,35437,17150,1.0%,1.7%,0.6%,13.0%,15.8%,0.0%,0.0%,0.0%,0.0%,34.8%,26.3%,75.0%
industrial federal credit union,18,10,8,0.7%,0.7%,0.6%,100439,27645,72793,1.9%,1.3%,2.4%,5.6%,0.0%,12.5%,0.0%,0.0%,0.0%,61.1%,30.0%,100.0%
midland credit managementinc,18,1,17,0.7%,0.1%,1.3%,13885,0,13885,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,35.3%
sac finance inc,18,12,6,0.7%,0.8%,0.5%,53522,21697,31825,1.0%,1.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,38.9%,25.0%,66.7%
credit corp solutions inc,18,5,13,0.7%,0.3%,1.0%,21962,5003,16959,0.4%,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,77.8%,80.0%,76.9%
franciscan health lafayette,17,5,12,0.6%,0.3%,1.0%,45645,0,45645,0.9%,0.0%,1.5%,5.9%,0.0%,8.3%,0.0%,0.0%,0.0%,70.6%,20.0%,91.7%
cavalry spv i llc as assignee of citibank na,17,9,8,0.6%,0.6%,0.6%,33244,18391,14853,0.6%,0.9%,0.5%,5.9%,11.1%,0.0%,0.0%,0.0%,0.0%,70.6%,55.6%,87.5%
autovest l.l.c of indiana,16,16,0,0.6%,1.1%,0.0%,23603,23603,0,0.5%,1.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,31.3%,31.3%,0%
heights finance corporation,15,4,11,0.6%,0.3%,0.9%,27274,7374,19900,0.5%,0.3%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,50.0%,90.9%
absolute resolutions investments llc,15,2,13,0.6%,0.1%,1.0%,20143,8653,11490,0.4%,0.4%,0.4%,13.3%,0.0%,15.4%,0.0%,0.0%,0.0%,53.3%,100.0%,46.2%
credit acceptance corporation,14,11,3,0.5%,0.8%,0.2%,27047,17025,10022,0.5%,0.8%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,28.6%,18.2%,66.7%
byrider finance llc d/b/a cnac,14,14,0,0.5%,1.0%,0.0%,15152,15152,0,0.3%,0.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,7.1%,7.1%,0%
purdue university,12,8,4,0.4%,0.6%,0.3%,57977,27007,30970,1.1%,1.3%,1.0%,25.0%,25.0%,25.0%,0.0%,0.0%,0.0%,41.7%,25.0%,75.0%
dnf associates llc,12,10,2,0.4%,0.7%,0.2%,10413,7710,2703,0.2%,0.4%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,80.0%,100.0%
cavalry spv illc,12,2,10,0.4%,0.1%,0.8%,23910,0,23910,0.5%,0.0%,0.8%,25.0%,0.0%,30.0%,0.0%,0.0%,0.0%,66.7%,0.0%,80.0%
velocity investments llc,11,8,3,0.4%,0.6%,0.2%,44802,26053,18749,0.9%,1.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,37.5%,100.0%
goldman sachs bank usa,9,8,1,0.3%,0.6%,0.1%,41706,41706,0,0.8%,1.9%,0.0%,11.1%,12.5%,0.0%,0.0%,0.0%,0.0%,33.3%,25.0%,100.0%
barclays bank delaware,8,0,8,0.3%,0.0%,0.6%,14095,0,14095,0.3%,0.0%,0.5%,25.0%,0%,25.0%,0.0%,0%,0.0%,75.0%,0%,75.0%
velocity investments llc assignee of prosper funding llc assignee of webbank,8,3,5,0.3%,0.2%,0.4%,42850,0,42850,0.8%,0.0%,1.4%,12.5%,0.0%,20.0%,0.0%,0.0%,0.0%,50.0%,0.0%,80.0%
td bank usa na as successor in interest to target national bank,7,6,1,0.3%,0.4%,0.1%,4710,4710,0,0.1%,0.2%,0.0%,14.3%,16.7%,0.0%,0.0%,0.0%,0.0%,57.1%,50.0%,100.0%
capital one na,7,6,1,0.3%,0.4%,0.1%,44805,43686,1118,0.9%,2.0%,0.0%,28.6%,33.3%,0.0%,0.0%,0.0%,0.0%,71.4%,66.7%,100.0%
portfolio recovery associatesllc,7,0,7,0.3%,0.0%,0.6%,8679,0,8679,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,42.9%,0%,42.9%
no plaintiff found,7,4,3,0.3%,0.3%,0.2%,28257,250,28007,0.5%,0.0%,0.9%,57.1%,75.0%,33.3%,0.0%,0.0%,0.0%,28.6%,0.0%,66.7%
eagle finance company,7,4,3,0.3%,0.3%,0.2%,12151,7043,5108,0.2%,0.3%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,25.0%,100.0%
drive now auto credit company inc,7,3,4,0.3%,0.2%,0.3%,36717,0,36717,0.7%,0.0%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,0.0%,100.0%
wells fargo bank na,7,5,2,0.3%,0.3%,0.2%,27408,15603,11805,0.5%,0.7%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,40.0%,100.0%
rock creek capital llc,7,5,2,0.3%,0.3%,0.2%,20345,13123,7222,0.4%,0.6%,0.2%,71.4%,100.0%,0.0%,0.0%,0.0%,0.0%,71.4%,60.0%,100.0%
department stores national bank,7,5,2,0.3%,0.3%,0.2%,2339,0,2339,0.0%,0.0%,0.1%,28.6%,20.0%,50.0%,0.0%,0.0%,0.0%,28.6%,20.0%,50.0%
heritage acceptance corporation,6,1,5,0.2%,0.1%,0.4%,24141,0,24141,0.5%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,60.0%
ford motor credit company llc,6,3,3,0.2%,0.2%,0.2%,34023,25697,8326,0.7%,1.2%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,66.7%
gateway financial solutions,6,5,1,0.2%,0.3%,0.1%,9751,0,9751,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,100.0%
forum credit union,5,2,3,0.2%,0.1%,0.2%,30795,20375,10420,0.6%,1.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,100.0%,66.7%
mlo acquistions llc,5,1,4,0.2%,0.1%,0.3%,33746,0,33746,0.6%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
communitywide federal credit union,5,1,4,0.2%,0.1%,0.3%,6760,0,6760,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,0.0%,50.0%
cvi sgp-co acquisition trust,5,0,5,0.2%,0.0%,0.4%,5234,0,5234,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,20.0%,0%,20.0%
the morris plan company of terre haute inc,5,0,5,0.2%,0.0%,0.4%,31080,0,31080,0.6%,0.0%,1.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,60.0%,0%,60.0%
velocity investments llc assignee of lendingclub corporation assignee of webbank,5,3,2,0.2%,0.2%,0.2%,17216,0,17216,0.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,50.0%
jhpde finance 1 llc,5,4,1,0.2%,0.3%,0.1%,4602,4602,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,75.0%,0.0%
american express national bank fka aecb,5,5,0,0.2%,0.3%,0.0%,5861,5861,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,20.0%,20.0%,0%
cavalry spv i llc as assignee of synchrony bank,4,1,3,0.1%,0.1%,0.2%,8886,0,8886,0.2%,0.0%,0.3%,25.0%,0.0%,33.3%,0.0%,0.0%,0.0%,75.0%,0.0%,100.0%
mariner finance llc,4,1,3,0.1%,0.1%,0.2%,20664,10529,10135,0.4%,0.5%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,33.3%
clinton county emergency medical services,4,1,3,0.1%,0.1%,0.2%,3111,0,3111,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,100.0%
creditone llc,4,0,4,0.1%,0.0%,0.3%,10465,0,10465,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jh met subsidiary b liquidating trust,4,1,3,0.1%,0.1%,0.2%,8768,0,8768,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,100.0%
edward rose of indiana llc,4,3,1,0.1%,0.2%,0.1%,1839,1839,0,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,66.7%,0.0%
d.w. anderson plumbing llc dba anderson plumbing,3,0,3,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
franciscan alliance inc dba franciscan health lafayette east,3,1,2,0.1%,0.1%,0.2%,15426,0,15426,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
u.s. bank national association d/b/a elan financial services,3,2,1,0.1%,0.1%,0.1%,23860,14730,9130,0.5%,0.7%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
autovest llc,3,0,3,0.1%,0.0%,0.2%,4831,0,4831,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
ceres solutions cooperative inc,3,0,3,0.1%,0.0%,0.2%,28533,0,28533,0.5%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
westlake services llc dba westlake financial services,3,1,2,0.1%,0.1%,0.2%,8085,0,8085,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
teachers credit union,3,1,2,0.1%,0.1%,0.2%,17113,0,17113,0.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
monticello fire dept,3,2,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
first merchants bank,3,1,2,0.1%,0.1%,0.2%,31926,22626,9299,0.6%,1.1%,0.3%,33.3%,0.0%,50.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
first portfolio ventures i llc,3,2,1,0.1%,0.1%,0.1%,15288,2479,12809,0.3%,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
reliable auto finance,3,2,1,0.1%,0.1%,0.1%,10862,10862,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,0.0%
new world collections inc,3,3,0,0.1%,0.2%,0.0%,828,828,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
jhpde finance i llc,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
wsfs fsb as trustee for cvi sgp acquis. trust,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
byrider finance llc dba cnac,3,3,0,0.1%,0.2%,0.0%,7848,7848,0,0.2%,0.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
ally financial inc,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
tidewater finance company t\a tidewater motor credit,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jkj financial services llc,3,3,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,33.3%,33.3%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
harbin llc as assignee of aaron's inc,3,3,0,0.1%,0.2%,0.0%,2463,2463,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
one advantage llc,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
bank of america n.a,2,0,2,0.1%,0.0%,0.2%,3557,0,3557,0.1%,0.0%,0.1%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
evansville teachers federal credit union,2,0,2,0.1%,0.0%,0.2%,19647,0,19647,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midwest carpenters & millwrights fcu,2,0,2,0.1%,0.0%,0.2%,17949,0,17949,0.3%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bureaus investment group portfolio no 15 llc,2,0,2,0.1%,0.0%,0.2%,5958,0,5958,0.1%,0.0%,0.2%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
city of south bend,2,0,2,0.1%,0.0%,0.2%,1353,0,1353,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
u.s. bank national association,2,1,1,0.1%,0.1%,0.1%,9042,9042,0,0.2%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
absolute resolutions,2,0,2,0.1%,0.0%,0.2%,1537,0,1537,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mishawaka utilities,2,0,2,0.1%,0.0%,0.2%,63,0,63,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
national collegiate student loan trust 2007-4,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
city of westfield fire dept,2,0,2,0.1%,0.0%,0.2%,733,0,733,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
cavalry spv i llc as assignee of comenity bank,2,1,1,0.1%,0.1%,0.1%,10576,7839,2737,0.2%,0.4%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
board of trustees of the indiana laborers welfare fund,2,0,2,0.1%,0.0%,0.2%,16027,0,16027,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
second round lp,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
national collegiate student loan trust 2006-4,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
tippecanoe federal credit union,2,0,2,0.1%,0.0%,0.2%,30690,0,30690,0.6%,0.0%,1.0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
fifth third bank national association,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
uhg i llc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
lafayette bank & trust a division of first merchants bank,2,2,0,0.1%,0.1%,0.0%,4732,4732,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
snap-on credit llc,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
c & f finance company,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
cks prime investments llc,2,2,0,0.1%,0.1%,0.0%,5526,5526,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
oliphant financial llc,2,2,0,0.1%,0.1%,0.0%,6025,6025,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
autovest llc of indiana,2,2,0,0.1%,0.1%,0.0%,8692,8692,0,0.2%,0.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
conn appliances inc,2,2,0,0.1%,0.1%,0.0%,2991,2991,0,0.1%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
first financial bank na,2,2,0,0.1%,0.1%,0.0%,46160,46160,0,0.9%,2.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
world finance company of indiana llc,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
security credit services llc,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
resurgent receivables llc,2,2,0,0.1%,0.1%,0.0%,1670,1670,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
merchants acceptance corp,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
consolidated property management,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
national collegiate student loan trust 2007-3,2,2,0,0.1%,0.1%,0.0%,7446,7446,0,0.1%,0.3%,0.0%,50.0%,50.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
ross education llc,2,2,0,0.1%,0.1%,0.0%,11744,11744,0,0.2%,0.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
first national bank of omaha,2,2,0,0.1%,0.1%,0.0%,4309,4309,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
merchants acceptance corp.,2,2,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
trellises apartments llc,1,0,1,0.0%,0.0%,0.1%,2657,0,2657,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
brown sprinkler corporation,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
travelers property casualty company of america,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
frankfort truck and car sales inc,1,0,1,0.0%,0.0%,0.1%,13442,0,13442,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
stone creek financial inc,1,0,1,0.0%,0.0%,0.1%,5308,0,5308,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
franciscan alliance inc dba franciscan health lafayette east & dba franciscan,1,0,1,0.0%,0.0%,0.1%,7964,0,7964,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv i llc as assignee of department stores national bank,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
adlp investments llc series 1,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
troy capital llc,1,0,1,0.0%,0.0%,0.1%,9195,0,9195,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital one  bank,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ultimate auto deals inc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
western funding incorporated,1,0,1,0.0%,0.0%,0.1%,4623,0,4623,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
old national bank,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
vti specialized llc vti specialized transportation llp and vti logistics llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
meyer w c,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
tippecanoe,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
absolute resolutionsabsolute resolutions,1,0,1,0.0%,0.0%,0.1%,2130,0,2130,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
girl scouts of central indiana,1,0,1,0.0%,0.0%,0.1%,8070,0,8070,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
south haven area ems,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
monticello healthcare,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
christian j. mazur dds p.c.,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
