collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
wakefield & associates inc,1,0,1,1.1%,0.0%,1.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cbc inc d/b/a amsaaogjpmha,1,0,1,1.1%,0.0%,1.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
gadsden regional medical center llc,1,1,0,1.1%,7.7%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
midway hauling containers & roll-offs llc,1,0,1,1.1%,0.0%,1.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital region medical center petitioner,1,0,1,1.1%,0.0%,1.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jh met subsidiary b liquidating trust,1,0,1,1.1%,0.0%,1.3%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
citibank na,1,0,1,1.1%,0.0%,1.3%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
discover bank,1,0,1,1.1%,0.0%,1.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jefferson capital systems llc,1,1,0,1.1%,7.7%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
mm finance llc,1,1,0,1.1%,7.7%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%ion,10,4,6,0.5%,0.4%,0.6%,14631,0,14631,0.4%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,30.0%,0.0%,50.0%
second round lp,10,2,8,0.5%,0.2%,0.8%,11581,0,11581,0.3%,0.0%,0.6%,10.0%,0.0%,12.5%,0.0%,0.0%,0.0%,70.0%,0.0%,87.5%
portfolio recovery associatesllc,10,0,10,0.5%,0.0%,1.1%,3392,0,3392,0.1%,0.0%,0.2%,10.0%,0%,10.0%,0.0%,0%,0.0%,40.0%,0%,40.0%
cavalry spv i llc as assignee of citibank na,9,4,5,0.4%,0.4%,0.5%,6123,4608,1515,0.2%,0.3%,0.1%,22.2%,25.0%,20.0%,0.0%,0.0%,0.0%,44.4%,25.0%,60.0%
velocity investments llc,9,9,0,0.4%,0.8%,0.0%,14661,14661,0,0.4%,1.1%,0.0%,11.1%,11.1%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
eagle finance company,8,4,4,0.4%,0.4%,0.4%,12485,4437,8048,0.4%,0.3%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,87.5%,75.0%,100.0%
credit acceptance corporation,8,6,2,0.4%,0.5%,0.2%,29527,24465,5063,0.9%,1.8%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,33.3%,50.0%
creditmax inc,8,4,4,0.4%,0.4%,0.4%,44936,10370,34566,1.3%,0.8%,1.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,87.5%,75.0%,100.0%
professional financial services of indiana llc,8,5,3,0.4%,0.5%,0.3%,51960,17270,34690,1.5%,1.3%,1.7%,12.5%,20.0%,0.0%,0.0%,0.0%,0.0%,87.5%,80.0%,100.0%
barclays bank delaware,7,0,7,0.3%,0.0%,0.7%,16237,0,16237,0.5%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,85.7%,0%,85.7%
mariner finance llc,7,3,4,0.3%,0.3%,0.4%,20268,13292,6976,0.6%,1.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,33.3%,100.0%
forum credit union,7,5,2,0.3%,0.5%,0.2%,38719,38719,0,1.1%,2.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,28.6%,40.0%,0.0%
financial builders federal credit union,7,3,4,0.3%,0.3%,0.4%,71562,41706,29856,2.1%,3.1%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,33.3%,50.0%
midland credit managementinc,7,0,7,0.3%,0.0%,0.7%,2720,0,2720,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,71.4%,0%,71.4%
ross education llc,6,5,1,0.3%,0.5%,0.1%,25421,18425,6995,0.7%,1.4%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,60.0%,100.0%
cavalry spv illc,6,0,6,0.3%,0.0%,0.6%,11943,0,11943,0.3%,0.0%,0.6%,16.7%,0%,16.7%,0.0%,0%,0.0%,83.3%,0%,83.3%
teachers credit union,6,3,3,0.3%,0.3%,0.3%,26808,0,26808,0.8%,0.0%,1.3%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,66.7%
rock creek capital llc,6,3,3,0.3%,0.3%,0.3%,19649,7761,11888,0.6%,0.6%,0.6%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,83.3%,66.7%,100.0%
goldman sachs bank usa,6,6,0,0.3%,0.5%,0.0%,21357,21357,0,0.6%,1.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
jdb of kokomo llc d/b/a j d byrider,6,6,0,0.3%,0.5%,0.0%,23695,23695,0,0.7%,1.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
capital one na,6,6,0,0.3%,0.5%,0.0%,10846,10846,0,0.3%,0.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
heritage acceptance corporation,5,1,4,0.2%,0.1%,0.4%,21073,0,21073,0.6%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
haynes community federal credit union,5,0,5,0.2%,0.0%,0.5%,39954,0,39954,1.2%,0.0%,1.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,60.0%,0%,60.0%
absolute resolutions,5,4,1,0.2%,0.4%,0.1%,30122,30122,0,0.9%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,50.0%,0.0%
cavalry spv i llc as assignee of synchrony bank,4,0,4,0.2%,0.0%,0.4%,1965,0,1965,0.1%,0.0%,0.1%,25.0%,0%,25.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc assignee of prosper funding llc assignee of webbank,4,3,1,0.2%,0.3%,0.1%,8855,0,8855,0.3%,0.0%,0.4%,25.0%,33.3%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
cks prime investments llc,4,3,1,0.2%,0.3%,0.1%,7209,7209,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
world finance company of indiana llc,4,4,0,0.2%,0.4%,0.0%,2875,2875,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,25.0%,25.0%,0%
atlas collections inc,3,1,2,0.1%,0.1%,0.2%,1682,0,1682,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
solidarity community fcu,3,0,3,0.1%,0.0%,0.3%,29826,0,29826,0.9%,0.0%,1.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
solidarity federal credit union,3,0,3,0.1%,0.0%,0.3%,13662,0,13662,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
sac finance,3,0,3,0.1%,0.0%,0.3%,14460,0,14460,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
financial center first credit union asii to kokomo heritage federal credit union,3,1,2,0.1%,0.1%,0.2%,10438,0,10438,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
gateway financial solutions,3,2,1,0.1%,0.2%,0.1%,17978,10812,7166,0.5%,0.8%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,50.0%,0.0%
heights finance corporation,3,0,3,0.1%,0.0%,0.3%,10672,0,10672,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
haynes community fcu,3,0,3,0.1%,0.0%,0.3%,43473,0,43473,1.3%,0.0%,2.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
trilogy health services llc d/b/a waterford place health campus,3,2,1,0.1%,0.2%,0.1%,26109,26109,0,0.8%,1.9%,0.0%,33.3%,0.0%,100.0%,0.0%,0.0%,0.0%,33.3%,50.0%,0.0%
autovest llc of indiana,3,3,0,0.1%,0.3%,0.0%,4413,4413,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
td bank usa na as successor in interest to target national bank,3,3,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,33.3%,33.3%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
jh met subsidiary b liquidating trust,3,3,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
autovest l.l.c of indiana,3,3,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
rent to own rentals llc,3,3,0,0.1%,0.3%,0.0%,13248,13248,0,0.4%,1.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
credit acceptance corporation.,3,3,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
harbin llc as assignee of aaron's inc,3,3,0,0.1%,0.3%,0.0%,3968,3968,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
automotive credit corporation,2,0,2,0.1%,0.0%,0.2%,7813,0,7813,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
via credit union,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
reliable auto finance inc,2,0,2,0.1%,0.0%,0.2%,7667,0,7667,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
bramley michael,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
c&f finance company,2,1,1,0.1%,0.1%,0.1%,10033,0,10033,0.3%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
u.s. bank national association d/b/a elan financial services,2,1,1,0.1%,0.1%,0.1%,24374,0,24374,0.7%,0.0%,1.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
prestige financial services,2,1,1,0.1%,0.1%,0.1%,191,191,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
joe's auto sales inc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
regions bank,2,1,1,0.1%,0.1%,0.1%,181273,0,181273,5.3%,0.0%,8.7%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
monticello fire dept,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
national collegiate student loan trust 2006-3,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
american express national bank fka aecb,2,0,2,0.1%,0.0%,0.2%,11879,0,11879,0.3%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
cvi sgp-co acquisition trust,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
cvi sgp acquisition trust,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
department stores national bank,2,1,1,0.1%,0.1%,0.1%,2095,0,2095,0.1%,0.0%,0.1%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
community first bank of indiana,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
reliable auto finance,2,1,1,0.1%,0.1%,0.1%,13046,4249,8797,0.4%,0.3%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
westlake services llc dba westlake financial services,2,2,0,0.1%,0.2%,0.0%,25158,25158,0,0.7%,1.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
national collegiate student loan trust 2005-3,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ally bank,2,2,0,0.1%,0.2%,0.0%,8069,8069,0,0.2%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
consumer portfolio services inc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
conn appliances inc,2,2,0,0.1%,0.2%,0.0%,5696,5696,0,0.2%,0.4%,0.0%,50.0%,50.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
creditone llc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
oliphant financial llc,2,2,0,0.1%,0.2%,0.0%,2509,2509,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
ncb management services inc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
financial center first credit union,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
communitywide fcu,2,2,0,0.1%,0.2%,0.0%,2556,2556,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
resurgent receivables llc,2,2,0,0.1%,0.2%,0.0%,1202,1202,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
fortress federal credit union,1,0,1,0.0%,0.0%,0.1%,13797,0,13797,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
our credit union,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
amberwood place apartments,1,0,1,0.0%,0.0%,0.1%,2917,0,2917,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
citibank n .a.,1,0,1,0.0%,0.0%,0.1%,3222,0,3222,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
onemain financial group llc sbm to onemain financial services inc,1,0,1,0.0%,0.0%,0.1%,3593,0,3593,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
snow & sauerteig llp,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
purdue university,1,0,1,0.0%,0.0%,0.1%,7321,0,7321,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
solidarity community federl credit union,1,0,1,0.0%,0.0%,0.1%,9151,0,9151,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital one bank (usa) n.a,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
summit radiology p.c.,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
midland funding,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
potfolio recovery associates llc,1,0,1,0.0%,0.0%,0.1%,1567,0,1567,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cascade capital llc,1,0,1,0.0%,0.0%,0.1%,17738,0,17738,0.5%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
discover products inc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
premier acceptance,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
franciscan health lafayette,1,0,1,0.0%,0.0%,0.1%,15835,0,15835,0.5%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
glenbrook credit acceptance corporation,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
indiana heatland fcu,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
ed blinn jr. d/b/a blinn auto sales,1,0,1,0.0%,0.0%,0.1%,12161,0,12161,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
pulaski memorial hospital,1,0,1,0.0%,0.0%,0.1%,7117,0,7117,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
horizon bank,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
avid acceptance llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
heights finance corporation

                               
                                    (other),1,0,1,0.0%,0.0%,0.1%,8278,0,8278,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
no plaintiff found,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
zia malik,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
touloukian supply,1,0,1,0.0%,0.0%,0.1%,9192,0,9192,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
regional acceptance corp,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
wildman business group llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
harbin llc as assignee of whynot leasing llc.,1,0,1,0.0%,0.0%,0.1%,1630,0,1630,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
howard county school employees federal credit union,1,0,1,0.0%,0.0%,0.1%,7777,0,7777,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
indiana heartland fcu,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
riverside community federal credit union,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
amberwood hc4 llc,1,0,1,0.0%,0.0%,0.1%,2599,0,2599,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
pavilion lakes apartments,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
kinetic credit union,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
portfolio reocvery associates llc,1,0,1,0.0%,0.0%,0.1%,1983,0,1983,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc s/b/m to onemain financial services inc,1,0,1,0.0%,0.0%,0.1%,5197,0,5197,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
united consumer financial services co inc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
crown asset management llc formerly known as portfolio recovery associates llc,1,0,1,0.0%,0.0%,0.1%,1087,0,1087,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavarly spv1 llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
lake city bank,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
autovest llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
rethlake ed,1,0,1,0.0%,0.0%,0.1%,10445,0,10445,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
krom farms repair & restoration llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
