collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
jp morgan chase bank na,17,3,14,1.3%,1.4%,1.3%,0,0,0,0%,0%,0%,5.9%,0.0%,7.1%,17.6%,0.0%,21.4%,100.0%,100.0%,100.0%
capital region medical center,14,1,13,1.1%,0.5%,1.2%,0,0,0,0%,0%,0%,7.1%,0.0%,7.7%,7.1%,0.0%,7.7%,100.0%,100.0%,100.0%
td bank usa na,12,5,7,0.9%,2.4%,0.6%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,33.3%,60.0%,14.3%,83.3%,60.0%,100.0%
moberly hospital company llc,11,1,10,0.8%,0.5%,0.9%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,18.2%,0.0%,20.0%,90.9%,100.0%,90.0%
ncb management services inc,9,1,8,0.7%,0.5%,0.7%,0,0,0,0%,0%,0%,22.2%,100.0%,12.5%,22.2%,0.0%,25.0%,100.0%,100.0%,100.0%
barclays bank delaware,8,0,8,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,37.5%,0%,37.5%,100.0%,0%,100.0%
absolute resolutions investments llc,8,0,8,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,12.5%,0%,12.5%,100.0%,0%,100.0%
crown asset management llc,8,1,7,0.6%,0.5%,0.6%,0,0,0,0%,0%,0%,12.5%,0.0%,14.3%,50.0%,0.0%,57.1%,100.0%,100.0%,100.0%
columbia public school district,7,0,7,0.5%,0.0%,0.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,71.4%,0%,71.4%,100.0%,0%,100.0%
jpmorgan chase bank na,6,3,3,0.5%,1.4%,0.3%,0,0,0,0%,0%,0%,33.3%,33.3%,33.3%,50.0%,66.7%,33.3%,100.0%,100.0%,100.0%
world acceptance corp,5,0,5,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,40.0%,0%,40.0%,100.0%,0%,100.0%
central bank,4,0,4,0.3%,0.0%,0.4%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
velocity investments llc a limited liability company,4,0,4,0.3%,0.0%,0.4%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
credit corp solutions inc a corporation,4,0,4,0.3%,0.0%,0.4%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,75.0%,0%,75.0%,100.0%,0%,100.0%
velocity invesements llc,4,2,2,0.3%,1.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,25.0%,0.0%,50.0%,100.0%,100.0%,100.0%
jh met subsidiary b liquidating trust,4,3,1,0.3%,1.4%,0.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%,75.0%,66.7%,100.0%
the curators of the university of missouri,3,0,3,0.2%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
onemain financial group llc,3,0,3,0.2%,0.0%,0.3%,0,0,0,0%,0%,0%,33.3%,0%,33.3%,0.0%,0%,0.0%,100.0%,0%,100.0%
little hills healthcare llc dba centerpointe hospital,3,0,3,0.2%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the central trust bank,3,0,3,0.2%,0.0%,0.3%,0,0,0,0%,0%,0%,33.3%,0%,33.3%,33.3%,0%,33.3%,100.0%,0%,100.0%
first portfolio ventures i llc,3,0,3,0.2%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
clear recovery inc,3,0,3,0.2%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
capital region medical center d/b/a capital region physician,3,0,3,0.2%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
moberly hospital company llc d/b/a moberly regional med,3,1,2,0.2%,0.5%,0.2%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,100.0%,100.0%,100.0%
simmons bank,3,1,2,0.2%,0.5%,0.2%,0,0,0,0%,0%,0%,33.3%,100.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
women's wellness center inc,3,1,2,0.2%,0.5%,0.2%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,33.3%,100.0%,0.0%,100.0%,100.0%,100.0%
metro knoxville hma llc,2,1,1,0.2%,0.5%,0.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
kirksville missouri hospital company llc,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
hannibal regional hospital,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
poplar bluff regional medical center llc d/b/a poplar bluff,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
kirksville missouri hospital co llc d/b/a ne reg med cntr,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
credit bureau of columbia inc d/b/a accounts mgmt. servic,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
tami r. benus c.p.a.,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the callaway bank,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
centurylink communications llc,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
credit bureau of columbia inc,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
nemow insulation co,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
saint louis university d/b/a slucare,2,1,1,0.2%,0.5%,0.1%,0,0,0,0%,0%,0%,50.0%,100.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
cash link usa llc,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
four seasons lakesites poa inc,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
u.s. bank national association,2,1,1,0.2%,0.5%,0.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
national collegiate student loan trust 2007-2,2,1,1,0.2%,0.5%,0.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
cvi sgp-co acquisition trust,2,2,0,0.2%,1.0%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
td bank usa na (target),2,2,0,0.2%,1.0%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
mm finance llc,2,0,2,0.2%,0.0%,0.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
ncslt 2007-4,2,2,0,0.2%,1.0%,0.0%,0,0,0,0%,0%,0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
j & l mobile home inc,2,2,0,0.2%,1.0%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
progressive northwestern,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wooldridge wooldridge & wooldridge llc petitioner,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wooldridge wooldridge & wooldridge llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital region anesthesia,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
mpr supply company,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
missouri valley college,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the tillman law firm,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
moberly hospital co llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
mid-city lumber company ltd.,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
columbia landcare llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sun loan company missouri inc a corporation,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cardinal loans llc d/b/a cash n go,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mills gate house llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
foley hospital corp d/b/a south baldwin regional medical cen,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mm finance llc d/b/a ez money check cashing,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cash link usa llc dba cash link usa,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
navy federal credit union,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cdl training service of missouri llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wilkes-barre hospital company llc d/b/a wilkes-barre genera,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
kirksville missouri hospital co. llc d/b/a northeast region,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
second round lp,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
onemain financial group llc successor by merger to springlea,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
greenstate credit union fka u of iowa credit union,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
southpark apartments columbia llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
cedar rapids partners lp,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
wakefield and associates jc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
account resolution corporation a/a/o cap reg med ctr,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
job finders employment services co / broadway,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
johnson controls inc d/b/a york,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
krcg tv a subdiary of sinclair broadcasting a corp,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
central concrete materials llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
americas car-mart inc a corp,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
washington university physician network,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
mogene lc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
credit bureau of columbia,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
second round sub llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
centurytel of mo llc d/b/a centurylink,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
signature behavioral hospital operations llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
kirksville missouri hospital co. llc d/b/a northeast,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
saber acceptance co llc a limited liability company,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
consumer adjustment company inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
la crosse lumber company / main,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
cks prime investments llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
jhpde finance i llc a limited liability company,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
central trust bank d/b/a central bank,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
cvi sgp acquisition trust,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
crown asset man agement llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midland credit management inc - st louis,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
four seasons lakesites poa,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
southeast missouri hospital association,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
freeman health systems,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
hannibal anesthesia associates llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
northeast mo ambulatory surgery center llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
world finance corp,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
production steel inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
meek lumber yard llc d/b/a meeks building center,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
mcknight tire & auto center,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sigma nu of southeast missouri inc a corporation,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
moberly hospital co llc d/b/a moberly regional medical cente,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
credit bureau services llc as assignee of cape radiology,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc successor by merger to onemain,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
seth paul excavating inc,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
oro valley hospital llc d/b/a oro valley hospital,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
jp morgan chase bank na petitioner,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
howard county ambulance district,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
capital regional medical center,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
mfa oil company,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
harrison county community hospital,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
umb bank na,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
kansas state university,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
uhg i llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
carroll county memorial hospital,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
west bend mutual insurance company,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
ford motor credit company llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
freeman health system,1,0,1,0.1%,0.0%,0.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
viracon inc,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
progressive casualty ins,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
cash link usa,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
columbia orthopaedic group llp,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
midland credit management inc a corporation,1,1,0,0.1%,0.5%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%0.0%,12031,12031,0,0.5%,1.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
citizens bank,1,1,0,0.1%,0.2%,0.0%,106267,106267,0,4.8%,9.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
velocity investments llc assignee of prosper funding llc assignee of webbank,1,1,0,0.1%,0.2%,0.0%,14456,14456,0,0.7%,1.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
indy center for sleep health,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
bank of america,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
citizens bank na,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
sofi lending corp as attorney-in-fact for wilmington trust national association as trustee for sofi consumer loan program grantor trust 2018-4,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
bender and rocap educational services,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
american builders & contractors supply co. inc,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ally bank,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
biggs-hansen orthodontics pc,1,1,0,0.1%,0.2%,0.0%,2697,2697,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
autovest llc of indiana,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
kitch acceptance corp,1,1,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
