collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
HAYNES COMMUNITY FEDERAL CREDIT UNION,1,0,1,0.0032,0.0,0.0079,12889,0,12889,0.016,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
KITCH ACCEPTANCE CORP.,1,0,1,0.0032,0.0,0.0079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK N.A,1,0,1,0.0032,0.0,0.0079,9132,0,9132,0.011,0.0,0.020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NEWREZ LLC D/B/A SHELLPOINT MORTGAGE SERVICING,1,0,1,0.0032,0.0,0.0079,40580,0,40580,0.051,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
INDIANA INSTITUTE OF TECHNOLOGY INC,1,0,1,0.0032,0.0,0.0079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JHPDE FINANCE 1 LLC,1,1,0,0.0032,0.0054,0.0,4801,4801,0,0.0060,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
JOE'S AUTO SALES INC,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
AUTOVEST LLC OF INDIANA,1,1,0,0.0032,0.0054,0.0,5364,5364,0,0.0067,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
VELOCITY INVESTMENTS LLC ASSIGNEE OF LENDINGCLUB CORPORATION ASSIGNEE OF WEBBA,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABSOLUTE RESOLUTIONS,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOHN WHITMOYER D/B/A CONSTRUCTION SERVICES OF INDIANAPOLIS,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE RIVERS FEDERAL CREDIT UNION,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JDB OF KOKOMO LLC D/B/A J D BYRIDER,1,1,0,0.0032,0.0054,0.0,11848,11848,0,0.015,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CAPITAL ONE NA,1,1,0,0.0032,0.0054,0.0,2311,2311,0,0.0029,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CITIZENS BANK NA,1,1,0,0.0032,0.0054,0.0,25355,25355,0,0.032,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
FIRST FARMERS BANK & TRUST,1,1,0,0.0032,0.0054,0.0,11924,11924,0,0.015,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
JH MET SUBSIDIARY B LIQUIDATING TRUST ASSIGNEE OF JH PORTFOLIO,1,1,0,0.0032,0.0054,0.0,1848,1848,0,0.0023,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
SOFI LENDING CORP. AS ATTORNEY-IN-FACT FOR REGIONS BANK,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIDGE WF FL WAVERLEY PLACE LLC,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREDIT ACCEPTANCE CORP.,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEWELDE HABTOM,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVALRY SPV I LLC AS ASSIGNEE OF CITIBANK NA,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNITED AUTO CREDIT CORPORATION,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIGHT EQUIPMENT INC D/B/A BOBCAT OF ANDERSON,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSS EDUCATION LLC,1,0,1,0.0032,0.0,0.0079,8793,0,8793,0.011,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VELOCITY INVESTMENTSLLC ASSIGNEE OF LENDINGCLUB,1,0,1,0.0032,0.0,0.0079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINANCIAL BUILDERS FCU,1,0,1,0.0032,0.0,0.0079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC,1,0,1,0.0032,0.0,0.0079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVALRY SPV ILLC,1,0,1,0.0032,0.0,0.0079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATEWAY FINANCIAL SOLUTIONS,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROADWAY PLAZA SHOPPING CENTER LLC,1,0,1,0.0032,0.0,0.0079,16982,0,16982,0.021,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NORTHPARK COMMUNITY CREDIT UNION,1,0,1,0.0032,0.0,0.0079,8043,0,8043,0.010,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
BANK OF AMERICA N.A,1,1,0,0.0032,0.0054,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
SAC FINANCE INC,1,1,0,0.0032,0.0054,0.0,13196,13196,0,0.016,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NORTHEAST STORAGE LLC,1,1,0,0.0032,0.0054,0.0,12747,12747,0,0.016,0.037,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
HEIGHTS FINANCE CORPORATION,1,1,0,0.0032,0.0054,0.0,7501,7501,0,0.0093,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
