collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
heights finance corporation,9,1,8,0.6%,0.1%,1.0%,27254,1963,25291,1.1%,0.2%,1.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
eagle finance company,9,1,8,0.6%,0.1%,1.0%,10393,0,10393,0.4%,0.0%,0.7%,11.1%,0.0%,12.5%,0.0%,0.0%,0.0%,33.3%,0.0%,37.5%
adlp investments llc,8,0,8,0.5%,0.0%,1.0%,48787,0,48787,1.9%,0.0%,3.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mariner finance llc successor in interest to personal finance company llc,8,6,2,0.5%,0.8%,0.3%,16068,12125,3943,0.6%,1.2%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
cavalry spv illc,8,0,8,0.5%,0.0%,1.0%,9249,0,9249,0.4%,0.0%,0.6%,12.5%,0%,12.5%,0.0%,0%,0.0%,37.5%,0%,37.5%
td bank usa na as successor in interest to target national bank,7,6,1,0.5%,0.8%,0.1%,10208,10208,0,0.4%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,66.7%,100.0%
absolute resolutions investments llc,7,3,4,0.5%,0.4%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,14.3%,0.0%,25.0%
midland credit managementinc,6,1,5,0.4%,0.1%,0.6%,2462,2462,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,40.0%
ford motor credit company llc,6,5,1,0.4%,0.7%,0.1%,23702,21711,1991,0.9%,2.2%,0.1%,16.7%,20.0%,0.0%,0.0%,0.0%,0.0%,66.7%,60.0%,100.0%
barclays bank delaware,5,0,5,0.3%,0.0%,0.6%,10600,0,10600,0.4%,0.0%,0.7%,20.0%,0%,20.0%,0.0%,0%,0.0%,80.0%,0%,80.0%
baptist healthcare system inc d/b/a baptist health floyd,5,3,2,0.3%,0.4%,0.3%,39488,22597,16890,1.5%,2.3%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,66.7%,100.0%
baptist health medical group inc,5,0,5,0.3%,0.0%,0.6%,4683,0,4683,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,60.0%,0%,60.0%
cvi sgp-co acquisition trust,5,0,5,0.3%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,40.0%,0%,40.0%
eagle financial services inc,5,3,2,0.3%,0.4%,0.3%,5856,0,5856,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,50.0%
capital one na,5,5,0,0.3%,0.7%,0.0%,5410,5410,0,0.2%,0.5%,0.0%,20.0%,20.0%,0%,0.0%,0.0%,0%,40.0%,40.0%,0%
credit acceptance corporation,4,3,1,0.3%,0.4%,0.1%,11067,4991,6076,0.4%,0.5%,0.4%,25.0%,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
cvi sgp acquisition trust,4,0,4,0.3%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
american express national bank fka aecb,4,3,1,0.3%,0.4%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
wells fargo bank na,3,0,3,0.2%,0.0%,0.4%,13561,0,13561,0.5%,0.0%,0.9%,33.3%,0%,33.3%,0.0%,0%,0.0%,66.7%,0%,66.7%
beech grove apartments,3,1,2,0.2%,0.1%,0.3%,3337,0,3337,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
mattox & wilson llp,3,0,3,0.2%,0.0%,0.4%,4257,0,4257,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
no plaintiff found,3,1,2,0.2%,0.1%,0.3%,0,0,0,0.0%,0.0%,0.0%,66.7%,100.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
bank of america n.a,3,2,1,0.2%,0.3%,0.1%,24945,24945,0,1.0%,2.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
sullivan university,3,2,1,0.2%,0.3%,0.1%,5813,5813,0,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,50.0%,0.0%
world finance company of indiana llc,3,3,0,0.2%,0.4%,0.0%,1184,1184,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
professional financial services,2,0,2,0.1%,0.0%,0.3%,9441,0,9441,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv i llc as assignee of synchrony bank,2,0,2,0.1%,0.0%,0.3%,5641,0,5641,0.2%,0.0%,0.4%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
prestige financial services,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
american acceptance company,2,0,2,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
branch banking and trust company,2,0,2,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
kleinert kutz & assoc hand care center,2,1,1,0.1%,0.1%,0.1%,1707,0,1707,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
norton healthcare,2,0,2,0.1%,0.0%,0.3%,4227,0,4227,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
harbin llc as assignee of whynot leasing llc,2,0,2,0.1%,0.0%,0.3%,4904,0,4904,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cach llc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
housing authority of new albany in,2,0,2,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
pyod llc,2,1,1,0.1%,0.1%,0.1%,2527,2527,0,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
sac finance inc,2,1,1,0.1%,0.1%,0.1%,10830,0,10830,0.4%,0.0%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
national collegiate student loan trust 2006-2,2,1,1,0.1%,0.1%,0.1%,5333,0,5333,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
department stores national bank,2,0,2,0.1%,0.0%,0.3%,2844,0,2844,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
navy federal credit union,2,0,2,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
goldman sachs bank usa,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
uhg i llc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
community medical associates inc d/b/a norton physicians services,2,1,1,0.1%,0.1%,0.1%,4276,0,4276,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
rent-a-center inc,2,0,2,0.1%,0.0%,0.3%,16161,0,16161,0.6%,0.0%,1.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc assignee of prosper funding llc assignee of webbank,2,2,0,0.1%,0.3%,0.0%,36840,36840,0,1.4%,3.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
deaconess hospital inc,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
kleinert kutz surgery center,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
mariner finance llc mariner finance llc successor in interest to personal finance company llc,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
dnf associates llc,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
city of jeffersonville,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
first national bank of omaha,2,2,0,0.1%,0.3%,0.0%,41744,41744,0,1.6%,4.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
lendmark financial services llc,2,2,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
personal finance company,1,0,1,0.1%,0.0%,0.1%,2592,0,2592,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mongarella dawn,1,0,1,0.1%,0.0%,0.1%,11165,0,11165,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc sbm to onemain financial of indiana inc,1,0,1,0.1%,0.0%,0.1%,5010,0,5010,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
suburban construction services llc dba raatz fence company,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
clark county remc,1,0,1,0.1%,0.0%,0.1%,7811,0,7811,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
hass marketing inc,1,0,1,0.1%,0.0%,0.1%,29355,0,29355,1.1%,0.0%,1.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
michael day enterprises llc,1,0,1,0.1%,0.0%,0.1%,117215,0,117215,4.5%,0.0%,7.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
westmoreland real estate llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
cuna mutual group (complete ed),1,0,1,0.1%,0.0%,0.1%,22363,0,22363,0.9%,0.0%,1.4%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
alpine auto finance llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
midland funding,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
southern indiana community housing corporation,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
klm mechanical service inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
consumer portfolio services inc successor in interest to best buy motors llc,1,0,1,0.1%,0.0%,0.1%,10716,0,10716,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bruno independent living aids inc,1,0,1,0.1%,0.0%,0.1%,25965,0,25965,1.0%,0.0%,1.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
u.s. bank national association,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
michael jones d/b/a briarwood custom cabinets,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
promedica health systems inc,1,0,1,0.1%,0.0%,0.1%,1305,0,1305,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
fischer michelle,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
hartman dental associates,1,0,1,0.1%,0.0%,0.1%,1018,0,1018,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cousins raymond l.,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
newcomer cremations funerals & receptions - southern indiana chapel,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
benthall bros inc,1,0,1,0.1%,0.0%,0.1%,15715,0,15715,0.6%,0.0%,1.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
falcon insurance company as subrogee of edward murphey sr,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery associates llc portfoliore recovery associates llc,1,0,1,0.1%,0.0%,0.1%,1315,0,1315,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wesbanco bank inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sandia resolution company llc successor in interest to genesis bankcard service,1,0,1,0.1%,0.0%,0.1%,661,0,661,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
precision compounding pharmacy inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc s/b/m to onemain financial of indiana inc,1,0,1,0.1%,0.0%,0.1%,6617,0,6617,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
safeco insurance co aso linda guyton,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
ll receivables company ast mid-america,1,0,1,0.1%,0.0%,0.1%,2218,0,2218,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
community medical associates inc d/b/a norton physician services,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
comenity bank,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
make a deal auto sales inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first financial bank,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
foursight capital llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sandia resolution company llc successor in interest to the carstore,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
evansville teachers federal credit union,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
america's car-mart inc,1,0,1,0.1%,0.0%,0.1%,4595,0,4595,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first portfolio ventures i llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
fia card services,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
american builders & contractors supply co inc dba abc supply co inc,1,0,1,0.1%,0.0%,0.1%,83395,0,83395,3.2%,0.0%,5.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
the enclave at breckenridge,1,0,1,0.1%,0.0%,0.1%,7047,0,7047,0.3%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
park community credit union,1,0,1,0.1%,0.0%,0.1%,7868,0,7868,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
american builders & contractors supply co. inc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
trilogy health services d/b/a autumn woods health campus,1,0,1,0.1%,0.0%,0.1%,28769,0,28769,1.1%,0.0%,1.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
housing authority of new albanyindiana,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
housing authority of new albany indianan,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
frossard jonathan todd,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
national collegiate student loan trust 2006-1,1,0,1,0.1%,0.0%,0.1%,5524,0,5524,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
premier acceptance,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wakefield & associates inc assignee of jackson county schneck memorial,1,0,1,0.1%,0.0%,0.1%,2670,0,2670,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
solid concepts in stone llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
scottsburg building & loan association,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
keystops llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
property solutions inc,1,0,1,0.1%,0.0%,0.1%,2359,0,2359,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
national collegiate student loan trust 2007-4,1,0,1,0.1%,0.0%,0.1%,6273,0,6273,0.2%,0.0%,0.4%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bellwether #215 llc,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
adlp investments llc series ii,1,0,1,0.1%,0.0%,0.1%,6329,0,6329,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
purdue federal credit union,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
first financial bank successor to regional bank,1,0,1,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
