collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
mariner finance llc,5,2,3,0.1%,0.1%,0.1%,13083,8121,4962,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,50.0%,100.0%
autovest llc of indiana,5,5,0,0.1%,0.2%,0.0%,27562,27562,0,0.3%,0.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,80.0%,80.0%,0%
goldman sachs bank usa,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
fifth third bank,4,3,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
massey law offices llc,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
andrews auto sales,4,0,4,0.1%,0.0%,0.2%,26593,0,26593,0.3%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cvi sgp acquisition trust,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,25.0%,0%,25.0%
crescent bank and trust,4,2,2,0.1%,0.1%,0.1%,12953,8911,4042,0.1%,0.2%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
wells fargo bank na,4,4,0,0.1%,0.2%,0.0%,19462,19462,0,0.2%,0.3%,0.0%,50.0%,50.0%,0%,0.0%,0.0%,0%,25.0%,25.0%,0%
velocity investments llc assignee of prosper funding llc assignee of webbank,4,4,0,0.1%,0.2%,0.0%,21390,21390,0,0.2%,0.4%,0.0%,25.0%,25.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
velocity investments llc assignee of lendingclub corporation assignee of webbank,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
westlake services llc dba westlake financial services,3,0,3,0.1%,0.0%,0.1%,10366,0,10366,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
service financial company,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
cavalry spv i llc as assignee of department stores national bank,3,0,3,0.1%,0.0%,0.1%,4386,0,4386,0.0%,0.0%,0.1%,33.3%,0%,33.3%,0.0%,0%,0.0%,66.7%,0%,66.7%
oakland city university,3,1,2,0.1%,0.0%,0.1%,3137,0,3137,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
autovest llc,3,0,3,0.1%,0.0%,0.1%,14753,0,14753,0.1%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
evansville firefighters fcu,3,1,2,0.1%,0.0%,0.1%,43072,21345,21726,0.4%,0.4%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
republic finance llc,3,2,1,0.1%,0.1%,0.0%,18450,11173,7277,0.2%,0.2%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
eagle financial services inc,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
vazquez contracting llc,3,1,2,0.1%,0.0%,0.1%,7,7,0,0.0%,0.0%,0.0%,33.3%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
america's car mart inc,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
harbin llc as assignee of whynot leasing llc,3,0,3,0.1%,0.0%,0.1%,5878,0,5878,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc assignee of lendingclub corporation assignee of webban,3,0,3,0.1%,0.0%,0.1%,10119,0,10119,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
premier acceptance,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
j&j storage,3,2,1,0.1%,0.1%,0.0%,1218,1218,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,0.0%
first portfolio ventures i llc,3,1,2,0.1%,0.0%,0.1%,4137,0,4137,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
portfolio recovery associatesllc,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
craig robin,3,1,2,0.1%,0.0%,0.1%,6787,617,6170,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
navy federal credit union,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
altstadt plumbing service inc,3,3,0,0.1%,0.1%,0.0%,16087,16087,0,0.2%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
university of evansville,3,3,0,0.1%,0.1%,0.0%,7498,7498,0,0.1%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
wood finance inc dba premier acceptance,3,3,0,0.1%,0.1%,0.0%,6003,6003,0,0.1%,0.1%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
conn appliances inc,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
united auto credit corporation,3,3,0,0.1%,0.1%,0.0%,2636,2636,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
state of indiana ex rel. indiana utility regulatory commission,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jkj financial services llc,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,66.7%,66.7%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
galaxy international purchasing llc,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh cx liquidating trust assignee of jh portfolio debt equities llc,3,3,0,0.1%,0.1%,0.0%,3656,3656,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
td auto finance llc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
bob zoss law office llc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
regional acceptance corp,2,1,1,0.0%,0.0%,0.0%,10267,0,10267,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
lendmark financial services llc,2,0,2,0.0%,0.0%,0.1%,17489,0,17489,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
bank of america n.a,2,1,1,0.0%,0.0%,0.0%,7181,3322,3859,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
maximus pine haven llc d/b/a pine haven health and rehabilitation center,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
security credit services llc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
american builders & contractors supply co. inc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first financial bank n/a,2,0,2,0.0%,0.0%,0.1%,3993,0,3993,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
absolute resolutions,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
cavalry spv i llc as assignee of comenity bank,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
dunlap & nesmith llc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
evansville electrical joint apprenticeship and training committee,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0%,50.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
trip investment llc,2,0,2,0.0%,0.0%,0.1%,11644,0,11644,0.1%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
deaconess hospital inc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
portfoliore recovery associates llc,2,0,2,0.0%,0.0%,0.1%,3561,0,3561,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
boone funeral home inc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
woodbridge place apartments llc,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
new world collections inc,2,1,1,0.0%,0.0%,0.0%,1622,1622,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
first portfolio ventuers i llc,2,0,2,0.0%,0.0%,0.1%,2293,0,2293,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
department stores national bank,2,1,1,0.0%,0.0%,0.0%,5378,0,5378,0.1%,0.0%,0.1%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
casey state bank,2,1,1,0.0%,0.0%,0.0%,6607,6607,0,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
orthopaedic associates inc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
pyod llc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
cvi sgp-co acquisition trust,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
american express national bank fka fsb,2,1,1,0.0%,0.0%,0.0%,27371,27371,0,0.3%,0.5%,0.0%,50.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
bureaus investment group portfolio no 15 llc,2,1,1,0.0%,0.0%,0.0%,8739,1591,7149,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
mineral labs inc,2,0,2,0.0%,0.0%,0.1%,33248,0,33248,0.3%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
professional & business collections llc.,2,0,2,0.0%,0.0%,0.1%,11072,0,11072,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jhpde finance 1 llc,2,2,0,0.0%,0.1%,0.0%,17580,17580,0,0.2%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
american express national bank fka aecb,2,2,0,0.0%,0.1%,0.0%,16304,16304,0,0.2%,0.3%,0.0%,50.0%,50.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
law offices of steven k. deig,2,2,0,0.0%,0.1%,0.0%,12714,12714,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
oliphant financial llc,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
sterling united federal credit union,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
ncb management services inc,2,2,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
