collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
citibank na,295,135,160,1.8%,1.6%,2.0%,434074,136669,297405,5.2%,3.6%,6.5%,10.2%,11.9%,8.8%,0.0%,0.0%,0.0%,64.1%,39.3%,85.0%
heritage acceptance corporation,284,141,143,1.7%,1.6%,1.8%,42498,16290,26208,0.5%,0.4%,0.6%,1.1%,1.4%,0.7%,0.0%,0.0%,0.0%,52.1%,56.0%,48.3%
credit acceptance corp.,247,127,120,1.5%,1.5%,1.5%,998647,233245,765402,12.0%,6.2%,16.7%,0.4%,0.8%,0.0%,0.0%,0.0%,0.0%,52.6%,22.8%,84.2%
td bank usa na,225,195,30,1.3%,2.3%,0.4%,67909,63398,4510,0.8%,1.7%,0.1%,6.7%,5.6%,13.3%,0.0%,0.0%,0.0%,46.7%,43.1%,70.0%
bank of america na,210,103,107,1.3%,1.2%,1.3%,432794,252108,180686,5.2%,6.7%,3.9%,12.9%,15.5%,10.3%,0.0%,0.0%,0.0%,58.6%,45.6%,71.0%
gateway financial solutions,205,135,70,1.2%,1.6%,0.9%,178438,178438,0,2.1%,4.8%,0.0%,1.0%,0.0%,2.9%,0.0%,0.0%,0.0%,40.5%,23.7%,72.9%
second round sub llc,203,47,156,1.2%,0.5%,1.9%,132366,13081,119285,1.6%,0.3%,2.6%,1.0%,4.3%,0.0%,0.0%,0.0%,0.0%,76.8%,29.8%,91.0%
midland funding llc,201,30,171,1.2%,0.3%,2.1%,34411,0,34411,0.4%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.2%,26.7%,59.1%
unifund ccr llc,198,21,177,1.2%,0.2%,2.2%,5306,0,5306,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,68.7%,28.6%,73.4%
synchrony bank,193,171,22,1.1%,2.0%,0.3%,89840,89840,0,1.1%,2.4%,0.0%,4.7%,5.3%,0.0%,0.0%,0.0%,0.0%,40.9%,33.9%,95.5%
onemain financial group llc,141,61,80,0.8%,0.7%,1.0%,21913,10744,11169,0.3%,0.3%,0.2%,3.5%,0.0%,6.3%,0.0%,0.0%,0.0%,68.8%,42.6%,88.8%
american express national bank,118,96,22,0.7%,1.1%,0.3%,97962,87079,10883,1.2%,2.3%,0.2%,9.3%,8.3%,13.6%,0.0%,0.0%,0.0%,41.5%,40.6%,45.5%
cavalry spv i llc as assignee of citibank na,108,39,69,0.6%,0.5%,0.8%,169467,53569,115898,2.0%,1.4%,2.5%,4.6%,5.1%,4.3%,0.0%,0.0%,0.0%,72.2%,46.2%,87.0%
cavalry spv illc,108,16,92,0.6%,0.2%,1.1%,95418,0,95418,1.1%,0.0%,2.1%,2.8%,6.3%,2.2%,0.0%,0.0%,0.0%,67.6%,56.3%,69.6%
credit acceptance corporation,104,79,25,0.6%,0.9%,0.3%,381502,353558,27944,4.6%,9.4%,0.6%,1.0%,1.3%,0.0%,0.0%,0.0%,0.0%,48.1%,53.2%,32.0%
communitywide federal credit union,97,26,71,0.6%,0.3%,0.9%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,29.9%,11.5%,36.6%
mgm property management llc,93,3,90,0.6%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,3.2%,0.0%,3.3%,0.0%,0.0%,0.0%,2.2%,0.0%,2.2%
absolute resolutions investments llc,82,26,56,0.5%,0.3%,0.7%,43612,43612,0,0.5%,1.2%,0.0%,11.0%,11.5%,10.7%,0.0%,0.0%,0.0%,40.2%,57.7%,32.1%
credit corp solutions inc,82,50,32,0.5%,0.6%,0.4%,25158,10891,14267,0.3%,0.3%,0.3%,4.9%,2.0%,9.4%,0.0%,0.0%,0.0%,45.1%,50.0%,37.5%
midland credit managementinc,65,8,57,0.4%,0.1%,0.7%,957,0,957,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,56.9%,50.0%,57.9%
northwest emergency associates llc,59,18,41,0.4%,0.2%,0.5%,2840,0,2840,0.0%,0.0%,0.1%,1.7%,5.6%,0.0%,0.0%,0.0%,0.0%,23.7%,11.1%,29.3%
ford motor credit company llc,57,32,25,0.3%,0.4%,0.3%,166167,54413,111754,2.0%,1.4%,2.4%,3.5%,3.1%,4.0%,0.0%,0.0%,0.0%,64.9%,50.0%,84.0%
velocity investments llc,52,43,9,0.3%,0.5%,0.1%,37226,37226,0,0.4%,1.0%,0.0%,1.9%,2.3%,0.0%,0.0%,0.0%,0.0%,40.4%,27.9%,100.0%
td bank usa na as successor in interest to target national bank,46,33,13,0.3%,0.4%,0.2%,26908,22311,4598,0.3%,0.6%,0.1%,2.2%,0.0%,7.7%,0.0%,0.0%,0.0%,41.3%,36.4%,53.8%
reliable auto finance,42,24,18,0.3%,0.3%,0.2%,8567,8567,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,33.3%,55.6%
autovest llc,41,1,40,0.2%,0.0%,0.5%,205391,18259,187132,2.5%,0.5%,4.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.5%,100.0%,80.0%
portfolio recovery associatesllc,40,0,40,0.2%,0.0%,0.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,20.0%,0%,20.0%
munster medical research foundation inc d/b/a community hospital,38,17,21,0.2%,0.2%,0.3%,0,0,0,0.0%,0.0%,0.0%,7.9%,5.9%,9.5%,0.0%,0.0%,0.0%,31.6%,11.8%,47.6%
westlake services llc dba westlake financial services,35,23,12,0.2%,0.3%,0.1%,44234,29536,14699,0.5%,0.8%,0.3%,2.9%,4.3%,0.0%,0.0%,0.0%,0.0%,48.6%,39.1%,66.7%
prestige financial services,33,17,16,0.2%,0.2%,0.2%,0,0,0,0.0%,0.0%,0.0%,9.1%,17.6%,0.0%,0.0%,0.0%,0.0%,54.5%,29.4%,81.3%
second round lp,33,12,21,0.2%,0.1%,0.3%,21199,5507,15692,0.3%,0.1%,0.3%,3.0%,8.3%,0.0%,0.0%,0.0%,0.0%,72.7%,33.3%,95.2%
cvi sgp-co acquisition trust,32,0,32,0.2%,0.0%,0.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,3.1%,0%,3.1%
teachers credit union,31,9,22,0.2%,0.1%,0.3%,71372,8573,62799,0.9%,0.2%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,64.5%,22.2%,81.8%
park west apartments,28,0,28,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
goldman sachs bank usa,28,28,0,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,7.1%,7.1%,0%,0.0%,0.0%,0%,14.3%,14.3%,0%
no plaintiff found,27,15,12,0.2%,0.2%,0.1%,507,507,0,0.0%,0.0%,0.0%,22.2%,13.3%,33.3%,0.0%,0.0%,0.0%,33.3%,26.7%,41.7%
barclays bank delaware,26,0,26,0.2%,0.0%,0.3%,33956,0,33956,0.4%,0.0%,0.7%,11.5%,0%,11.5%,0.0%,0%,0.0%,73.1%,0%,73.1%
department stores national bank,26,8,18,0.2%,0.1%,0.2%,6976,1860,5116,0.1%,0.0%,0.1%,19.2%,12.5%,22.2%,0.0%,0.0%,0.0%,69.2%,50.0%,77.8%
cavalry spv i llc as assignee of synchrony bank,26,1,25,0.2%,0.0%,0.3%,38312,1229,37083,0.5%,0.0%,0.8%,15.4%,0.0%,16.0%,0.0%,0.0%,0.0%,92.3%,100.0%,92.0%
velocity investments llc assignee of prosper funding llc assignee of webbank,26,20,6,0.2%,0.2%,0.1%,12519,0,12519,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,38.5%,25.0%,83.3%
western funding incorporated,25,14,11,0.1%,0.2%,0.1%,23626,13489,10137,0.3%,0.4%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,56.0%,42.9%,72.7%
first national bank of omaha,25,25,0,0.1%,0.3%,0.0%,65388,65388,0,0.8%,1.7%,0.0%,16.0%,16.0%,0%,0.0%,0.0%,0%,44.0%,44.0%,0%
nationwide cassel llc,24,8,16,0.1%,0.1%,0.2%,89359,10438,78921,1.1%,0.3%,1.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,50.0%,87.5%
cks prime investments llc,24,17,7,0.1%,0.2%,0.1%,18459,18459,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,45.8%,52.9%,28.6%
cvi sgp acquisition trust,23,0,23,0.1%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,4.3%,0%,4.3%,0.0%,0%,0.0%,0.0%,0%,0.0%
capital one na,23,23,0,0.1%,0.3%,0.0%,43259,43259,0,0.5%,1.2%,0.0%,4.3%,4.3%,0%,0.0%,0.0%,0%,60.9%,60.9%,0%
oliphant financial llc,21,13,8,0.1%,0.2%,0.1%,12061,3890,8171,0.1%,0.1%,0.2%,4.8%,7.7%,0.0%,0.0%,0.0%,0.0%,47.6%,23.1%,87.5%
first portfolio ventures i llc,20,7,13,0.1%,0.1%,0.2%,14569,0,14569,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,0.0%,92.3%
uhg i llc,20,14,6,0.1%,0.2%,0.1%,0,0,0,0.0%,0.0%,0.0%,5.0%,0.0%,16.7%,0.0%,0.0%,0.0%,45.0%,35.7%,66.7%
autovest llc of indiana,20,7,13,0.1%,0.1%,0.2%,22468,0,22468,0.3%,0.0%,0.5%,5.0%,14.3%,0.0%,0.0%,0.0%,0.0%,40.0%,28.6%,46.2%
united auto credit corporation,19,8,11,0.1%,0.1%,0.1%,64073,25834,38239,0.8%,0.7%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,63.2%,25.0%,90.9%
st catherine hospital inc d/b/a st catherine hospital,18,6,12,0.1%,0.1%,0.1%,4865,0,4865,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,44.4%,0.0%,66.7%
pyod llc,18,17,1,0.1%,0.2%,0.0%,5064,5064,0,0.1%,0.1%,0.0%,5.6%,5.9%,0.0%,0.0%,0.0%,0.0%,27.8%,29.4%,0.0%
american express national bank fka aecb,18,14,4,0.1%,0.2%,0.0%,54691,51477,3214,0.7%,1.4%,0.1%,5.6%,7.1%,0.0%,0.0%,0.0%,0.0%,44.4%,28.6%,100.0%
velocity investments llc assignee of lendingclub corporation assignee of webbank,17,13,4,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,29.4%,15.4%,75.0%
city of hobart indiana,17,6,11,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,35.3%,16.7%,45.5%
munster medical research foundation inc dba community hospital,16,5,11,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,56.3%,40.0%,63.6%
wells fargo bank na,16,7,9,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,6.3%,14.3%,0.0%,0.0%,0.0%,0.0%,31.3%,28.6%,33.3%
jh met subsidiary b liquidating trust,16,11,5,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,12.5%,9.1%,20.0%
1st american management co inc,16,16,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,12.5%,12.5%,0%,0.0%,0.0%,0%,18.8%,18.8%,0%
absolute resolutions,15,5,10,0.1%,0.1%,0.1%,7242,0,7242,0.1%,0.0%,0.2%,6.7%,0.0%,10.0%,0.0%,0.0%,0.0%,46.7%,40.0%,50.0%
calumet college of st. joseph,15,10,5,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,30.0%,40.0%
creditone llc,15,12,3,0.1%,0.1%,0.0%,20221,17853,2368,0.2%,0.5%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,53.3%,50.0%,66.7%
autovest l.l.c of indiana,15,15,0,0.1%,0.2%,0.0%,23145,23145,0,0.3%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,13.3%,13.3%,0%
reliable auto finance inc,14,0,14,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,78.6%,0%,78.6%
porter hospital llc dba porter hospital,14,8,6,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,25.0%,83.3%
security credit services llc,14,8,6,0.1%,0.1%,0.1%,5357,0,5357,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,35.7%,0.0%,83.3%
horizon bank,14,6,8,0.1%,0.1%,0.1%,7950,0,7950,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,0.0%,100.0%
porter hospital llc,13,4,9,0.1%,0.0%,0.1%,2264,0,2264,0.0%,0.0%,0.0%,7.7%,25.0%,0.0%,0.0%,0.0%,0.0%,15.4%,0.0%,22.2%
discover products inc,13,1,12,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,15.4%,0.0%,16.7%,0.0%,0.0%,0.0%,38.5%,0.0%,41.7%
st. mary medical center inc dba st. mary medical center,13,5,8,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,53.8%,40.0%,62.5%
ppa 440 llc,12,0,12,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,25.0%,0%,25.0%
franciscan health crown point,12,5,7,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,20.0%,71.4%
st mary medical center inc d/b/a st mary medical center,12,4,8,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,8.3%,0.0%,12.5%,0.0%,0.0%,0.0%,25.0%,0.0%,37.5%
tech credit union,12,5,7,0.1%,0.1%,0.1%,9587,0,9587,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,85.7%
ncb management services inc,12,12,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,8.3%,8.3%,0%
omni 41 health & fitness connection,11,2,9,0.1%,0.0%,0.1%,3320,0,3320,0.0%,0.0%,0.1%,9.1%,50.0%,0.0%,0.0%,0.0%,0.0%,18.2%,0.0%,22.2%
cbc llc,11,4,7,0.1%,0.0%,0.1%,7715,0,7715,0.1%,0.0%,0.2%,9.1%,25.0%,0.0%,0.0%,0.0%,0.0%,81.8%,50.0%,100.0%
consumer portfolio services inc,11,7,4,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,9.1%,14.3%,0.0%,0.0%,0.0%,0.0%,36.4%,14.3%,75.0%
american express national bank fka fsb,11,8,3,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,27.3%,25.0%,33.3%,0.0%,0.0%,0.0%,27.3%,25.0%,33.3%
pca acquisitions v llc,11,7,4,0.1%,0.1%,0.0%,6388,0,6388,0.1%,0.0%,0.1%,9.1%,14.3%,0.0%,0.0%,0.0%,0.0%,54.5%,57.1%,50.0%
navy federal credit union,11,3,8,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,9.1%,33.3%,0.0%
wakefield & associates inc assignee of superior ambulance service inc.,11,8,3,0.1%,0.1%,0.0%,31224,23032,8192,0.4%,0.6%,0.2%,9.1%,0.0%,33.3%,0.0%,0.0%,0.0%,45.5%,50.0%,33.3%
franciscan health hammond/dyer,10,2,8,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
bone & joint specialists p.c.,10,4,6,0.1%,0.0%,0.1%,33626,16235,17391,0.4%,0.4%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,70.0%,75.0%,66.7%
regional acceptance corp,10,6,4,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,33.3%,50.0%
galaxy international purchasing llc,10,8,2,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,25.0%,100.0%
accelerated inventory management llc,10,8,2,0.1%,0.1%,0.0%,3083,3083,0,0.0%,0.1%,0.0%,10.0%,12.5%,0.0%,0.0%,0.0%,0.0%,50.0%,37.5%,100.0%
jh met subsidiary b liquidating trust assignee of jh portfolio,10,10,0,0.1%,0.1%,0.0%,24142,24142,0,0.3%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,90.0%,90.0%,0%
home connection realty inc/mitch gass,9,0,9,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,77.8%,0%,77.8%
ally financial inc,9,8,1,0.1%,0.1%,0.0%,15929,7275,8654,0.2%,0.2%,0.2%,22.2%,12.5%,100.0%,0.0%,0.0%,0.0%,22.2%,12.5%,100.0%
regional federal credit union,9,3,6,0.1%,0.0%,0.1%,12948,12948,0,0.2%,0.3%,0.0%,11.1%,0.0%,16.7%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%
bank of america n.a,9,2,7,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,77.8%,100.0%,71.4%
dnf associates llc,9,0,9,0.1%,0.0%,0.1%,11525,0,11525,0.1%,0.0%,0.3%,11.1%,0%,11.1%,0.0%,0%,0.0%,100.0%,0%,100.0%
heights finance corporation,9,1,8,0.1%,0.0%,0.1%,27278,0,27278,0.3%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,88.9%,0.0%,100.0%
munster medical research foundation inc,9,1,8,0.1%,0.0%,0.1%,5346,0,5346,0.1%,0.0%,0.1%,11.1%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
midwest carpenters & millwrights fcu,9,3,6,0.1%,0.0%,0.1%,23631,11538,12093,0.3%,0.3%,0.3%,22.2%,66.7%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,66.7%
velocity investments llc assignee of consumer portfolio services inc,9,7,2,0.1%,0.1%,0.0%,8066,0,8066,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,14.3%,100.0%
esquire solutions llc,9,0,9,0.1%,0.0%,0.1%,11015,0,11015,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jhpde finance 1 llc,9,8,1,0.1%,0.1%,0.0%,19521,15867,3653,0.2%,0.4%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,77.8%,75.0%,100.0%
tidewater finance company t\a tidewater motor credit,9,8,1,0.1%,0.1%,0.0%,47400,47400,0,0.6%,1.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,44.4%,50.0%,0.0%
jhpde finance i llc,9,9,0,0.1%,0.1%,0.0%,4858,4858,0,0.1%,0.1%,0.0%,11.1%,11.1%,0%,0.0%,0.0%,0%,55.6%,55.6%,0%
wsfs fsb as trustee for cvi sgp acquis. trust,9,9,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
cascade capital llc,9,9,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td auto finance llc,8,6,2,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%
national collegiate student loan trust 2006-3,8,2,6,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,12.5%,0.0%,16.7%,0.0%,0.0%,0.0%,25.0%,0.0%,33.3%
velocity investments llc assignee of lendingclub corporation assignee of webban,8,6,2,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,12.5%,0.0%,50.0%
nar. inc,8,4,4,0.0%,0.0%,0.0%,7242,4697,2545,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,62.5%,50.0%,75.0%
mariner finance,8,5,3,0.0%,0.1%,0.0%,20403,9435,10968,0.2%,0.3%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,62.5%,40.0%,100.0%
creditmax inc,8,4,4,0.0%,0.0%,0.0%,18397,18397,0,0.2%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,25.0%,25.0%
credit acceptance corporation.,8,8,0,0.0%,0.1%,0.0%,61150,61150,0,0.7%,1.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,62.5%,62.5%,0%
national collegiate student loan trust,8,8,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
u.s. bank national association,7,5,2,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,57.1%,60.0%,50.0%
members source credit union,7,2,5,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,14.3%,0.0%,20.0%,0.0%,0.0%,0.0%,42.9%,0.0%,60.0%
wakefield & associates inc assignee of superior ambulance indiana,7,0,7,0.0%,0.0%,0.1%,36582,0,36582,0.4%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,57.1%,0%,57.1%
first portfolio ventuers i llc,7,0,7,0.0%,0.0%,0.1%,13171,0,13171,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cach llc,7,6,1,0.0%,0.1%,0.0%,9537,9537,0,0.1%,0.3%,0.0%,14.3%,16.7%,0.0%,0.0%,0.0%,0.0%,57.1%,66.7%,0.0%
franciscan omni health fitness centers,7,6,1,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ally bank,7,7,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,14.3%,14.3%,0%
jkj financial services llc,7,7,0,0.0%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,14.3%,14.3%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td auto finance llc successor in interest to chrysler financial,6,1,5,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,60.0%
pine village mhc,6,0,6,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,83.3%,0%,83.3%
tanglewood apartments,6,0,6,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
douglas pointe apartments,6,0,6,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
community care network inc,6,1,5,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,60.0%
first merchants bank,6,3,3,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,66.7%,66.7%
okolocha medical corp.,6,1,5,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,16.7%,0.0%,20.0%,0.0%,0.0%,0.0%,33.3%,0.0%,40.0%
nw indiana radiology services inc,6,2,4,0.0%,0.0%,0.0%,2885,0,2885,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
comenity bank,6,1,5,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,20.0%
