collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
cavalry spv i llc as assignee of capital one bank(usa)na,1,0,1,0.9%,0.0%,2.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
credit acceptance corp.,1,0,1,0.9%,0.0%,2.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
td bank usa na,1,0,1,0.9%,0.0%,2.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
regional acceptance corp.,1,0,1,0.9%,0.0%,2.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
bay point real estate,1,0,1,0.9%,0.0%,2.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
absolute resolutions investments llc,1,0,1,0.9%,0.0%,2.1%,3247,0,3247,1.9%,0.0%,4.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
first portfolio ventures i llc,1,0,1,0.9%,0.0%,2.1%,2400,0,2400,1.4%,0.0%,3.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
rosengarn robert e,1,0,1,0.9%,0.0%,2.1%,7935,0,7935,4.5%,0.0%,11.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
second round lp,1,0,1,0.9%,0.0%,2.1%,1888,0,1888,1.1%,0.0%,2.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
eagle loan company of ohio inc,1,0,1,0.9%,0.0%,2.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
eagle financial services inc,1,0,1,0.9%,0.0%,2.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
foursight capital llc,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
autovest llc of indiana,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
onemain financial group llc,1,1,0,0.9%,1.4%,0.0%,14584,14584,0,8.3%,13.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
u.s. bank national association,1,1,0,0.9%,1.4%,0.0%,8542,8542,0,4.9%,7.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
aurora emergency rescue inc,1,1,0,0.9%,1.4%,0.0%,10714,10714,0,6.1%,9.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
saint elizabeth medical center inc,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
finance system of richmond inc assignee of rising sun municipal utilities,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
professional financial services,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
eagle finance company,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td bank usa na as successor in interest to target national bank,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
u.c. health,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
farm bureau bank,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
creditmax inc,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
fifth third bank national association,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jh cx liquidating trust assignee of jh portfolio debt equities llc,1,1,0,0.9%,1.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
one advantage llc,1,1,0,0.9%,1.4%,0.0%,3001,3001,0,1.7%,2.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
velocity investments llc,1,1,0,0.9%,1.4%,0.0%,2014,2014,0,1.2%,1.9%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
