collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
goldman sachs bank usa,13,13,0,0.3%,0.5%,0.0%,16470,16470,0,0.1%,0.5%,0.0%,15.4%,15.4%,0%,0.0%,0.0%,0%,7.7%,7.7%,0%
public service credit union,12,1,11,0.3%,0.0%,0.5%,116406,0,116406,1.0%,0.0%,1.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,0.0%,90.9%
barclays bank delaware,12,0,12,0.3%,0.0%,0.5%,21372,0,21372,0.2%,0.0%,0.3%,25.0%,0%,25.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
crown asset management llc,12,7,5,0.3%,0.3%,0.2%,66111,19032,47079,0.6%,0.6%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.7%,14.3%,80.0%
h z cnac inc,12,8,4,0.3%,0.3%,0.2%,47409,47409,0,0.4%,1.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.7%,62.5%,0.0%
u s bank national association,12,9,3,0.3%,0.4%,0.1%,14259,14259,0,0.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,22.2%,0.0%
fort wayne neurosurgery,12,12,0,0.3%,0.5%,0.0%,9338,9338,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,8.3%,8.3%,0%
lutheran musculoskeletal center llc,11,3,8,0.2%,0.1%,0.3%,50994,0,50994,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,36.4%,0.0%,50.0%
forum credit union,11,6,5,0.2%,0.2%,0.2%,43664,2652,41012,0.4%,0.1%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,33.3%,80.0%
midland credit managment inc,11,2,9,0.2%,0.1%,0.4%,15272,2470,12802,0.1%,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,54.5%,50.0%,55.6%
horizon bank,11,5,6,0.2%,0.2%,0.3%,70181,9279,60903,0.6%,0.3%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,45.5%,40.0%,50.0%
community wide federal credit union,11,2,9,0.2%,0.1%,0.4%,21520,0,21520,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,9.1%,0.0%,11.1%
interra credit union,10,5,5,0.2%,0.2%,0.2%,11026,11026,0,0.1%,0.4%,0.0%,10.0%,0.0%,20.0%,0.0%,0.0%,0.0%,20.0%,40.0%,0.0%
bank of america na,10,6,4,0.2%,0.2%,0.2%,24895,14823,10072,0.2%,0.5%,0.1%,40.0%,33.3%,50.0%,0.0%,0.0%,0.0%,60.0%,66.7%,50.0%
uhg i llc,10,9,1,0.2%,0.4%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
professional financial services,9,1,8,0.2%,0.0%,0.3%,50342,0,50342,0.5%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,75.0%
ford motor credit company llc,9,7,2,0.2%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,22.2%,14.3%,50.0%
galaxy international purchasing llc,9,7,2,0.2%,0.3%,0.1%,1511,0,1511,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,22.2%,14.3%,50.0%
velocity investments llc,9,8,1,0.2%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,11.1%,12.5%,0.0%,0.0%,0.0%,0.0%,77.8%,75.0%,100.0%
communitywide fcu,9,9,0,0.2%,0.4%,0.0%,19282,19282,0,0.2%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
c & f finance company,8,1,7,0.2%,0.0%,0.3%,23518,0,23518,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,28.6%
c&f finance company,8,1,7,0.2%,0.0%,0.3%,29464,0,29464,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,0.0%,42.9%
rock creek capital llc,8,4,4,0.2%,0.2%,0.2%,21255,12239,9016,0.2%,0.4%,0.1%,37.5%,75.0%,0.0%,0.0%,0.0%,0.0%,75.0%,75.0%,75.0%
american express national bank formerly known as aecb,8,4,4,0.2%,0.2%,0.2%,6472,6472,0,0.1%,0.2%,0.0%,25.0%,50.0%,0.0%,0.0%,0.0%,0.0%,37.5%,50.0%,25.0%
navy federal credit union,8,4,4,0.2%,0.2%,0.2%,5778,5778,0,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,25.0%,25.0%
credit acceptance corp.,8,8,0,0.2%,0.3%,0.0%,14340,14340,0,0.1%,0.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,37.5%,37.5%,0%
kitch acceptance corp,7,1,6,0.1%,0.0%,0.3%,42560,0,42560,0.4%,0.0%,0.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,0.0%,83.3%
united auto credit corporation,7,2,5,0.1%,0.1%,0.2%,26183,4194,21990,0.2%,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,50.0%,40.0%
st. joseph health system llc,7,1,6,0.1%,0.0%,0.3%,20848,0,20848,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,28.6%,0.0%,33.3%
city of fort wayne risk management,7,3,4,0.1%,0.1%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
second round sub llc,7,5,2,0.1%,0.2%,0.1%,10797,9567,1230,0.1%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,20.0%,100.0%
creditone llc,7,7,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,14.3%,14.3%,0%,0.0%,0.0%,0%,85.7%,85.7%,0%
adlp investments llc series 1,7,7,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
eagle finance company,7,7,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,14.3%,14.3%,0%,0.0%,0.0%,0%,14.3%,14.3%,0%
ally financial inc,6,4,2,0.1%,0.2%,0.1%,45172,0,45172,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
evansville teachers federal credit union,6,2,4,0.1%,0.1%,0.2%,16347,9595,6752,0.1%,0.3%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,50.0%
td bank usa n a,6,5,1,0.1%,0.2%,0.0%,2030,0,2030,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,0.0%,100.0%
heights finance corporation,6,5,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,16.7%,20.0%,0.0%
first portfolio ventures i llc,6,5,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,80.0%,0.0%
credit corp solutions inc,6,6,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jhpde finance 1 llc,6,6,0,0.1%,0.2%,0.0%,9596,9596,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,83.3%,83.3%,0%
lake city bank,5,4,1,0.1%,0.2%,0.0%,20378,19517,861,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,50.0%,100.0%
consumer portfolio services inc,5,3,2,0.1%,0.1%,0.1%,14368,0,14368,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,50.0%
money matters professional collections llc,5,3,2,0.1%,0.1%,0.1%,9539,0,9539,0.1%,0.0%,0.1%,20.0%,0.0%,50.0%,0.0%,0.0%,0.0%,40.0%,0.0%,100.0%
jh met subsidiary b liquidating trust,5,4,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,100.0%
pro fed federal credit union,5,4,1,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
second round l p,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jkj financial services llc,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,20.0%,20.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
world finance company of indiana llc,5,5,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
regional acceptance corp,4,2,2,0.1%,0.1%,0.1%,9593,0,9593,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
u s bank national association doing business as elan financial services,4,2,2,0.1%,0.1%,0.1%,4646,0,4646,0.0%,0.0%,0.1%,25.0%,0.0%,50.0%,0.0%,0.0%,0.0%,25.0%,0.0%,50.0%
nicholas financial inc,4,3,1,0.1%,0.1%,0.0%,8715,0,8715,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
glen oaks community college,4,3,1,0.1%,0.1%,0.0%,15578,12276,3302,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,66.7%,100.0%
orbit leasing inc,4,1,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,33.3%
chrzan law llc,4,0,4,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
performance equity partners inc,4,2,2,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,50.0%
iom health system lp,4,0,4,0.1%,0.0%,0.2%,13743,0,13743,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,25.0%,0%,25.0%
1st financial bank usa,4,1,3,0.1%,0.0%,0.1%,17384,0,17384,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,66.7%
j h met subsidiary b liquidating trust,4,3,1,0.1%,0.1%,0.0%,1405,1405,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,33.3%,0.0%
westlake services llc doing business as westlake financial services,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,25.0%,25.0%,0%
western funding incorporated,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
autovest l.l.c of indiana,4,4,0,0.1%,0.2%,0.0%,11233,11233,0,0.1%,0.4%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,25.0%,25.0%,0%
accelerated inventory management llc,4,4,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
hz cnac inc,4,4,0,0.1%,0.2%,0.0%,22486,22486,0,0.2%,0.7%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
automotive credit corporation,3,0,3,0.1%,0.0%,0.1%,8803,0,8803,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
david m allen dds & assoc p c,3,0,3,0.1%,0.0%,0.1%,15122,0,15122,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
american builders & contractors supply co. inc,3,1,2,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
dnf associates llc,3,0,3,0.1%,0.0%,0.1%,1433,0,1433,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,33.3%,0%,33.3%
cameron memorial community hospital,3,0,3,0.1%,0.0%,0.1%,12851,0,12851,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
questa education foundation,3,0,3,0.1%,0.0%,0.1%,11985,0,11985,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
lycoming auto trust,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
hz cnac inc doing business as j d byrider fort wayne,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
plaza services llc,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
the law office of tracey l rosswurm llc,3,0,3,0.1%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
capital one bank n a,3,1,2,0.1%,0.0%,0.1%,25355,6413,18942,0.2%,0.2%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
tandra s johnson llc,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
snap-on credit llc,3,2,1,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ross education llc,3,3,0,0.1%,0.1%,0.0%,18707,18707,0,0.2%,0.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
concordia educational association inc doing business as concordia lutheran high school,3,3,0,0.1%,0.1%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
capital asset management inc,3,3,0,0.1%,0.1%,0.0%,8764,8764,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
capital one bank (usa) na,3,3,0,0.1%,0.1%,0.0%,3871,3871,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
ally bank lease trust,2,1,1,0.0%,0.0%,0.0%,810,0,810,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
airworx construction equipment & supply llc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
purdue federal credit union,2,0,2,0.0%,0.0%,0.1%,9410,0,9410,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
car credit corporation,2,0,2,0.0%,0.0%,0.1%,14037,0,14037,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
collins center llc,2,0,2,0.0%,0.0%,0.1%,15080,0,15080,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
glenbrook credit acceptance corp,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
stone creek financial inc,2,1,1,0.0%,0.0%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
iom health system l.p.,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
iom health system l p doing business as lutheran hospital of indiana,2,0,2,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
collins asset group llc,2,0,2,0.0%,0.0%,0.1%,46501,0,46501,0.4%,0.0%,0.6%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
