collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
FREEMAN HEALTH SYSTEMS,32,1,31,0.013,0.0025,0.015,0,0,0,0.0,0.0,0.0,0.031,0.0,0.032,0.53,0.0,0.55,1.0,1.0,1.0
JEFFERSON CAPITAL SYSTEMS LLC,27,5,22,0.011,0.013,0.011,0,0,0,0.0,0.0,0.0,0.22,0.20,0.23,0.37,0.40,0.36,0.89,0.60,0.95
CAPITAL ONE BANK (USA) NA,21,0,21,0.0085,0.0,0.010,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,1.0,0.0,1.0
ONEMAIN FINANCIAL GROUP LLC,15,1,14,0.0060,0.0025,0.0067,0,0,0,0.0,0.0,0.0,0.20,0.0,0.21,0.40,0.0,0.43,1.0,1.0,1.0
CONSUMER ADJUSTMENT COMPANY INC,15,0,15,0.0060,0.0,0.0072,0,0,0,0.0,0.0,0.0,0.067,0.0,0.067,0.33,0.0,0.33,1.0,0.0,1.0
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,15,1,14,0.0060,0.0025,0.0067,0,0,0,0.0,0.0,0.0,0.13,0.0,0.14,0.13,0.0,0.14,0.80,0.0,0.86
MIDLAND CREDIT MANAGEMENT INC A CORPORATION,15,12,3,0.0060,0.030,0.0014,0,0,0,0.0,0.0,0.0,0.067,0.083,0.0,0.33,0.33,0.33,0.87,0.83,1.0
TD BANK USA NA,14,8,6,0.0056,0.020,0.0029,0,0,0,0.0,0.0,0.0,0.14,0.13,0.17,0.36,0.50,0.17,0.86,0.75,1.0
BANK OF AMERICA,12,1,11,0.0048,0.0025,0.0053,0,0,0,0.0,0.0,0.0,0.17,0.0,0.18,0.33,0.0,0.36,1.0,1.0,1.0
JP MORGAN CHASE BANK NA,11,4,7,0.0044,0.010,0.0034,0,0,0,0.0,0.0,0.0,0.36,0.50,0.29,0.18,0.0,0.29,0.82,0.75,0.86
FREEMAN AMBULANCE SERVICES,11,10,1,0.0044,0.025,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.70,0.0,0.91,0.90,1.0
JOPLIN METRO CREDIT UNION,9,4,5,0.0036,0.010,0.0024,0,0,0,0.0,0.0,0.0,0.11,0.0,0.20,0.22,0.50,0.0,1.0,1.0,1.0
SECOND ROUND SUB LLC,8,1,7,0.0032,0.0025,0.0034,0,0,0,0.0,0.0,0.0,0.25,0.0,0.29,0.50,1.0,0.43,1.0,1.0,1.0
CASH LINK USA LLC,8,0,8,0.0032,0.0,0.0038,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
WAKEFIELD & ASSOCIATES INC,7,1,6,0.0028,0.0025,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.67,1.0,1.0,1.0
FREEMAN SURGICAL CENTER LLC,7,1,6,0.0028,0.0025,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.33,1.0,1.0,1.0
SECURITY CREDIT SERVICES LLC,7,1,6,0.0028,0.0025,0.0029,0,0,0,0.0,0.0,0.0,0.14,0.0,0.17,0.0,0.0,0.0,0.86,0.0,1.0
BARCLAYS BANK DELAWARE,6,0,6,0.0024,0.0,0.0029,0,0,0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.0,0.17,1.0,0.0,1.0
WORLD FINANCE CORP,6,0,6,0.0024,0.0,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,1.0
DEPARTMENT STORES NATIONAL BANK,5,0,5,0.0020,0.0,0.0024,0,0,0,0.0,0.0,0.0,0.20,0.0,0.20,0.60,0.0,0.60,0.80,0.0,0.80
CREDIT CORP SOLUTIONS INC,4,0,4,0.0016,0.0,0.0019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,1.0
JH MET SUBSIDIARY B LIQUIDATING TRUST,4,3,1,0.0016,0.0075,0.00048,0,0,0,0.0,0.0,0.0,0.25,0.33,0.0,0.0,0.0,0.0,0.50,0.33,1.0
FREEMAN HEALTH SYSTEM PETITIONER,4,3,1,0.0016,0.0075,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.33,1.0,1.0,1.0,1.0
VELOCITY INVESTMENTS LLC,3,0,3,0.0012,0.0,0.0014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,1.0
THE EMPIRE DISTRICT ELECTRIC COMPANY,3,0,3,0.0012,0.0,0.0014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
GREAT SOUTHERN BANK,3,1,2,0.0012,0.0025,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.50,1.0,1.0,1.0
SOUTHWEST MISSOURI BANK,3,0,3,0.0012,0.0,0.0014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GREAT PLAINS FEDERAL CREDIT UNION,3,0,3,0.0012,0.0,0.0014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,1.0
NCB MANAGEMENT SERVICES INC,3,0,3,0.0012,0.0,0.0014,0,0,0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,1.0,0.0,1.0
CASH LINK USA,3,1,2,0.0012,0.0025,0.00096,0,0,0,0.0,0.0,0.0,0.67,1.0,0.50,0.33,0.0,0.50,1.0,1.0,1.0
CROWN ASSET MANAGEMENT LLC,3,0,3,0.0012,0.0,0.0014,0,0,0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.0,0.67,1.0,0.0,1.0
BANK OF AMERICA NA,3,1,2,0.0012,0.0025,0.00096,0,0,0,0.0,0.0,0.0,0.33,0.0,0.50,0.0,0.0,0.0,0.67,1.0,0.50
UHG I LLC,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NORTHWEST ARKANSAS HOSPITALS LLC,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CLEAR RECOVERY INC,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
EZ MONEY CHECK CASHING,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
CACH LLC A LIMITED LIABILITY COMPANY,2,1,1,0.00081,0.0025,0.00048,0,0,0,0.0,0.0,0.0,0.50,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
FAYETTEVILLE ARKANSAS HOSPITAL COMPANY LLC,2,1,1,0.00081,0.0025,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
SANDIA RESOLUTION CO,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
QUEENB TELEVISION OF KANSAS/MISSOURI LLC D/B/A KOAM-TV,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FREEMAN HEALTH SYSTEM & ITS EMPLOYEES AGENTS&REPRESENTATIVE,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CVI SGP ACQUISITION TRUST,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
FABICK CAT,2,0,2,0.00081,0.0,0.00096,0,0,0,0.0,0.0,0.0,0.50,0.0,0.50,0.0,0.0,0.0,0.50,0.0,0.50
JPMORGAN CHASE BANK NA,2,2,0,0.00081,0.0050,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0
TD BANK USA NA (TARGET),2,2,0,0.00081,0.0050,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0,0.50,0.50,0.0
CAVALRY INVESTMENTS LLC,2,2,0,0.00081,0.0050,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
HERMANN AREA DISTRICT HOSPITAL,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
WESTAR ENERGY INC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
UNIVERSITY OF KANSAS,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ORTHOPAEDIC SPECIALIST OF THE 4 STATES,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
RANGELINE LLC DBA MEEKS BUILDING CENTER JOPLIN,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
J VANGEL ELECTRIC INC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
WORLD ACCEPTANCE CORPORATION OF MISSOURI DBA WORLD FINANCE,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NW AR HOSPITALS LLC D/B/A NW MED CENTER,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
OZARK TRI-COUNTY HEALTHCARE,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
GALAXY INTERNATIONAL PURCHASING LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NORTHWEST ARKANSAS HOSPITALS LLC DBA NORTHWEST MEDICAL CENTE,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MISSOURI EMPLOYERS MUTUAL INSURANCE COMPANY,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
METRO EMERGENCY TRANSPORT SYSTEM,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SILOAM SPRINGS ARKANSAS HOSPITAL CO LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
UNIVERSITY OF KANSAS HOSPITAL,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
SPECIALTY FOODS DISTRIBUTION INC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FIRST PORTFOLIO VENTURES I LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
PCA ACQUISITIONS V LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CRESTVIEW HOSPITAL CORPORATION,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
METRO EMERGENCY TRANSPORT SERVICE,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
MOBERLY HOSPITAL COMPANY LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PGW AUTO GLASS LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
POPLAR BLUFF REGIONAL MEDICAL CENTER LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SABER ACCEPTANCE CO LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NORTHWEST ARK HOSPITALS LLC DBA N WEST MED CTR BENTONVILLE,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
JHPDE FINANCE I LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PROFESSIONAL CREDIT MANAGEMENT INC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
THE T.H. ROGERS LUMBER COMPANY,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
SRS DISTRIBUTION INC DBA MIDWEST ROOFING SUPPLY,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
CYTOCHECK LABORATORY LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PERSOLVE RECOVERIES LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PYOD LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
WORLD ACCEPTANCE CORPORATION OF MISSOURI,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CVI SGP-CO ACQUISITION TRUST,1,1,0,0.00040,0.0025,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
NAH LLC D/B/A NORTHWEST MEDICAL CENTER,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
M. SCHAMROTH & SONS,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JOHNSON AND GROTE PEDIATRICS,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
MIDSOUTH DISTRIBUTING USA INC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CKS PRIME INVESTMENTS LLC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SATTERLEE PLUMBING HEATING AND AIR-CONDITIONING COMPANY,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
SPECIALIZED BICYCLE COMPONENTS INC,1,0,1,0.00040,0.0,0.00048,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
JH CX LIQUIDATING TRUST,1,1,0,0.00040,0.0025,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
FIRST COMMUNITY BANK,1,1,0,0.00040,0.0025,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
