collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
velocity investments llc,11,10,1,0.5%,0.9%,0.1%,3773,2449,1324,0.1%,0.2%,0.0%,18.2%,20.0%,0.0%,0.0%,0.0%,0.0%,18.2%,10.0%,100.0%
creditone llc,10,4,6,0.5%,0.4%,0.6%,19053,2898,16156,0.4%,0.2%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,25.0%,66.7%
credit acceptance corporation,9,6,3,0.4%,0.6%,0.3%,55932,48043,7889,1.3%,3.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,55.6%,66.7%,33.3%
heritage acceptance corporation,9,6,3,0.4%,0.6%,0.3%,53012,27275,25738,1.2%,1.7%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
jay county ems,8,6,2,0.4%,0.6%,0.2%,888,0,888,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,33.3%,100.0%
oliphant financial llc,8,6,2,0.4%,0.6%,0.2%,10342,0,10342,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,100.0%
via credit union,7,0,7,0.3%,0.0%,0.7%,45019,0,45019,1.1%,0.0%,1.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,85.7%,0%,85.7%
cavalry spv illc,7,0,7,0.3%,0.0%,0.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,57.1%,0%,57.1%
first portfolio ventures i llc,7,1,6,0.3%,0.1%,0.6%,24528,0,24528,0.6%,0.0%,0.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,71.4%,0.0%,83.3%
midland credit managementinc,6,1,5,0.3%,0.1%,0.5%,8407,0,8407,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,60.0%
portfolio recovery associatesllc,6,0,6,0.3%,0.0%,0.6%,6195,0,6195,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,83.3%,0%,83.3%
sac finance,6,0,6,0.3%,0.0%,0.6%,49196,0,49196,1.2%,0.0%,1.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,83.3%,0%,83.3%
absolute resolutions investments llc,6,1,5,0.3%,0.1%,0.5%,4126,0,4126,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,60.0%
cvi sgp acquisition trust,6,0,6,0.3%,0.0%,0.6%,2052,0,2052,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,16.7%,0%,16.7%
autovest llc,5,1,4,0.2%,0.1%,0.4%,16571,0,16571,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,60.0%,0.0%,75.0%
first merchants bank,5,0,5,0.2%,0.0%,0.5%,36687,0,36687,0.9%,0.0%,1.4%,20.0%,0%,20.0%,0.0%,0%,0.0%,80.0%,0%,80.0%
eagle finance company,5,2,3,0.2%,0.2%,0.3%,13922,5312,8610,0.3%,0.3%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,80.0%,50.0%,100.0%
forum credit union,5,4,1,0.2%,0.4%,0.1%,24445,18144,6301,0.6%,1.1%,0.2%,20.0%,25.0%,0.0%,0.0%,0.0%,0.0%,40.0%,25.0%,100.0%
financial center first credit union,5,4,1,0.2%,0.4%,0.1%,2954,0,2954,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,100.0%
campus crest at munci llc,5,4,1,0.2%,0.4%,0.1%,1408,1408,0,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,40.0%,25.0%,100.0%
second round lp,5,1,4,0.2%,0.1%,0.4%,1118,1118,0,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,100.0%,0.0%
personal finance company llc,4,1,3,0.2%,0.1%,0.3%,10951,0,10951,0.3%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,100.0%
discover products inc,4,0,4,0.2%,0.0%,0.4%,24099,0,24099,0.6%,0.0%,0.9%,25.0%,0%,25.0%,0.0%,0%,0.0%,75.0%,0%,75.0%
del met federal credit union,4,1,3,0.2%,0.1%,0.3%,55016,4701,50315,1.3%,0.3%,1.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,100.0%,66.7%
prestige financial services,4,3,1,0.2%,0.3%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
independent federal credit union,4,0,4,0.2%,0.0%,0.4%,18599,0,18599,0.4%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,75.0%,0%,75.0%
thrive federal credit union,4,1,3,0.2%,0.1%,0.3%,16680,0,16680,0.4%,0.0%,0.6%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,66.7%
cavalry spv i llc as assignee of citibank na,4,3,1,0.2%,0.3%,0.1%,19770,16297,3473,0.5%,1.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,66.7%,100.0%
three rivers federal credit union,4,4,0,0.2%,0.4%,0.0%,36683,36683,0,0.9%,2.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
first national bank of omaha,4,4,0,0.2%,0.4%,0.0%,6317,6317,0,0.1%,0.4%,0.0%,25.0%,25.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
communitywide federal credit union,3,0,3,0.1%,0.0%,0.3%,37968,0,37968,0.9%,0.0%,1.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
teachers credit union,3,2,1,0.1%,0.2%,0.1%,3848,0,3848,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
new world collections inc,3,1,2,0.1%,0.1%,0.2%,5856,1795,4061,0.1%,0.1%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
brite financial services llc,3,2,1,0.1%,0.2%,0.1%,12442,5191,7250,0.3%,0.3%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
td auto finance llc,3,2,1,0.1%,0.2%,0.1%,10753,10753,0,0.3%,0.7%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
c&f finance company,3,1,2,0.1%,0.1%,0.2%,4402,0,4402,0.1%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
gateway financial solutions,3,2,1,0.1%,0.2%,0.1%,10496,0,10496,0.2%,0.0%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%
primetrust financial federal credit union,3,1,2,0.1%,0.1%,0.2%,30690,0,30690,0.7%,0.0%,1.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
atlas collections inc,3,2,1,0.1%,0.2%,0.1%,21463,0,21463,0.5%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
rock creek capital llc,3,1,2,0.1%,0.1%,0.2%,11161,4105,7056,0.3%,0.3%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
autovest llc of indiana,3,2,1,0.1%,0.2%,0.1%,10386,5069,5317,0.2%,0.3%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,50.0%,100.0%
ross education llc,3,3,0,0.1%,0.3%,0.0%,16365,16365,0,0.4%,1.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
wsfs fsb as trustee for cvi sgp acquis. trust,3,3,0,0.1%,0.3%,0.0%,4447,4447,0,0.1%,0.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
professional financial services of indiana llc,3,3,0,0.1%,0.3%,0.0%,12702,12702,0,0.3%,0.8%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
goldman sachs bank usa,3,3,0,0.1%,0.3%,0.0%,25528,25528,0,0.6%,1.6%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
first financial bank na,3,3,0,0.1%,0.3%,0.0%,11884,11884,0,0.3%,0.7%,0.0%,33.3%,33.3%,0%,0.0%,0.0%,0%,66.7%,66.7%,0%
autovest l.l.c of indiana,3,3,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
merchants acceptance corp.,3,3,0,0.1%,0.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,33.3%,33.3%,0%
department stores national bank,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
ford motor credit company llc,2,0,2,0.1%,0.0%,0.2%,35978,0,35978,0.8%,0.0%,1.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
evansville teachers federal credit union,2,0,2,0.1%,0.0%,0.2%,22561,0,22561,0.5%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ed martin nissan of anderson doing business as ed martin auto credit,2,1,1,0.1%,0.1%,0.1%,6639,0,6639,0.2%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
barclays bank delaware,2,0,2,0.1%,0.0%,0.2%,2410,0,2410,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
harvest land co-op inc,2,0,2,0.1%,0.0%,0.2%,40799,0,40799,1.0%,0.0%,1.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
connersville credit bureau,2,0,2,0.1%,0.0%,0.2%,22400,0,22400,0.5%,0.0%,0.8%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
rent to own rentals llc,2,0,2,0.1%,0.0%,0.2%,22923,0,22923,0.5%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
orbit leasing inc,2,1,1,0.1%,0.1%,0.1%,3685,0,3685,0.1%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
burkhart advertising inc,2,0,2,0.1%,0.0%,0.2%,9617,0,9617,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
ed martin cadillac gmc toyota,2,0,2,0.1%,0.0%,0.2%,10714,0,10714,0.3%,0.0%,0.4%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
finance system of richmond inc,2,1,1,0.1%,0.1%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
foursight capital llc,2,0,2,0.1%,0.0%,0.2%,7559,0,7559,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
city of westfield fire dept,2,0,2,0.1%,0.0%,0.2%,1193,0,1193,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
concordia university wisconsin,2,1,1,0.1%,0.1%,0.1%,28,28,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
campus crest at muncillc,2,0,2,0.1%,0.0%,0.2%,4297,0,4297,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mh acceptance inc,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
bank of america n.a,2,0,2,0.1%,0.0%,0.2%,23401,0,23401,0.5%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
discover bank ex rel. c/o discovery products inc,2,0,2,0.1%,0.0%,0.2%,11479,0,11479,0.3%,0.0%,0.4%,50.0%,0%,50.0%,0.0%,0%,0.0%,50.0%,0%,50.0%
american express national bank formerly known as fsb,2,1,1,0.1%,0.1%,0.1%,35213,35213,0,0.8%,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
cvi sgp-co acquisition trust,2,0,2,0.1%,0.0%,0.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
u.s. bank national association doing business as elan financial services,2,1,1,0.1%,0.1%,0.1%,7167,0,7167,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
pca acquisitions v llc,2,1,1,0.1%,0.1%,0.1%,8426,0,8426,0.2%,0.0%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%
reliable auto finance,2,1,1,0.1%,0.1%,0.1%,6319,6319,0,0.1%,0.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%
muncie investment llc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
jhpde finance i llc,2,2,0,0.1%,0.2%,0.0%,1731,1731,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
ally bank,2,2,0,0.1%,0.2%,0.0%,37234,37234,0,0.9%,2.3%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
world finance company of indiana llc,2,2,0,0.1%,0.2%,0.0%,1744,1744,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
american express national bank formerly known as aecb,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
consumer portfolio services inc,2,2,0,0.1%,0.2%,0.0%,15955,15955,0,0.4%,1.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
tidewater finance company t\a tidewater motor credit,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
security credit services llc,2,2,0,0.1%,0.2%,0.0%,2750,2750,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
capital one na,2,2,0,0.1%,0.2%,0.0%,8587,8587,0,0.2%,0.5%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
merchants acceptance corporation,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
navy federal credit union,2,2,0,0.1%,0.2%,0.0%,1919,1919,0,0.0%,0.1%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
receivables management partnersllc fka imc credit services llc,2,2,0,0.1%,0.2%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,50.0%,50.0%,0%
jh met,2,2,0,0.1%,0.2%,0.0%,3367,3367,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
cks prime investments llc,2,2,0,0.1%,0.2%,0.0%,2718,2718,0,0.1%,0.2%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
nasa federal credit union,1,0,1,0.0%,0.0%,0.1%,14556,0,14556,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
muncie federal credit union,1,0,1,0.0%,0.0%,0.1%,57272,0,57272,1.3%,0.0%,2.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
indiana university health inc doing business as iu health university hospital,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
dnf assoicates llc,1,0,1,0.0%,0.0%,0.1%,1409,0,1409,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cavalry spv i llc as assignee of synchrony bank,1,0,1,0.0%,0.0%,0.1%,1232,0,1232,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
community hospital of anderson & madison cty in,1,0,1,0.0%,0.0%,0.1%,3043,0,3043,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
indiana university,1,0,1,0.0%,0.0%,0.1%,2551,0,2551,0.1%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
national collegiate student loan trust 2007-3,1,0,1,0.0%,0.0%,0.1%,25358,0,25358,0.6%,0.0%,0.9%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
girl scouts of central indiana,1,0,1,0.0%,0.0%,0.1%,4055,0,4055,0.1%,0.0%,0.2%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
autovest l.l.c,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
gillum william c.,1,0,1,0.0%,0.0%,0.1%,770,0,770,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
milhollin brad l.,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
troy capital llc,1,0,1,0.0%,0.0%,0.1%,7653,0,7653,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
agbest llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mid atlantic finance co.,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
wingate mary jean,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
scs credit corp.,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
dnf assocates llc,1,0,1,0.0%,0.0%,0.1%,1427,0,1427,0.0%,0.0%,0.1%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first county federal credit union,1,0,1,0.0%,0.0%,0.1%,19641,0,19641,0.5%,0.0%,0.7%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midwest carpenters & millwrights fcu,1,0,1,0.0%,0.0%,0.1%,15894,0,15894,0.4%,0.0%,0.6%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
silver birch living llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
ruble scott,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0%,100.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
trilogy health services llc doing business as morrison woods campus,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
trane u.s. inc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
venture restoration llc,1,0,1,0.0%,0.0%,0.1%,8288,0,8288,0.2%,0.0%,0.3%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
usalliance,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
prancer capital corp,1,0,1,0.0%,0.0%,0.1%,12670,0,12670,0.3%,0.0%,0.5%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mckesson medical -surgical minnesota supply inc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
lampco federal credit union,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
galaxy international purchasing llc,1,0,1,0.0%,0.0%,0.1%,10133,0,10133,0.2%,0.0%,0.4%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
dukes health system llc,1,0,1,0.0%,0.0%,0.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
